forward_num_temp_incr_reverse_0.10,reverse_num_temp_incr_reverse_0.10,forward_rate_temp_incr_reverse_0.10,reverse_rate_temp_incr_reverse_0.10,organism_num_temp_incr_reverse_0.10,organism_rate_temp_incr_reverse_0.10,forward_num_temp_incr_reverse_0.15,reverse_num_temp_incr_reverse_0.15,forward_rate_temp_incr_reverse_0.15,reverse_rate_temp_incr_reverse_0.15,organism_num_temp_incr_reverse_0.15,organism_rate_temp_incr_reverse_0.15,forward_num_temp_incr_reverse_0.20,reverse_num_temp_incr_reverse_0.20,forward_rate_temp_incr_reverse_0.20,reverse_rate_temp_incr_reverse_0.20,organism_num_temp_incr_reverse_0.20,organism_rate_temp_incr_reverse_0.20,forward_num_temp_incr_reverse_0.25,reverse_num_temp_incr_reverse_0.25,forward_rate_temp_incr_reverse_0.25,reverse_rate_temp_incr_reverse_0.25,organism_num_temp_incr_reverse_0.25,organism_rate_temp_incr_reverse_0.25,forward_num_temp_incr_reverse_0.30,reverse_num_temp_incr_reverse_0.30,forward_rate_temp_incr_reverse_0.30,reverse_rate_temp_incr_reverse_0.30,organism_num_temp_incr_reverse_0.30,organism_rate_temp_incr_reverse_0.30,forward_num_temp_incr_reverse_0.35,reverse_num_temp_incr_reverse_0.35,forward_rate_temp_incr_reverse_0.35,reverse_rate_temp_incr_reverse_0.35,organism_num_temp_incr_reverse_0.35,organism_rate_temp_incr_reverse_0.35,forward_num_temp_incr_reverse_0.40,reverse_num_temp_incr_reverse_0.40,forward_rate_temp_incr_reverse_0.40,reverse_rate_temp_incr_reverse_0.40,organism_num_temp_incr_reverse_0.40,organism_rate_temp_incr_reverse_0.40,forward_num_temp_incr_reverse_0.45,reverse_num_temp_incr_reverse_0.45,forward_rate_temp_incr_reverse_0.45,reverse_rate_temp_incr_reverse_0.45,organism_num_temp_incr_reverse_0.45,organism_rate_temp_incr_reverse_0.45,forward_num_temp_incr_reverse_0.50,reverse_num_temp_incr_reverse_0.50,forward_rate_temp_incr_reverse_0.50,reverse_rate_temp_incr_reverse_0.50,organism_num_temp_incr_reverse_0.50,organism_rate_temp_incr_reverse_0.50,forward_num_temp_incr_reverse_0.55,reverse_num_temp_incr_reverse_0.55,forward_rate_temp_incr_reverse_0.55,reverse_rate_temp_incr_reverse_0.55,organism_num_temp_incr_reverse_0.55,organism_rate_temp_incr_reverse_0.55,forward_num_temp_incr_reverse_0.60,reverse_num_temp_incr_reverse_0.60,forward_rate_temp_incr_reverse_0.60,reverse_rate_temp_incr_reverse_0.60,organism_num_temp_incr_reverse_0.60,organism_rate_temp_incr_reverse_0.60
0.0,284.85,0.0,8.63738035201035,284.85,8.63738035201035,0.0,280.8,0.0,8.6117353252048,280.8,8.6117353252048,0.0,281.75,0.0,8.5743300171977,281.75,8.5743300171977,0.0,252.6,0.0,8.25247175991691,252.6,8.25247175991691,0.0,236.4,0.0,8.03085408547191,236.4,8.03085408547191,0.0,208.85,0.0,7.67662706795897,208.85,7.67662706795897,0.0,141.3,0.0,6.88672777572475,141.3,6.88672777572475,0.0,74.55,0.0,6.20790951629943,74.55,6.20790951629943,0.0,18.75,0.0,5.46371730608573,18.75,5.46371730608573,0.0,11.45,0.0,5.44959207459207,11.45,5.44959207459207,0.0,10.5,0.0,5.47858585858586,10.5,5.47858585858586
0.0,284.85,0.0,8.63738035201035,284.85,8.63738035201035,0.0,280.75,0.0,8.61166778165699,280.75,8.61166778165699,0.0,281.75,0.0,8.5743300171977,281.75,8.5743300171977,0.0,256.55,0.0,8.2662323475378,256.55,8.2662323475378,0.0,241.5,0.0,8.02082063680496,241.5,8.02082063680496,0.0,210.3,0.0,7.68182499371326,210.3,7.68182499371326,0.0,145.0,0.0,6.89433038045489,145.0,6.89433038045489,0.0,76.2,0.0,6.20974621837169,76.2,6.20974621837169,0.0,18.75,0.0,5.46371730608573,18.75,5.46371730608573,0.0,11.6,0.0,5.4127331002331,11.6,5.4127331002331,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,284.85,0.0,8.63738035201035,284.85,8.63738035201035,0.0,280.7,0.0,8.61144150428473,280.7,8.61144150428473,0.0,281.75,0.0,8.5743300171977,281.75,8.5743300171977,0.0,259.1,0.0,8.26441714371894,259.1,8.26441714371894,0.0,244.6,0.0,8.02407522559816,244.6,8.02407522559816,0.0,211.3,0.0,7.68966326437409,211.3,7.68966326437409,0.0,148.6,0.0,6.88749977694084,148.6,6.88749977694084,0.0,78.1,0.0,6.21007926696006,78.1,6.21007926696006,0.0,18.8,0.0,5.4675051848736,18.8,5.4675051848736,0.0,11.65,0.0,5.37689976689977,11.65,5.37689976689977,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,284.85,0.0,8.63738035201035,284.85,8.63738035201035,0.0,280.65,0.0,8.61120154694381,280.65,8.61120154694381,0.0,281.75,0.0,8.5743300171977,281.75,8.5743300171977,0.0,265.65,0.0,8.28334306747422,265.65,8.28334306747422,0.0,246.55,0.0,8.02597064493703,246.55,8.02597064493703,0.0,212.9,0.0,7.68601867494256,212.9,7.68601867494256,0.0,151.85,0.0,6.884862284483,151.85,6.884862284483,0.0,79.4,0.0,6.21970070657514,79.4,6.21970070657514,0.0,18.85,0.0,5.4675051848736,18.85,5.4675051848736,0.0,11.7,0.0,5.37369463869464,11.7,5.37369463869464,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,288.75,0.0,8.57403718646599,288.75,8.57403718646599,0.0,284.65,0.0,8.54625195543765,284.65,8.54625195543765,0.0,285.7,0.0,8.51062592193671,285.7,8.51062592193671,0.0,268.85,0.0,8.26547548146508,268.85,8.26547548146508,0.0,250.1,0.0,8.02795057183791,250.1,8.02795057183791,0.0,216.6,0.0,7.68226714509014,216.6,7.68226714509014,0.0,155.7,0.0,6.88213012022433,155.7,6.88213012022433,0.0,81.0,0.0,6.22292339772961,81.0,6.22292339772961,0.0,18.95,0.0,5.47283606722655,18.95,5.47283606722655,0.0,11.9,0.0,5.34321678321678,11.9,5.34321678321678,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,303.0,0.0,8.54803915993037,303.0,8.54803915993037,0.0,300.1,0.0,8.51831155250539,300.1,8.51831155250539,0.0,299.55,0.0,8.48754160202813,299.55,8.48754160202813,0.0,279.9,0.0,8.25131337922441,279.9,8.25131337922441,0.0,252.25,0.0,8.02757212246882,252.25,8.02757212246882,0.0,221.6,0.0,7.67065666945148,221.6,7.67065666945148,0.0,159.15,0.0,6.87512046629025,159.15,6.87512046629025,0.0,82.75,0.0,6.22434850062294,82.75,6.22434850062294,0.0,19.0,0.0,5.47700273389321,19.0,5.47700273389321,0.0,12.0,0.0,5.32829254079254,12.0,5.32829254079254,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,317.35,0.0,8.52442567942759,317.35,8.52442567942759,0.0,315.8,0.0,8.4926948436444,315.8,8.4926948436444,0.0,316.75,0.0,8.46291380777324,316.75,8.46291380777324,0.0,295.1,0.0,8.23097118662683,295.1,8.23097118662683,0.0,257.15,0.0,8.02331296755104,257.15,8.02331296755104,0.0,226.15,0.0,7.66021861798424,226.15,7.66021861798424,0.0,161.45,0.0,6.87635461489927,161.45,6.87635461489927,0.0,84.3,0.0,6.22323113633511,84.3,6.22323113633511,0.0,19.1,0.0,5.46284832212851,19.1,5.46284832212851,0.0,12.05,0.0,5.3263986013986,12.05,5.3263986013986,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,317.35,0.0,8.52442567942759,317.35,8.52442567942759,0.0,315.8,0.0,8.4926948436444,315.8,8.4926948436444,0.0,316.75,0.0,8.46291380777324,316.75,8.46291380777324,0.0,300.0,0.0,8.24282098935995,300.0,8.24282098935995,0.0,266.85,0.0,7.99921285815591,266.85,7.99921285815591,0.0,228.55,0.0,7.65789957640212,228.55,7.65789957640212,0.0,164.4,0.0,6.87042293924301,164.4,6.87042293924301,0.0,85.9,0.0,6.22973164637481,85.9,6.22973164637481,0.0,19.2,0.0,5.46717120938618,19.2,5.46717120938618,0.0,12.05,0.0,5.3263986013986,12.05,5.3263986013986,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,317.35,0.0,8.52442567942759,317.35,8.52442567942759,0.0,315.8,0.0,8.4926948436444,315.8,8.4926948436444,0.0,316.7,0.0,8.46298932230392,316.7,8.46298932230392,0.0,305.4,0.0,8.24445255546433,305.4,8.24445255546433,0.0,276.3,0.0,7.98071014486907,276.3,7.98071014486907,0.0,230.3,0.0,7.66400586643735,230.3,7.66400586643735,0.0,167.1,0.0,6.87449219400386,167.1,6.87449219400386,0.0,87.3,0.0,6.23073043900287,87.3,6.23073043900287,0.0,19.3,0.0,5.46592187392631,19.3,5.46592187392631,0.0,12.15,0.0,5.34205794205794,12.15,5.34205794205794,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,317.3,0.0,8.52416537700882,317.3,8.52416537700882,0.0,315.8,0.0,8.4926948436444,315.8,8.4926948436444,0.0,316.7,0.0,8.46298932230392,316.7,8.46298932230392,0.0,308.15,0.0,8.24152203923353,308.15,8.24152203923353,0.0,281.2,0.0,7.98548054513888,281.2,7.98548054513888,0.0,232.3,0.0,7.66291437795293,232.3,7.66291437795293,0.0,170.3,0.0,6.88276365862629,170.3,6.88276365862629,0.0,88.25,0.0,6.22731652783551,88.25,6.22731652783551,0.0,19.35,0.0,5.46691825073791,19.35,5.46691825073791,0.0,12.15,0.0,5.34205794205794,12.15,5.34205794205794,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,317.3,0.0,8.52416537700882,317.3,8.52416537700882,0.0,315.8,0.0,8.4926948436444,315.8,8.4926948436444,0.0,316.65,0.0,8.46275808836835,316.65,8.46275808836835,0.0,315.65,0.0,8.25656028246387,315.65,8.25656028246387,0.0,283.65,0.0,7.98237422958988,283.65,7.98237422958988,0.0,236.15,0.0,7.6612517315344,236.15,7.6612517315344,0.0,174.35,0.0,6.89297599411997,174.35,6.89297599411997,0.0,89.45,0.0,6.22908830264854,89.45,6.22908830264854,0.0,19.4,0.0,5.46453729835696,19.4,5.46453729835696,0.0,12.15,0.0,5.34205794205794,12.15,5.34205794205794,0.0,10.45,0.0,5.46525252525253,10.45,5.46525252525253
0.0,359.3,0.0,8.5795795274235,359.3,8.5795795274235,0.0,357.2,0.0,8.55184315262431,357.2,8.55184315262431,0.0,356.35,0.0,8.52535511480746,356.35,8.52535511480746,0.0,325.85,0.0,8.26934492247086,325.85,8.26934492247086,0.0,288.2,0.0,7.98578098802471,288.2,7.98578098802471,0.0,242.15,0.0,7.64783254535442,242.15,7.64783254535442,0.0,178.85,0.0,6.90123786164215,178.85,6.90123786164215,0.0,90.5,0.0,6.23479038755111,90.5,6.23479038755111,0.0,19.45,0.0,5.46345396502362,19.45,5.46345396502362,0.0,12.25,0.0,5.34237845487845,12.25,5.34237845487845,0.0,10.4,0.0,5.45483585858586,10.4,5.45483585858586
0.0,381.1,0.0,8.60355141131385,381.1,8.60355141131385,0.0,378.8,0.0,8.57752676529213,378.8,8.57752676529213,0.0,380.35,0.0,8.55704195819752,380.35,8.55704195819752,0.0,353.65,0.0,8.29858347769373,353.65,8.29858347769373,0.0,299.05,0.0,7.99824544248101,299.05,7.99824544248101,0.0,251.3,0.0,7.62121053994745,251.3,7.62121053994745,0.0,185.0,0.0,6.92341074996805,185.0,6.92341074996805,0.0,92.1,0.0,6.23129329902022,92.1,6.23129329902022,0.0,19.6,0.0,5.46111983283016,19.6,5.46111983283016,0.0,12.3,0.0,5.33564768564768,12.3,5.33564768564768,0.0,10.4,0.0,5.45483585858586,10.4,5.45483585858586
0.0,381.05,0.0,8.60375339177159,381.05,8.60375339177159,0.0,378.8,0.0,8.57752676529213,378.8,8.57752676529213,0.0,380.35,0.0,8.55704195819752,380.35,8.55704195819752,0.0,359.45,0.0,8.29795150406797,359.45,8.29795150406797,0.0,320.6,0.0,8.02262604066095,320.6,8.02262604066095,0.0,257.4,0.0,7.60113965620088,257.4,7.60113965620088,0.0,192.6,0.0,6.92580505214637,192.6,6.92580505214637,0.0,93.5,0.0,6.23206164577435,93.5,6.23206164577435,0.0,19.75,0.0,5.45791106447433,19.75,5.45791106447433,0.0,12.35,0.0,5.34558358308358,12.35,5.34558358308358,0.0,10.4,0.0,5.45483585858586,10.4,5.45483585858586
0.0,384.55,0.0,8.57045792273352,384.55,8.57045792273352,0.0,382.35,0.0,8.54430584720238,382.35,8.54430584720238,0.0,383.0,0.0,8.5325972151956,383.0,8.5325972151956,0.0,361.15,0.0,8.29498090628501,361.15,8.29498090628501,0.0,329.25,0.0,8.02662091946886,329.25,8.02662091946886,0.0,262.95,0.0,7.59693696361769,262.95,7.59693696361769,0.0,198.85,0.0,6.93784297360761,198.85,6.93784297360761,0.0,94.85,0.0,6.22813179028315,94.85,6.22813179028315,0.0,19.9,0.0,5.4519370385003,19.9,5.4519370385003,0.0,12.45,0.0,5.34086746586746,12.45,5.34086746586746,0.0,10.4,0.0,5.45483585858586,10.4,5.45483585858586
0.0,388.15,0.0,8.53731986509931,388.15,8.53731986509931,0.0,386.0,0.0,8.51088560329563,386.0,8.51088560329563,0.0,388.25,0.0,8.48444010824968,388.25,8.48444010824968,0.0,369.95,0.0,8.26735301273465,369.95,8.26735301273465,0.0,333.0,0.0,8.02562546580488,333.0,8.02562546580488,0.0,273.15,0.0,7.61549824709259,273.15,7.61549824709259,0.0,205.6,0.0,6.95309743342447,205.6,6.95309743342447,0.0,96.6,0.0,6.21382477375345,96.6,6.21382477375345,0.0,19.95,0.0,5.4551953200738,19.95,5.4551953200738,0.0,12.55,0.0,5.35243506493506,12.55,5.35243506493506,0.0,10.35,0.0,5.42775252525252,10.35,5.42775252525252
0.0,451.85,0.0,8.74375377401052,451.85,8.74375377401052,0.0,447.25,0.0,8.71385659008807,447.25,8.71385659008807,0.0,447.7,0.0,8.67687043214917,447.7,8.67687043214917,0.0,396.95,0.0,8.33567746456784,396.95,8.33567746456784,0.0,342.7,0.0,8.04865130479532,342.7,8.04865130479532,0.0,287.55,0.0,7.63381596913809,287.55,7.63381596913809,0.0,211.05,0.0,6.96087799014504,211.05,6.96087799014504,0.0,98.45,0.0,6.20489398525303,98.45,6.20489398525303,0.0,20.0,0.0,5.4601953200738,20.0,5.4601953200738,0.0,12.65,0.0,5.3680944055944,12.65,5.3680944055944,0.0,10.35,0.0,5.42775252525252,10.35,5.42775252525252
0.0,515.7,0.0,8.89931619804194,515.7,8.89931619804194,0.0,508.55,0.0,8.86701024155073,508.55,8.86701024155073,0.0,509.4,0.0,8.82783728914757,509.4,8.82783728914757,0.0,440.4,0.0,8.4362993078581,440.4,8.4362993078581,0.0,395.2,0.0,8.17715348180573,395.2,8.17715348180573,0.0,298.25,0.0,7.64395105837423,298.25,7.64395105837423,0.0,215.0,0.0,6.96417923526686,215.0,6.96417923526686,0.0,100.6,0.0,6.20316366732033,100.6,6.20316366732033,0.0,20.0,0.0,5.4601953200738,20.0,5.4601953200738,0.0,12.65,0.0,5.36227938727939,12.65,5.36227938727939,0.0,10.3,0.0,5.43578823953824,10.3,5.43578823953824
0.0,515.7,0.0,8.89931619804194,515.7,8.89931619804194,0.0,508.55,0.0,8.86701024155073,508.55,8.86701024155073,0.0,509.4,0.0,8.82783728914757,509.4,8.82783728914757,0.0,444.5,0.0,8.43604778922484,444.5,8.43604778922484,0.0,409.7,0.0,8.18234334674535,409.7,8.18234334674535,0.0,322.55,0.0,7.71222515930857,322.55,7.71222515930857,0.0,220.55,0.0,6.95395784894492,220.55,6.95395784894492,0.0,102.2,0.0,6.19144400497827,102.2,6.19144400497827,0.0,20.15,0.0,5.47961310473152,20.15,5.47961310473152,0.0,12.65,0.0,5.36227938727939,12.65,5.36227938727939,0.0,10.3,0.0,5.43578823953824,10.3,5.43578823953824
0.0,515.7,0.0,8.89931619804194,515.7,8.89931619804194,0.0,508.55,0.0,8.86701024155073,508.55,8.86701024155073,0.0,509.4,0.0,8.82783728914757,509.4,8.82783728914757,0.0,448.4,0.0,8.43809827006955,448.4,8.43809827006955,0.0,413.95,0.0,8.18097566687481,413.95,8.18097566687481,0.0,353.45,0.0,7.78508168707642,353.45,7.78508168707642,0.0,226.35,0.0,6.95493353249909,226.35,6.95493353249909,0.0,104.5,0.0,6.19854311419939,104.5,6.19854311419939,0.0,20.25,0.0,5.47750053163211,20.25,5.47750053163211,0.0,12.7,0.0,5.36836913086913,12.7,5.36836913086913,0.0,10.3,0.0,5.43578823953824,10.3,5.43578823953824
0.0,515.7,0.0,8.89931619804194,515.7,8.89931619804194,0.0,508.55,0.0,8.86701024155073,508.55,8.86701024155073,0.0,509.4,0.0,8.82783728914757,509.4,8.82783728914757,0.0,451.4,0.0,8.43703613687244,451.4,8.43703613687244,0.0,419.25,0.0,8.18472382500415,419.25,8.18472382500415,0.0,365.6,0.0,7.80931953384976,365.6,7.80931953384976,0.0,231.7,0.0,6.95728312962161,231.7,6.95728312962161,0.0,106.1,0.0,6.20306330142558,106.1,6.20306330142558,0.0,20.3,0.0,5.47458386496544,20.3,5.47458386496544,0.0,12.7,0.0,5.36836913086913,12.7,5.36836913086913,0.0,10.3,0.0,5.43578823953824,10.3,5.43578823953824
0.0,531.45,0.0,8.81304131518855,531.45,8.81304131518855,0.0,522.9,0.0,8.78855344907618,522.9,8.78855344907618,0.0,522.6,0.0,8.75645633461546,522.6,8.75645633461546,0.0,458.5,0.0,8.44299790960535,458.5,8.44299790960535,0.0,421.9,0.0,8.18297560141125,421.9,8.18297560141125,0.0,370.25,0.0,7.81775666446315,370.25,7.81775666446315,0.0,236.05,0.0,6.95404322296269,236.05,6.95404322296269,0.0,107.6,0.0,6.20476662027319,107.6,6.20476662027319,0.0,20.45,0.0,5.4738302764487,20.45,5.4738302764487,0.0,12.7,0.0,5.36836913086913,12.7,5.36836913086913,0.0,10.45,0.0,5.41388888888889,10.45,5.41388888888889
0.0,531.45,0.0,8.81304131518855,531.45,8.81304131518855,0.0,522.95,0.0,8.78829084656982,522.95,8.78829084656982,0.0,524.6,0.0,8.74586539590781,524.6,8.74586539590781,0.0,465.25,0.0,8.41998122564261,465.25,8.41998122564261,0.0,426.8,0.0,8.18640060898385,426.8,8.18640060898385,0.0,374.5,0.0,7.82334803208531,374.5,7.82334803208531,0.0,241.4,0.0,6.95914303658508,241.4,6.95914303658508,0.0,109.65,0.0,6.21426048882472,109.65,6.21426048882472,0.0,20.6,0.0,5.47077889800258,20.6,5.47077889800258,0.0,12.7,0.0,5.36836913086913,12.7,5.36836913086913,0.0,10.45,0.0,5.41388888888889,10.45,5.41388888888889
0.0,531.45,0.0,8.81304131518855,531.45,8.81304131518855,0.0,522.95,0.0,8.78829084656982,522.95,8.78829084656982,0.0,524.75,0.0,8.74592479348404,524.75,8.74592479348404,0.0,476.75,0.0,8.42305820229893,476.75,8.42305820229893,0.0,431.4,0.0,8.17965773313573,431.4,8.17965773313573,0.0,378.15,0.0,7.82277549729736,378.15,7.82277549729736,0.0,246.7,0.0,6.97080350275769,246.7,6.97080350275769,0.0,111.15,0.0,6.22088770576811,111.15,6.22088770576811,0.0,20.8,0.0,5.45719753009513,20.8,5.45719753009513,0.0,12.65,0.0,5.38700549450549,12.65,5.38700549450549,0.0,10.5,0.0,5.41123737373737,10.5,5.41123737373737
0.0,531.45,0.0,8.81304131518855,531.45,8.81304131518855,0.0,522.95,0.0,8.78829084656982,522.95,8.78829084656982,0.0,524.7,0.0,8.74581249539973,524.7,8.74581249539973,0.0,481.8,0.0,8.42710764631506,481.8,8.42710764631506,0.0,436.3,0.0,8.17737523611193,436.3,8.17737523611193,0.0,381.75,0.0,7.81092730261394,381.75,7.81092730261394,0.0,251.15,0.0,6.98068103947874,251.15,6.98068103947874,0.0,112.95,0.0,6.22452744159339,112.95,6.22452744159339,0.0,20.95,0.0,5.45036405559861,20.95,5.45036405559861,0.0,12.65,0.0,5.38700549450549,12.65,5.38700549450549,0.0,10.55,0.0,5.40214646464647,10.55,5.40214646464647
0.0,532.35,0.0,8.8100022838632,532.35,8.8100022838632,0.0,523.95,0.0,8.78487334482027,523.95,8.78487334482027,0.0,525.2,0.0,8.74383379621582,525.2,8.74383379621582,0.0,488.7,0.0,8.43235137086616,488.7,8.43235137086616,0.0,444.3,0.0,8.15975716693853,444.3,8.15975716693853,0.0,384.9,0.0,7.8079876123978,384.9,7.8079876123978,0.0,256.15,0.0,6.98205876417218,256.15,6.98205876417218,0.0,115.05,0.0,6.23552263236111,115.05,6.23552263236111,0.0,21.0,0.0,5.44179262702718,21.0,5.44179262702718,0.0,12.65,0.0,5.38700549450549,12.65,5.38700549450549,0.0,10.6,0.0,5.40366161616162,10.6,5.40366161616162
0.0,562.4,0.0,8.713598109187,562.4,8.713598109187,0.0,554.4,0.0,8.68687039082334,554.4,8.68687039082334,0.0,552.55,0.0,8.65798343717293,552.55,8.65798343717293,0.0,499.3,0.0,8.43895003314045,499.3,8.43895003314045,0.0,450.9,0.0,8.15287937380802,450.9,8.15287937380802,0.0,388.25,0.0,7.80429586035075,388.25,7.80429586035075,0.0,260.65,0.0,6.9826278933498,260.65,6.9826278933498,0.0,117.15,0.0,6.24527859482463,117.15,6.24527859482463,0.0,21.1,0.0,5.42479869704412,21.1,5.42479869704412,0.0,12.65,0.0,5.38700549450549,12.65,5.38700549450549,0.0,10.6,0.0,5.40366161616162,10.6,5.40366161616162
0.0,562.4,0.0,8.713598109187,562.4,8.713598109187,0.0,554.45,0.0,8.68671009433896,554.45,8.68671009433896,0.0,556.6,0.0,8.64609875166292,556.6,8.64609875166292,0.0,513.0,0.0,8.40734007304679,513.0,8.40734007304679,0.0,457.05,0.0,8.15108399410181,457.05,8.15108399410181,0.0,390.15,0.0,7.80297559318376,390.15,7.80297559318376,0.0,265.2,0.0,6.98407164868559,265.2,6.98407164868559,0.0,118.8,0.0,6.24920734115246,118.8,6.24920734115246,0.0,21.15,0.0,5.43058817072833,21.15,5.43058817072833,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,10.75,0.0,5.39532828282828,10.75,5.39532828282828
0.0,562.4,0.0,8.713598109187,562.4,8.713598109187,0.0,554.4,0.0,8.68677083494267,554.4,8.68677083494267,0.0,556.65,0.0,8.64595205143003,556.65,8.64595205143003,0.0,529.55,0.0,8.40800415318571,529.55,8.40800415318571,0.0,461.8,0.0,8.14946352929979,461.8,8.14946352929979,0.0,392.3,0.0,7.80373868310564,392.3,7.80373868310564,0.0,269.6,0.0,6.98448061989643,269.6,6.98448061989643,0.0,120.6,0.0,6.25771766221616,120.6,6.25771766221616,0.0,21.15,0.0,5.43455578206436,21.15,5.43455578206436,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,10.75,0.0,5.39532828282828,10.75,5.39532828282828
0.0,562.35,0.0,8.71383380281275,562.35,8.71383380281275,0.0,554.4,0.0,8.68677083494267,554.4,8.68677083494267,0.0,556.65,0.0,8.64595205143003,556.65,8.64595205143003,0.0,534.15,0.0,8.40495183848597,534.15,8.40495183848597,0.0,472.9,0.0,8.13397654593737,472.9,8.13397654593737,0.0,395.85,0.0,7.79910643677377,395.85,7.79910643677377,0.0,273.95,0.0,6.98588103116188,273.95,6.98588103116188,0.0,122.4,0.0,6.2614787173506,122.4,6.2614787173506,0.0,21.2,0.0,5.43122244873103,21.2,5.43122244873103,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,10.85,0.0,5.37525252525253,10.85,5.37525252525253
0.0,563.25,0.0,8.71272933640223,563.25,8.71272933640223,0.0,555.35,0.0,8.68560235338483,555.35,8.68560235338483,0.0,557.45,0.0,8.6450809024048,557.45,8.6450809024048,0.0,544.55,0.0,8.41596847513137,544.55,8.41596847513137,0.0,484.35,0.0,8.1118066077615,484.35,8.1118066077615,0.0,402.15,0.0,7.79593330632871,402.15,7.79593330632871,0.0,278.6,0.0,6.99126209208173,278.6,6.99126209208173,0.0,124.6,0.0,6.25922311786626,124.6,6.25922311786626,0.0,21.2,0.0,5.43122244873103,21.2,5.43122244873103,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,10.95,0.0,5.34646464646465,10.95,5.34646464646465
0.0,618.6,0.0,8.65153261613736,618.6,8.65153261613736,0.0,615.65,0.0,8.61877147268228,615.65,8.61877147268228,0.0,616.2,0.0,8.58618319787067,616.2,8.58618319787067,0.0,569.0,0.0,8.3949500833206,569.0,8.3949500833206,0.0,492.85,0.0,8.10496860457762,492.85,8.10496860457762,0.0,409.35,0.0,7.78724364252357,409.35,7.78724364252357,0.0,283.95,0.0,6.99571502977284,283.95,6.99571502977284,0.0,126.15,0.0,6.26370909498762,126.15,6.26370909498762,0.0,21.4,0.0,5.43505048293092,21.4,5.43505048293092,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,11.1,0.0,5.33358585858586,11.1,5.33358585858586
0.0,619.45,0.0,8.65052693117596,619.45,8.65052693117596,0.0,616.65,0.0,8.61777031134132,616.65,8.61777031134132,0.0,618.6,0.0,8.58408059317982,618.6,8.58408059317982,0.0,588.55,0.0,8.38327136106535,588.55,8.38327136106535,0.0,502.4,0.0,8.1026998821154,502.4,8.1026998821154,0.0,414.6,0.0,7.77433931601508,414.6,7.77433931601508,0.0,289.85,0.0,6.99649996872798,289.85,6.99649996872798,0.0,129.0,0.0,6.26445979848228,129.0,6.26445979848228,0.0,21.65,0.0,5.43222885809842,21.65,5.43222885809842,0.0,12.7,0.0,5.37899267399267,12.7,5.37899267399267,0.0,11.25,0.0,5.29378787878788,11.25,5.29378787878788
0.0,620.4,0.0,8.65097624409389,620.4,8.65097624409389,0.0,617.5,0.0,8.61819212988572,617.5,8.61819212988572,0.0,619.35,0.0,8.5846675938799,619.35,8.5846675938799,0.0,599.9,0.0,8.3877619508753,599.9,8.3877619508753,0.0,522.35,0.0,8.08219890990807,522.35,8.08219890990807,0.0,418.7,0.0,7.7683556809148,418.7,7.7683556809148,0.0,298.8,0.0,7.00342411515977,298.8,7.00342411515977,0.0,131.1,0.0,6.25725281569454,131.1,6.25725281569454,0.0,22.0,0.0,5.41154455390783,22.0,5.41154455390783,0.0,12.65,0.0,5.36296703296703,12.65,5.36296703296703,0.0,11.25,0.0,5.29378787878788,11.25,5.29378787878788
0.0,739.1,0.0,8.70656333404294,739.1,8.70656333404294,0.0,734.9,0.0,8.67976793074798,734.9,8.67976793074798,0.0,735.75,0.0,8.65427553299859,735.75,8.65427553299859,0.0,637.05,0.0,8.40454860220881,637.05,8.40454860220881,0.0,537.6,0.0,8.07745225544245,537.6,8.07745225544245,0.0,422.8,0.0,7.75854618333235,422.8,7.75854618333235,0.0,307.55,0.0,7.00926219517878,307.55,7.00926219517878,0.0,132.75,0.0,6.24505432538095,132.75,6.24505432538095,0.0,22.3,0.0,5.42167904417389,22.3,5.42167904417389,0.0,12.65,0.0,5.36296703296703,12.65,5.36296703296703,0.0,11.25,0.0,5.29378787878788,11.25,5.29378787878788
0.0,747.0,0.0,8.70964745582979,747.0,8.70964745582979,0.0,742.7,0.0,8.68314210594111,742.7,8.68314210594111,0.0,745.95,0.0,8.65925895245111,745.95,8.65925895245111,0.0,675.9,0.0,8.41876653822843,675.9,8.41876653822843,0.0,562.75,0.0,8.0876122097966,562.75,8.0876122097966,0.0,430.45,0.0,7.74141716733107,430.45,7.74141716733107,0.0,316.0,0.0,7.01364085072104,316.0,7.01364085072104,0.0,134.95,0.0,6.24024789354998,134.95,6.24024789354998,0.0,22.5,0.0,5.42877762141372,22.5,5.42877762141372,0.0,12.65,0.0,5.36296703296703,12.65,5.36296703296703,0.0,11.2,0.0,5.29757575757576,11.2,5.29757575757576
