forward_num_strict_cluster_competition_0.10,reverse_num_strict_cluster_competition_0.10,forward_rate_strict_cluster_competition_0.10,reverse_rate_strict_cluster_competition_0.10,organism_num_strict_cluster_competition_0.10,organism_rate_strict_cluster_competition_0.10,forward_num_strict_cluster_competition_0.15,reverse_num_strict_cluster_competition_0.15,forward_rate_strict_cluster_competition_0.15,reverse_rate_strict_cluster_competition_0.15,organism_num_strict_cluster_competition_0.15,organism_rate_strict_cluster_competition_0.15,forward_num_strict_cluster_competition_0.20,reverse_num_strict_cluster_competition_0.20,forward_rate_strict_cluster_competition_0.20,reverse_rate_strict_cluster_competition_0.20,organism_num_strict_cluster_competition_0.20,organism_rate_strict_cluster_competition_0.20,forward_num_strict_cluster_competition_0.25,reverse_num_strict_cluster_competition_0.25,forward_rate_strict_cluster_competition_0.25,reverse_rate_strict_cluster_competition_0.25,organism_num_strict_cluster_competition_0.25,organism_rate_strict_cluster_competition_0.25,forward_num_strict_cluster_competition_0.30,reverse_num_strict_cluster_competition_0.30,forward_rate_strict_cluster_competition_0.30,reverse_rate_strict_cluster_competition_0.30,organism_num_strict_cluster_competition_0.30,organism_rate_strict_cluster_competition_0.30,forward_num_strict_cluster_competition_0.35,reverse_num_strict_cluster_competition_0.35,forward_rate_strict_cluster_competition_0.35,reverse_rate_strict_cluster_competition_0.35,organism_num_strict_cluster_competition_0.35,organism_rate_strict_cluster_competition_0.35,forward_num_strict_cluster_competition_0.40,reverse_num_strict_cluster_competition_0.40,forward_rate_strict_cluster_competition_0.40,reverse_rate_strict_cluster_competition_0.40,organism_num_strict_cluster_competition_0.40,organism_rate_strict_cluster_competition_0.40,forward_num_strict_cluster_competition_0.45,reverse_num_strict_cluster_competition_0.45,forward_rate_strict_cluster_competition_0.45,reverse_rate_strict_cluster_competition_0.45,organism_num_strict_cluster_competition_0.45,organism_rate_strict_cluster_competition_0.45,forward_num_strict_cluster_competition_0.50,reverse_num_strict_cluster_competition_0.50,forward_rate_strict_cluster_competition_0.50,reverse_rate_strict_cluster_competition_0.50,organism_num_strict_cluster_competition_0.50,organism_rate_strict_cluster_competition_0.50,forward_num_strict_cluster_competition_0.55,reverse_num_strict_cluster_competition_0.55,forward_rate_strict_cluster_competition_0.55,reverse_rate_strict_cluster_competition_0.55,organism_num_strict_cluster_competition_0.55,organism_rate_strict_cluster_competition_0.55,forward_num_strict_cluster_competition_0.60,reverse_num_strict_cluster_competition_0.60,forward_rate_strict_cluster_competition_0.60,reverse_rate_strict_cluster_competition_0.60,organism_num_strict_cluster_competition_0.60,organism_rate_strict_cluster_competition_0.60
753.35,245.1,9.00248055361546,8.75914899888432,998.45,8.96092155490787,751.35,246.65,9.03221704966252,8.66432742452715,998.0,8.95920264081716,777.15,220.9,8.95338366006015,8.70432075742315,998.05,8.91536236930532,738.6,259.75,8.49242530818376,8.52042194420145,998.35,8.50121822314573,736.6,261.9,8.15050471008121,8.12389854642217,998.5,8.15370777679749,753.9,244.55,7.7477380760153,7.6299962157305,998.45,7.72894011145112,801.8,196.25,6.72820054647092,6.66840043250471,998.05,6.71744488964878,807.0,191.25,5.90782501243009,5.98268882278268,998.25,5.91316762910974,918.9,79.05,4.86725993336387,4.77604635142707,997.95,4.86170802621273,832.2,164.85,4.63734741405753,4.49041963455342,997.05,4.61749804127899,796.65,190.4,4.17681435246002,4.09269871448808,987.05,4.14337395069759
753.45,244.95,9.00424717300611,8.76027809268185,998.4,8.96383925998821,752.45,245.85,9.04170571698197,8.68801998685985,998.3,8.97111308770897,777.65,220.75,8.9565733853641,8.7159591486522,998.4,8.92126370720649,737.7,260.65,8.50667086244344,8.53018993305224,998.35,8.51415959414429,737.45,260.9,8.15193551019631,8.12820340652956,998.35,8.1548981003021,752.9,245.4,7.75082699584628,7.64366505857027,998.3,7.73457217167613,802.55,195.75,6.71712567794746,6.67283484152238,998.3,6.70910914641113,809.7,188.85,5.91017673360774,5.95468465266538,998.55,5.9106910752639,918.7,79.3,4.86627556523725,4.75016100800906,998.0,4.85923760904976,832.65,163.85,4.63822537823112,4.47499151358504,996.5,4.61876754704554,804.25,190.2,4.18118216931693,4.10192858029671,994.45,4.14638086850695
753.1,245.5,9.00603999472464,8.7674146844376,998.6,8.96665979043487,753.25,245.2,9.04958677260114,8.70126896334298,998.45,8.98025161666371,776.45,221.7,8.96239753525404,8.72687838857861,998.15,8.92854707409654,738.35,259.65,8.50760096268236,8.53963871375011,998.0,8.51825294352762,737.1,261.15,8.16081324998887,8.13294525712853,998.25,8.16303765760232,756.35,241.95,7.75876939899561,7.63994487833247,998.3,7.73995540435642,804.05,194.15,6.71754468266093,6.67676701814723,998.2,6.70952949561238,810.8,187.1,5.8978961813121,5.97900261016827,997.9,5.90657182107949,920.65,77.6,4.86572969156991,4.7678217650617,998.25,4.86081259114281,832.35,163.25,4.64277152412563,4.49113069186141,995.6,4.62376971224551,806.4,189.15,4.18400766231271,4.10808236113594,995.55,4.14887920369524
753.75,244.3,9.01081428822616,8.78169358981302,998.05,8.97412281132502,751.85,246.6,9.04161707214436,8.71068194467415,998.45,8.97514479062148,776.4,221.75,8.96381715275539,8.72879602769306,998.15,8.9294174710222,737.9,260.1,8.51091141799063,8.54289052543971,998.0,8.52065892480018,738.6,259.9,8.16892811941343,8.15447542934134,998.5,8.17197504749128,756.05,242.5,7.75905551059223,7.65299572865514,998.55,7.74319965272939,805.15,193.15,6.71619481998925,6.66809873096943,998.3,6.70759959668011,812.2,185.9,5.89697114538625,5.97997724005699,998.1,5.9061695314367,920.5,77.7,4.87136225342608,4.78553763592459,998.2,4.8668880702265,832.5,163.75,4.6379423119985,4.51314440522462,996.25,4.62091419712799,805.3,188.65,4.19433435043673,4.12356832452048,993.95,4.16017485758138
754.3,244.05,9.02321551981468,8.79128161940728,998.35,8.98526649610678,752.25,246.1,9.0498862835596,8.72526114125349,998.35,8.98538789451499,775.95,222.35,8.96909084462679,8.73433122940777,998.3,8.93446000640985,739.35,259.15,8.51877561099077,8.547762860144,998.5,8.52782108021634,737.05,261.75,8.17148335482671,8.15863588824743,998.8,8.17528886602033,755.15,243.15,7.75378768279738,7.64288020811309,998.3,7.73673581792887,806.4,191.9,6.71124564547639,6.65571281070654,998.3,6.70155967143156,812.65,185.85,5.89731594657393,5.99259575001049,998.5,5.9100372388336,921.1,77.35,4.87255596945046,4.8420945200416,998.45,4.87133481176567,833.1,163.4,4.63783187057492,4.53425004818498,996.5,4.62145117499224,803.85,189.9,4.19116528016773,4.11709366042291,993.75,4.15697482477771
753.9,244.35,9.02488113792681,8.78970224145285,998.25,8.98707163132484,752.1,246.2,9.05927349122811,8.73249552798405,998.3,8.99451307960081,776.85,221.6,8.9789676930925,8.75006530401209,998.45,8.943930890869,738.1,260.45,8.530056898606,8.54533307041086,998.55,8.53423988339935,736.2,261.8,8.17056855500835,8.16576053897613,998.0,8.17665299890894,757.35,241.0,7.7620373049437,7.63955262874183,998.35,7.74286140642022,805.75,192.45,6.7255418749685,6.62828922310824,998.2,6.70686875402655,813.5,184.55,5.90209327382981,6.02232415109281,998.05,5.9196004674409,922.95,75.5,4.86518752719918,4.84197132544641,998.45,4.86516351878874,832.45,163.75,4.63981336343108,4.53840195463245,996.2,4.62324685272034,806.3,189.55,4.18238130464613,4.12640826403874,995.85,4.15103584629547
753.9,244.35,9.02720906406029,8.81197844728731,998.25,8.99414129454358,751.9,246.45,9.0624250125622,8.74655579924869,998.35,9.00066003047648,778.2,219.9,8.97734194307305,8.74011443199754,998.1,8.94125239717439,738.2,260.25,8.53314659274926,8.55566730737274,998.45,8.53913343658652,737.8,260.45,8.17439523485309,8.1718723841362,998.25,8.18298659476154,755.95,242.2,7.75968252846953,7.6389449931452,998.15,7.74076274398426,807.15,191.15,6.72962509355305,6.63973740203245,998.3,6.71297650107321,814.1,184.2,5.89926688640279,6.00748243206649,998.3,5.91415213798509,924.45,73.9,4.86538599715115,4.87231348118246,998.35,4.86755836158287,835.05,162.45,4.63740199453343,4.52257104465456,997.5,4.62292583274492,804.95,188.5,4.18520716424518,4.12343997456657,993.45,4.1542308076492
755.6,242.75,9.02416228148093,8.80926709640629,998.35,8.99099024616486,751.6,246.95,9.06512924083298,8.73949488260184,998.55,9.00141103137537,779.5,219.0,8.98553745131525,8.7545851586795,998.5,8.94996481482578,736.3,261.35,8.53561494457439,8.56629089786041,997.65,8.5430270608596,738.4,260.05,8.17957831529225,8.16446635371446,998.45,8.18474444889543,757.6,240.85,7.75956926398861,7.65614903545195,998.45,7.74500703232156,808.6,189.7,6.73240633846236,6.6392516201455,998.3,6.71666255302492,814.1,184.05,5.90310120138143,6.00899016863224,998.15,5.9161933731625,925.3,73.1,4.86355448709512,4.84110255550356,998.4,4.86417079044903,836.15,161.2,4.6392585073758,4.54242926830441,997.35,4.62633582107988,802.15,187.9,4.18904776521233,4.11672015452912,990.05,4.15783018470596
755.25,242.9,9.03078823329004,8.83112249639037,998.15,8.99972036176784,752.9,245.45,9.06883575201912,8.75813712603901,998.35,9.00990111166718,777.95,220.25,8.98654105481088,8.75009607868748,998.2,8.94995516813678,735.5,262.85,8.54332202038949,8.57557714853736,998.35,8.55230246090216,739.55,258.55,8.17923455012574,8.16215106007645,998.1,8.1832594697167,758.55,239.6,7.75772309285623,7.67638034307141,998.15,7.74725958905349,808.5,190.0,6.73209768999231,6.63731883833308,998.5,6.7144771525032,814.45,183.95,5.89983243621962,6.00741984011688,998.4,5.91353098660999,927.2,71.05,4.86781762620345,4.83158337673721,998.25,4.86651860165442,835.7,160.15,4.64227539770141,4.57392590513962,995.85,4.62964903962579,809.0,187.65,4.19671485695925,4.10154385465949,996.65,4.16265700152035
756.1,242.35,9.03335450430702,8.8409570694711,998.45,9.00362728950863,751.7,246.65,9.07697052155376,8.77032579400881,998.35,9.01992383960397,778.8,219.4,8.98772271230251,8.76113152060663,998.2,8.95361850283519,734.55,263.3,8.55022820317125,8.57405071496854,997.85,8.5570203035015,740.8,257.7,8.17779465315931,8.15874218400933,998.5,8.18248665612847,758.25,240.25,7.75552007914132,7.71014213359718,998.5,7.7532791131282,808.3,190.05,6.72686746109319,6.64520981267045,998.35,6.71164787750828,814.1,184.05,5.91330672348198,6.00077868911618,998.15,5.92288586671263,927.35,70.7,4.86322677391101,4.85037048851808,998.05,4.86368907440546,836.0,159.8,4.64122792245126,4.55556523741514,995.8,4.62874790448529,810.7,185.7,4.20076313262455,4.11988890573021,996.4,4.16609703170321
756.9,241.55,9.03636751902072,8.83400544495183,998.45,9.00463692632961,752.75,245.65,9.07881430525147,8.76725612009296,998.4,9.02127805485664,778.1,220.3,8.99070359728907,8.7644924392571,998.4,8.95658246899631,733.5,264.85,8.54919820487111,8.56324982671229,998.35,8.55410965570266,740.45,257.75,8.17987193304581,8.15319228816236,998.2,8.1822837379418,758.75,239.7,7.75765751451762,7.7066581322587,998.45,7.75486641352983,809.45,189.1,6.73153078353531,6.649314297409,998.55,6.71636436307133,813.45,184.55,5.91709907232595,6.00922758415201,998.0,5.926097564772,928.1,69.95,4.85671135370631,4.8372483084048,998.05,4.85641535842736,836.1,159.45,4.63813317460103,4.57582199289645,995.55,4.62787965520982,808.4,184.3,4.20931743657204,4.11997029177014,992.7,4.17426001060888
757.2,241.1,9.04023503741105,8.83445605479014,998.3,9.00681560738915,752.2,245.95,9.08211179988239,8.77260811428713,998.15,9.02405850996051,777.7,220.55,8.99029828770931,8.76706964257243,998.25,8.95736340321604,733.9,264.1,8.55308907477944,8.57634617737447,998.0,8.55820435758101,740.1,258.05,8.17968547497307,8.13057015495422,998.15,8.17815136306453,758.2,240.3,7.75212438462792,7.70479012069502,998.5,7.75059762814857,809.25,188.85,6.73124033909498,6.64449909753943,998.1,6.71722608764285,814.75,183.4,5.91950231739371,6.01860396399586,998.15,5.92889704316641,928.5,69.8,4.85379026917065,4.84297879796653,998.3,4.85384705583738,837.3,158.9,4.6363206321877,4.55845702300433,996.2,4.62540664820432,807.15,184.0,4.20465865268507,4.12114099545967,991.15,4.17054632665899
756.6,241.65,9.04873516990308,8.83912068073599,998.25,9.01496458322531,753.55,245.05,9.08312059834301,8.78558152130217,998.6,9.02906777165887,776.05,222.4,9.00074412205298,8.77002602276534,998.45,8.965832732438,735.85,262.75,8.55310097958462,8.57615252176935,998.6,8.55948439856994,740.4,257.8,8.18979242332505,8.14322399988708,998.2,8.1865604734321,757.2,240.8,7.75222480584611,7.70451183319886,998.0,7.7506347827578,812.0,186.45,6.72645129817498,6.62733509306166,998.45,6.71006165606857,816.5,181.85,5.92634585258233,6.02184687017042,998.35,5.93707641238634,930.4,67.45,4.84745918369628,4.86350880028975,997.85,4.84944221592391,837.65,158.4,4.62861627425639,4.56634294786651,996.05,4.61869778474043,806.8,184.35,4.20041204778817,4.12419374201631,991.15,4.16581553989235
756.95,241.25,9.04388888949945,8.82878761994583,998.2,9.00887554604338,754.95,243.5,9.0840171400528,8.80073625430841,998.45,9.03439230255637,775.5,222.9,9.0084268676152,8.78118489423898,998.4,8.97321974635021,733.65,264.7,8.56201432078441,8.5757153271948,998.35,8.56621171606478,741.05,257.35,8.19686187621085,8.15247675908554,998.4,8.195006230082,758.45,239.75,7.75541372224141,7.71042592502724,998.2,7.75435329829391,811.5,186.35,6.7273103527821,6.63417304656929,997.85,6.71159152210873,815.75,182.45,5.9246489884732,6.01068799146753,998.2,5.93396042408633,931.8,66.15,4.85154993143954,4.85486979128562,997.95,4.85197695896155,839.9,157.45,4.62908330807182,4.5896875128387,997.35,4.62047369173633,806.0,184.75,4.20089871917764,4.09157914037191,990.75,4.16337620812513
755.8,242.45,9.04573301335264,8.84163676395547,998.25,9.01192538404661,754.15,244.1,9.08986618910695,8.80667572839376,998.25,9.03957562854579,774.45,224.05,9.01850897888801,8.78819324348164,998.5,8.9820098816231,733.6,264.65,8.56380219014939,8.57762638465597,998.25,8.56749563500579,741.25,256.7,8.19553480935967,8.15454342701294,997.95,8.19310426636809,760.05,238.3,7.76085656107057,7.70397264361567,998.35,7.75774467057856,812.2,186.0,6.7219503095668,6.64185343426515,998.2,6.70895258317435,816.95,181.3,5.92939022236826,6.00967879528293,998.25,5.93769443531069,933.3,65.05,4.85492259720961,4.86494028573634,998.35,4.8551389299825,841.0,155.9,4.62679652813811,4.59121231454817,996.9,4.61860603823127,805.25,185.9,4.19652024368375,4.06627120108453,991.15,4.15766904715467
755.85,242.5,9.04686922400864,8.8570215970181,998.35,9.01705075617634,755.8,242.55,9.09318450237047,8.80347360783654,998.35,9.04192898318185,774.35,223.85,9.02198961862782,8.78754121672541,998.2,8.98433125101379,733.0,265.25,8.56730441160047,8.58297474566755,998.25,8.57205401356959,740.8,257.25,8.2015698160415,8.15694952915985,998.05,8.1984973045873,760.2,238.2,7.77123327165863,7.70795214677739,998.4,7.76666311046857,813.05,185.05,6.7228825658714,6.66512004152175,998.1,6.71415637212864,818.25,179.65,5.92029972241533,6.00974978597899,997.9,5.92980362503918,934.1,63.6,4.853199751816,4.87434477461215,997.7,4.85414138530477,841.1,155.25,4.6264579571909,4.61258566351367,996.35,4.61759740731773,812.25,185.3,4.18419465223467,4.068607163501,997.55,4.146859215918
754.45,243.7,9.05223966121151,8.84821424944927,998.15,9.017340085039,755.8,242.45,9.10164400657954,8.80111977184202,998.25,9.04827234498786,775.1,223.25,9.02391343931729,8.79416481791502,998.35,8.98730473196684,733.65,264.9,8.56598901242354,8.58930128052504,998.55,8.57269819920121,741.05,257.35,8.20500464409823,8.15527289668612,998.4,8.20066811535924,759.1,239.25,7.77235433505355,7.70441133500235,998.35,7.76633421948853,812.45,186.15,6.715057683553,6.65974956591996,998.6,6.70726803862695,819.35,178.85,5.91174152482852,6.00451289279843,998.2,5.92165223002651,936.5,61.85,4.84526203979276,4.84388017407882,998.35,4.84579471220617,840.15,155.2,4.62907690459833,4.63465592196293,995.35,4.61981816207064,813.5,183.05,4.1814520886222,4.06516932988331,996.55,4.14347127050739
755.5,242.9,9.05237207463272,8.84361059357221,998.4,9.01843708813144,756.2,242.35,9.10846347447681,8.79617303718418,998.55,9.05370409756253,775.7,222.5,9.02111360478341,8.80119214811362,998.2,8.98663387836735,731.0,267.45,8.56896509059459,8.58475388538561,998.45,8.57403420142655,741.35,257.05,8.21004681203471,8.16530208755352,998.4,8.20670140286609,761.85,236.7,7.76575167207493,7.70222897093849,998.55,7.75965630657803,813.5,184.75,6.7127377075995,6.66059417571046,998.25,6.70582301783059,820.5,177.65,5.9094559725614,5.99836070393211,998.15,5.91861442273947,937.0,61.2,4.8478783750796,4.83234553284259,998.2,4.84781259989766,839.8,155.5,4.62504542393732,4.61020993211517,995.3,4.61559382613467,810.6,182.65,4.18890450657744,4.04134337071755,993.25,4.14879423621553
755.75,242.45,9.05801761832369,8.85970225617868,998.2,9.02624413057445,757.75,240.55,9.1148958334351,8.80605882320016,998.3,9.06203483845496,777.2,221.1,9.02218498416863,8.79614655320685,998.3,8.98653491356656,729.7,268.65,8.5672383733865,8.5929019856998,998.35,8.57634297308652,743.4,254.8,8.21104077258687,8.15504661616234,998.2,8.20571427431594,762.55,235.5,7.77003912141037,7.68656652320629,998.05,7.75778441170922,812.8,185.35,6.70758782786358,6.65931237967315,998.15,6.70241658691196,821.7,176.5,5.91205772144357,6.00854533347138,998.2,5.92282987641684,938.5,59.95,4.83586060206487,4.8630124109512,998.45,4.83722462802056,840.55,155.6,4.62567385824619,4.60783013010931,996.15,4.6166964931982,808.7,183.3,4.18567633748766,4.03138108748292,992.0,4.14643391206992
755.75,242.65,9.06181054066826,8.86617041065901,998.4,9.03103763890563,760.45,237.85,9.11771121725942,8.80433504427665,998.3,9.06472269462876,776.4,221.95,9.02274214879523,8.80903993242495,998.35,8.98878468558958,728.15,270.3,8.56599768031041,8.58812771200878,998.45,8.5746148561822,740.75,257.25,8.20710658428239,8.15428732407225,998.0,8.20286577474212,761.9,236.4,7.75921948918168,7.66733726629958,998.3,7.74538999228614,810.35,187.7,6.72013860016009,6.66794576952616,998.05,6.71442243250105,822.05,175.8,5.91904129642079,5.99293186779109,997.85,5.92685572353638,939.25,58.8,4.8419036712406,4.88896520317658,998.05,4.84396056652772,841.6,155.45,4.62568480769786,4.6072067934417,997.05,4.61567736418701,808.95,182.8,4.18136263599936,4.02570580972943,991.75,4.14221274248574
754.85,243.5,9.06816935242754,8.85841004626546,998.35,9.0348813612411,761.3,236.9,9.12200204423463,8.80551963811419,998.2,9.06785911067611,776.85,221.5,9.03464402713324,8.82373217862953,998.35,9.00167384641902,727.85,270.35,8.57052426441522,8.59336891748897,998.2,8.57835716140983,743.05,255.4,8.20891929942821,8.1672194401118,998.45,8.20579969183923,761.9,236.35,7.76576974971755,7.69519736975643,998.25,7.75637728989825,812.25,186.25,6.71186911838422,6.67118518768533,998.5,6.70867853343096,823.85,174.5,5.92199680975488,6.00185950149883,998.35,5.93021049045862,940.9,57.5,4.83519582933229,4.81980837548186,998.4,4.83522935078176,844.3,153.1,4.62832159954813,4.59782564577377,997.4,4.61874934602506,809.3,182.4,4.18489371635221,4.03175173774425,991.7,4.14615933639601
755.5,242.95,9.0680971727775,8.86659743714106,998.45,9.03721973546904,762.2,235.85,9.12451955894431,8.82464097449872,998.05,9.07585735216376,777.65,220.7,9.0397709668158,8.82372261454915,998.35,9.00541739738145,727.95,270.45,8.56913278960031,8.58133896070936,998.4,8.57506911503033,743.9,254.4,8.21574182213897,8.17736428979456,998.3,8.21419980088287,763.45,234.8,7.7661159376206,7.70482727197404,998.25,7.75921365697492,811.4,186.4,6.71200221803599,6.67280067514069,997.8,6.707967536303,823.7,174.75,5.9300072964066,6.00943037745733,998.45,5.93859611617133,940.5,57.45,4.83615437393722,4.81686895287229,997.95,4.83620083172976,844.3,152.1,4.63179878999066,4.62450818680019,996.4,4.62186933020601,807.3,183.2,4.19150253165593,4.0346665482062,990.5,4.15202006718283
755.2,242.85,9.07087059879145,8.88471606613883,998.05,9.0431242582565,760.0,238.35,9.126093026961,8.8149999516833,998.35,9.07347084991094,778.65,219.8,9.04195181813702,8.83932505203973,998.45,9.01098335326863,729.05,269.1,8.56711107879794,8.58862266763624,998.15,8.57587133949118,744.35,253.7,8.2127972351251,8.18103224286042,998.05,8.21321894447573,762.85,235.35,7.7627102522663,7.71801082267227,998.2,7.75848093607653,811.05,187.05,6.71535473970641,6.68904999489656,998.1,6.71379757126116,823.2,175.15,5.9272096969194,6.00463759708088,998.35,5.93697300062984,942.3,56.15,4.8319275445012,4.79146844735678,998.45,4.83123411364402,845.05,151.2,4.63199633504059,4.62514257949646,996.25,4.62275609380533,813.6,183.0,4.19367682120061,4.03377975786747,996.6,4.15286480780168
757.85,240.55,9.07244240905217,8.89280740227781,998.4,9.04488819622653,760.25,238.1,9.12839791777605,8.8247705806768,998.35,9.0780781419134,780.25,218.2,9.04821979197336,8.84413043448017,998.45,9.017342620501,730.55,267.6,8.57936591488768,8.59486219601682,998.15,8.58665140779819,745.9,252.35,8.21886653760559,8.18666168512786,998.25,8.21908225679865,762.45,235.9,7.76800027449533,7.73277486238495,998.35,7.765730328998,813.55,184.7,6.71697835088155,6.68180232096345,998.25,6.71578634305326,823.5,174.95,5.91887502089029,5.99844369605003,998.45,5.9288426808386,942.85,55.05,4.83150876442678,4.76614160716477,997.9,4.82874015998214,844.75,151.05,4.63229062431011,4.62967726524155,995.8,4.62280147537832,815.8,180.3,4.1961993255912,4.04147250898282,996.1,4.15534206113614
757.0,241.7,9.07815529654783,8.90652044249763,998.7,9.05205523094043,760.8,237.5,9.13064161400514,8.8236241235474,998.3,9.0800081804729,778.3,220.2,9.05415256923506,8.84541498327945,998.5,9.02231188429506,729.3,268.75,8.5845695303486,8.60445821181857,998.05,8.59366541774283,744.85,253.45,8.21453965726578,8.20053652759724,998.3,8.21805600592784,762.75,235.4,7.77123648090938,7.72852524936424,998.15,7.76736775320678,813.05,185.45,6.71537959144533,6.68985081069537,998.5,6.71564606326678,825.4,172.95,5.92248241930301,6.00085867916214,998.35,5.9339711376975,944.7,53.75,4.83278420684874,4.75432698655064,998.45,4.82947583379545,844.95,151.35,4.63322109721607,4.59857176160508,996.3,4.6224193997711,813.0,179.5,4.20239674990224,4.05327035408967,992.5,4.16133064345341
757.2,241.05,9.08610723877013,8.90477725740365,998.25,9.05832118930266,756.95,241.45,9.12954694358349,8.83219544194337,998.4,9.08053639107303,780.95,217.5,9.05938967463503,8.86186590197049,998.45,9.0296330445315,729.2,269.25,8.59012608802504,8.60728267575537,998.45,8.59758779048503,743.8,254.15,8.22562357499861,8.19329004745207,997.95,8.22316237085608,764.05,234.45,7.76688884645973,7.72482704513122,998.5,7.76410894389967,813.35,184.85,6.72144002033353,6.70223302556263,998.2,6.72247368649325,826.0,172.35,5.9232859564695,5.99277970609521,998.35,5.93220711650223,945.3,52.55,4.82962893253622,4.73894227256656,997.85,4.82609720637646,845.25,151.15,4.63679645446712,4.57938358049816,996.4,4.62588347439924,811.5,179.55,4.19786568490867,4.0677731214957,991.05,4.15808037061242
757.55,240.65,9.09102498530825,8.90880398708552,998.2,9.0618781362549,758.25,240.25,9.13837629309529,8.83631923252391,998.5,9.08893583333949,780.5,217.7,9.06527242444176,8.87238154030588,998.2,9.03684532844312,728.0,270.2,8.59851855664246,8.61789654674554,998.2,8.60722547704041,743.7,254.8,8.2302440867719,8.1929265305519,998.5,8.2280158125523,764.15,234.0,7.76414425471288,7.72663308434881,998.15,7.76234699128834,814.3,184.25,6.72284289746344,6.70187247816231,998.55,6.72421171203867,826.3,172.05,5.92173757419535,5.98375993208238,998.35,5.9290136686719,945.3,52.8,4.83375021908337,4.76053083567549,998.1,4.83058754854928,846.65,150.6,4.63517859985394,4.59186750588947,997.25,4.6242343353146,813.55,179.75,4.19312618923747,4.06658080541343,993.3,4.15473658604848
758.65,239.6,9.09775751233211,8.91872473310908,998.25,9.0685448318614,757.45,240.75,9.14292092987007,8.84204712871461,998.2,9.09453254290006,780.45,217.9,9.06915111376607,8.87397176223605,998.35,9.03964825364192,728.5,269.4,8.59480100179811,8.61763584104909,997.9,8.60498539912649,744.7,253.8,8.24020038432122,8.19077998326592,998.5,8.23537089580722,764.35,234.15,7.77199579501694,7.72772732677389,998.5,7.7673104480774,814.15,183.9,6.72829370450961,6.71490768834198,998.05,6.72870286154859,826.9,171.55,5.92907945720923,5.96942866759104,998.45,5.9334955290949,946.1,52.05,4.83730050757446,4.79177775192178,998.15,4.83544323031904,848.7,148.35,4.63713313874893,4.6100533114002,997.05,4.62625454169822,813.65,179.0,4.19396198355668,4.07132306488296,992.65,4.1566292589212
759.95,238.75,9.10192121011355,8.9268338275574,998.7,9.07369338276152,757.9,240.65,9.14732668127227,8.84155533432419,998.55,9.09800123045721,780.65,217.85,9.07356564567297,8.8835456353654,998.5,9.04573329970634,727.75,270.6,8.59786594351192,8.63036600860982,998.35,8.60931013860276,745.15,253.1,8.23921958873719,8.18903540665956,998.25,8.23347677744992,765.85,232.4,7.77254085880275,7.7329220383977,998.25,7.76868916768742,816.05,182.1,6.73442791572556,6.70182111081331,998.15,6.73101185905998,827.4,171.0,5.92691373874852,5.98644104089803,998.4,5.93501209343767,946.8,51.7,4.83779894642992,4.81989208578536,998.5,4.83726094638144,848.8,147.55,4.63187860733656,4.59662639597677,996.35,4.62163093259189,811.8,179.1,4.19768401219274,4.07877298555455,990.9,4.16119348272512
760.25,237.95,9.1090060520991,8.9311785559586,998.2,9.08201003052845,757.55,240.8,9.1506894024335,8.85242188398144,998.35,9.10294293788107,781.6,216.85,9.08047251315617,8.89031771656502,998.45,9.05238797851767,727.85,270.35,8.59785945560475,8.63736417575256,998.2,8.6110281336438,745.55,252.8,8.23936002385718,8.19042396047452,998.35,8.23521771696823,766.65,231.2,7.77455372350422,7.73140942058127,997.85,7.76912286626696,815.95,182.15,6.73430165141616,6.71151631676694,998.1,6.73319379035963,828.65,169.75,5.93079113481904,5.98936123872213,998.4,5.93916660895604,946.3,51.7,4.83188716091381,4.8114816669224,998.0,4.83158218258075,849.35,146.95,4.63478339421846,4.58602140335693,996.3,4.62336196943717,818.25,178.7,4.20435129544407,4.06716998140547,996.95,4.16724716251508
762.25,236.15,9.11619785588381,8.94331710666696,998.4,9.08982443089534,758.45,240.0,9.15345998701249,8.86180213633433,998.45,9.10799100915176,782.4,216.05,9.08461893640657,8.90065695305343,998.45,9.05882692051789,728.5,269.75,8.59574685288165,8.64991153981686,998.25,8.6117696119022,746.3,251.7,8.24309317530976,8.20380644908406,998.0,8.24163811703547,765.1,232.9,7.77345406261596,7.73334758553842,998.0,7.76848427958252,817.2,181.05,6.73983564510195,6.73733019262322,998.25,6.74140347576478,828.05,170.4,5.92782337324876,6.01199896981768,998.45,5.9413004454363,947.2,50.95,4.82836841303184,4.8133926627569,998.15,4.82948447452526,849.25,146.75,4.63469037017057,4.63272958253132,996.0,4.62435340111229,818.3,177.5,4.2100859948444,4.08938037154198,995.8,4.17329124347667
762.2,236.3,9.11628009489528,8.94296699794523,998.5,9.09024873959291,758.5,239.7,9.15943253062582,8.86809801494741,998.2,9.11241174964308,781.4,216.65,9.08695761767594,8.90638001586897,998.05,9.061872281588,727.25,270.9,8.60572620512594,8.6389249834002,998.15,8.61726350108646,747.15,251.25,8.24036372882052,8.21540340771617,998.4,8.24263705405115,765.75,232.6,7.7688483453888,7.71888087922823,998.35,7.76376648605705,817.7,180.95,6.73886130951819,6.69153887333399,998.65,6.73378714385728,828.35,169.85,5.9300220636153,5.99685196896163,998.2,5.94039457800074,947.65,50.6,4.83347362330633,4.8200027549824,998.25,4.83398871301558,849.6,146.5,4.63287724625569,4.62918152386149,996.1,4.62364936711106,815.8,176.95,4.21466582162933,4.08897760161746,992.75,4.17786049648627
