forward_num_temp_incr_mut_reverse_0.10,reverse_num_temp_incr_mut_reverse_0.10,forward_rate_temp_incr_mut_reverse_0.10,reverse_rate_temp_incr_mut_reverse_0.10,organism_num_temp_incr_mut_reverse_0.10,organism_rate_temp_incr_mut_reverse_0.10,forward_num_temp_incr_mut_reverse_0.30,reverse_num_temp_incr_mut_reverse_0.30,forward_rate_temp_incr_mut_reverse_0.30,reverse_rate_temp_incr_mut_reverse_0.30,organism_num_temp_incr_mut_reverse_0.30,organism_rate_temp_incr_mut_reverse_0.30,forward_num_temp_incr_mut_reverse_0.55,reverse_num_temp_incr_mut_reverse_0.55,forward_rate_temp_incr_mut_reverse_0.55,reverse_rate_temp_incr_mut_reverse_0.55,organism_num_temp_incr_mut_reverse_0.55,organism_rate_temp_incr_mut_reverse_0.55,forward_num_temp_incr_mut_reverse_0.25,reverse_num_temp_incr_mut_reverse_0.25,forward_rate_temp_incr_mut_reverse_0.25,reverse_rate_temp_incr_mut_reverse_0.25,organism_num_temp_incr_mut_reverse_0.25,organism_rate_temp_incr_mut_reverse_0.25,forward_num_temp_incr_mut_reverse_0.45,reverse_num_temp_incr_mut_reverse_0.45,forward_rate_temp_incr_mut_reverse_0.45,reverse_rate_temp_incr_mut_reverse_0.45,organism_num_temp_incr_mut_reverse_0.45,organism_rate_temp_incr_mut_reverse_0.45,forward_num_temp_incr_mut_reverse_0.15,reverse_num_temp_incr_mut_reverse_0.15,forward_rate_temp_incr_mut_reverse_0.15,reverse_rate_temp_incr_mut_reverse_0.15,organism_num_temp_incr_mut_reverse_0.15,organism_rate_temp_incr_mut_reverse_0.15,forward_num_temp_incr_mut_reverse_0.35,reverse_num_temp_incr_mut_reverse_0.35,forward_rate_temp_incr_mut_reverse_0.35,reverse_rate_temp_incr_mut_reverse_0.35,organism_num_temp_incr_mut_reverse_0.35,organism_rate_temp_incr_mut_reverse_0.35,forward_num_temp_incr_mut_reverse_0.50,reverse_num_temp_incr_mut_reverse_0.50,forward_rate_temp_incr_mut_reverse_0.50,reverse_rate_temp_incr_mut_reverse_0.50,organism_num_temp_incr_mut_reverse_0.50,organism_rate_temp_incr_mut_reverse_0.50,forward_num_temp_incr_mut_reverse_0.20,reverse_num_temp_incr_mut_reverse_0.20,forward_rate_temp_incr_mut_reverse_0.20,reverse_rate_temp_incr_mut_reverse_0.20,organism_num_temp_incr_mut_reverse_0.20,organism_rate_temp_incr_mut_reverse_0.20,forward_num_temp_incr_mut_reverse_0.40,reverse_num_temp_incr_mut_reverse_0.40,forward_rate_temp_incr_mut_reverse_0.40,reverse_rate_temp_incr_mut_reverse_0.40,organism_num_temp_incr_mut_reverse_0.40,organism_rate_temp_incr_mut_reverse_0.40,forward_num_temp_incr_mut_reverse_0.60,reverse_num_temp_incr_mut_reverse_0.60,forward_rate_temp_incr_mut_reverse_0.60,reverse_rate_temp_incr_mut_reverse_0.60,organism_num_temp_incr_mut_reverse_0.60,organism_rate_temp_incr_mut_reverse_0.60
0.0,998.0,0.0,9.00240582389374,998.0,9.00240582389374,0.0,997.9,0.0,7.41991647879396,997.9,7.41991647879396,0.0,998.4,0.0,6.33170813742529,998.4,6.33170813742529,0.0,998.6,0.0,8.15704787546847,998.6,8.15704787546847,0.0,998.7,0.0,4.46382364328256,998.7,4.46382364328256,0.0,998.0,0.0,9.07602282617232,998.0,9.07602282617232,0.0,998.7,0.0,6.66938642048863,998.7,6.66938642048863,0.0,998.1,0.0,4.68051898820346,998.1,4.68051898820346,0.0,998.2,0.0,9.01627145607457,998.2,9.01627145607457,0.0,997.8,0.0,5.6313596099924,997.8,5.6313596099924,0.0,998.4,0.0,6.63813603182341,998.4,6.63813603182341
0.0,998.5,0.0,9.00438544757182,998.5,9.00438544757182,0.0,997.9,0.0,7.41667459253474,997.9,7.41667459253474,0.0,998.4,0.0,6.3335902041341,998.4,6.3335902041341,0.0,998.4,0.0,8.15879466852255,998.4,8.15879466852255,0.0,998.1,0.0,4.46498270833009,998.1,4.46498270833009,0.0,998.8,0.0,9.08170525234653,998.8,9.08170525234653,0.0,998.5,0.0,6.66762243205129,998.5,6.66762243205129,0.0,998.2,0.0,4.68014342042579,998.2,4.68014342042579,0.0,998.8,0.0,9.01951982042162,998.8,9.01951982042162,0.0,998.7,0.0,5.63463135680368,998.7,5.63463135680368,0.0,998.3,0.0,6.6424717631443,998.3,6.6424717631443
0.0,998.3,0.0,9.00636815612524,998.3,9.00636815612524,0.0,998.3,0.0,7.4185001329991,998.3,7.4185001329991,0.0,998.3,0.0,6.32963142718738,998.3,6.32963142718738,0.0,998.9,0.0,8.16078463232772,998.9,8.16078463232772,0.0,998.3,0.0,4.46641012043263,998.3,4.46641012043263,0.0,997.9,0.0,9.0836035070441,997.9,9.0836035070441,0.0,998.5,0.0,6.66803743168659,998.5,6.66803743168659,0.0,998.2,0.0,4.68731933705462,998.2,4.68731933705462,0.0,997.8,0.0,9.01872697078376,997.8,9.01872697078376,0.0,998.3,0.0,5.63421193236823,998.3,5.63421193236823,0.0,998.1,0.0,6.64548979545794,998.1,6.64548979545794
0.0,998.9,0.0,9.00518053123264,998.9,9.00518053123264,0.0,998.3,0.0,7.4209219226201,998.3,7.4209219226201,0.0,998.0,0.0,6.33017133540879,998.0,6.33017133540879,0.0,997.9,0.0,8.16212525683594,997.9,8.16212525683594,0.0,998.4,0.0,4.46542974303991,998.4,4.46542974303991,0.0,998.7,0.0,9.08384001112969,998.7,9.08384001112969,0.0,997.8,0.0,6.67148405602516,997.8,6.67148405602516,0.0,998.6,0.0,4.68913386489321,998.6,4.68913386489321,0.0,998.2,0.0,9.01874901496311,998.2,9.01874901496311,0.0,997.8,0.0,5.63410745384572,997.8,5.63410745384572,0.0,998.5,0.0,6.64229323594383,998.5,6.64229323594383
0.0,998.7,0.0,9.00489206641511,998.7,9.00489206641511,0.0,998.3,0.0,7.41950074809736,998.3,7.41950074809736,0.0,998.7,0.0,6.32968910794562,998.7,6.32968910794562,0.0,998.3,0.0,8.15990509547624,998.3,8.15990509547624,0.0,998.6,0.0,4.46544380051394,998.6,4.46544380051394,0.0,998.4,0.0,9.08302420013274,998.4,9.08302420013274,0.0,997.9,0.0,6.67265554838691,997.9,6.67265554838691,0.0,998.1,0.0,4.68891765959683,998.1,4.68891765959683,0.0,998.2,0.0,9.01891813381694,998.2,9.01891813381694,0.0,997.8,0.0,5.63728041826615,997.8,5.63728041826615,0.0,998.5,0.0,6.63643232410767,998.5,6.63643232410767
0.0,998.4,0.0,9.00563921338278,998.4,9.00563921338278,0.0,998.0,0.0,7.41918649770711,998.0,7.41918649770711,0.0,998.3,0.0,6.32777653332474,998.3,6.32777653332474,0.0,998.1,0.0,8.15534585747248,998.1,8.15534585747248,0.0,998.1,0.0,4.46135817288665,998.1,4.46135817288665,0.0,998.3,0.0,9.08431517086419,998.3,9.08431517086419,0.0,998.5,0.0,6.66991444855186,998.5,6.66991444855186,0.0,998.4,0.0,4.68849113242303,998.4,4.68849113242303,0.0,998.6,0.0,9.01813366472685,998.6,9.01813366472685,0.0,998.4,0.0,5.63160970601901,998.4,5.63160970601901,0.0,998.0,0.0,6.64320068511477,998.0,6.64320068511477
0.0,998.7,0.0,9.00582207866405,998.7,9.00582207866405,0.0,998.0,0.0,7.4183769904058,998.0,7.4183769904058,0.0,998.3,0.0,6.32515462209714,998.3,6.32515462209714,0.0,997.8,0.0,8.15774743241682,997.8,8.15774743241682,0.0,998.4,0.0,4.4580209467985,998.4,4.4580209467985,0.0,998.0,0.0,9.08494451430584,998.0,9.08494451430584,0.0,998.1,0.0,6.67059809320378,998.1,6.67059809320378,0.0,998.4,0.0,4.68940068403308,998.4,4.68940068403308,0.0,998.6,0.0,9.0186004621796,998.6,9.0186004621796,0.0,998.0,0.0,5.63343145770076,998.0,5.63343145770076,0.0,998.0,0.0,6.6417824897323,998.0,6.6417824897323
0.0,998.6,0.0,9.00832907055352,998.6,9.00832907055352,0.0,998.4,0.0,7.41926241159864,998.4,7.41926241159864,0.0,998.2,0.0,6.31726639734283,998.2,6.31726639734283,0.0,997.8,0.0,8.15939362930225,997.8,8.15939362930225,0.0,998.5,0.0,4.45770560290201,998.5,4.45770560290201,0.0,998.5,0.0,9.08371045330712,998.5,9.08371045330712,0.0,997.6,0.0,6.67319165509182,997.6,6.67319165509182,0.0,998.3,0.0,4.69267833369658,998.3,4.69267833369658,0.0,998.7,0.0,9.01812915119528,998.7,9.01812915119528,0.0,998.1,0.0,5.63414757804639,998.1,5.63414757804639,0.0,998.1,0.0,6.63581311234532,998.1,6.63581311234532
0.0,998.6,0.0,9.01293045970073,998.6,9.01293045970073,0.0,998.5,0.0,7.42003163578692,998.5,7.42003163578692,0.0,998.8,0.0,6.31449305016439,998.8,6.31449305016439,0.0,998.2,0.0,8.16028328022698,998.2,8.16028328022698,0.0,998.2,0.0,4.45828516763252,998.2,4.45828516763252,0.0,998.4,0.0,9.08384296119767,998.4,9.08384296119767,0.0,998.1,0.0,6.67129224508356,998.1,6.67129224508356,0.0,998.7,0.0,4.69388887885882,998.7,4.69388887885882,0.0,998.5,0.0,9.01865372406535,998.5,9.01865372406535,0.0,998.1,0.0,5.63386477906501,998.1,5.63386477906501,0.0,997.7,0.0,6.64028980692554,997.7,6.64028980692554
0.0,998.3,0.0,9.01297101300059,998.3,9.01297101300059,0.0,997.8,0.0,7.42305616960418,997.8,7.42305616960418,0.0,998.4,0.0,6.31316155382483,998.4,6.31316155382483,0.0,998.3,0.0,8.16052631028788,998.3,8.16052631028788,0.0,998.5,0.0,4.45156318643293,998.5,4.45156318643293,0.0,998.5,0.0,9.08236177476323,998.5,9.08236177476323,0.0,998.1,0.0,6.67309095054134,998.1,6.67309095054134,0.0,998.8,0.0,4.69353551948742,998.8,4.69353551948742,0.0,998.2,0.0,9.01842775563909,998.2,9.01842775563909,0.0,998.8,0.0,5.63355549938716,998.8,5.63355549938716,0.0,998.6,0.0,6.63588352942362,998.6,6.63588352942362
0.0,998.4,0.0,9.01561587486828,998.4,9.01561587486828,0.0,998.3,0.0,7.4179169831194,998.3,7.4179169831194,0.0,998.7,0.0,6.3161151131091,998.7,6.3161151131091,0.0,998.1,0.0,8.15841681264141,998.1,8.15841681264141,0.0,998.0,0.0,4.4497490161425,998.0,4.4497490161425,0.0,998.5,0.0,9.08231066738081,998.5,9.08231066738081,0.0,998.3,0.0,6.67178585382069,998.3,6.67178585382069,0.0,998.8,0.0,4.69713170083912,998.8,4.69713170083912,0.0,998.1,0.0,9.01971938350047,998.1,9.01971938350047,0.0,998.3,0.0,5.63021658490831,998.3,5.63021658490831,0.0,998.4,0.0,6.64465962872354,998.4,6.64465962872354
0.0,998.3,0.0,9.01501859317954,998.3,9.01501859317954,0.0,998.0,0.0,7.41965519669091,998.0,7.41965519669091,0.0,998.2,0.0,6.31285398322967,998.2,6.31285398322967,0.0,998.3,0.0,8.15593890403188,998.3,8.15593890403188,0.0,998.2,0.0,4.44712217045799,998.2,4.44712217045799,0.0,997.8,0.0,9.08245171954306,997.8,9.08245171954306,0.0,997.8,0.0,6.67560158059812,997.8,6.67560158059812,0.0,998.3,0.0,4.6997796393588,998.3,4.6997796393588,0.0,998.4,0.0,9.01920364162491,998.4,9.01920364162491,0.0,998.5,0.0,5.62270617310697,998.5,5.62270617310697,0.0,998.5,0.0,6.64247990138427,998.5,6.64247990138427
0.0,998.0,0.0,9.01614944294139,998.0,9.01614944294139,0.0,998.7,0.0,7.41767128574358,998.7,7.41767128574358,0.0,998.3,0.0,6.31253578479032,998.3,6.31253578479032,0.0,998.2,0.0,8.15388739130988,998.2,8.15388739130988,0.0,998.0,0.0,4.44264615954576,998.0,4.44264615954576,0.0,998.4,0.0,9.07980946878743,998.4,9.07980946878743,0.0,998.2,0.0,6.68070601138643,998.2,6.68070601138643,0.0,997.7,0.0,4.7057800941586,997.7,4.7057800941586,0.0,998.3,0.0,9.01870304464661,998.3,9.01870304464661,0.0,997.8,0.0,5.62761867754754,997.8,5.62761867754754,0.0,998.4,0.0,6.63994475437361,998.4,6.63994475437361
0.0,998.4,0.0,9.0155869902783,998.4,9.0155869902783,0.0,998.6,0.0,7.4183772951308,998.6,7.4183772951308,0.0,998.2,0.0,6.30804112072024,998.2,6.30804112072024,0.0,998.3,0.0,8.15408028726491,998.3,8.15408028726491,0.0,998.3,0.0,4.43831865857612,998.3,4.43831865857612,0.0,998.7,0.0,9.08122451108423,998.7,9.08122451108423,0.0,998.2,0.0,6.67626654004242,998.2,6.67626654004242,0.0,998.2,0.0,4.70275081776409,998.2,4.70275081776409,0.0,997.6,0.0,9.01878677512885,997.6,9.01878677512885,0.0,998.4,0.0,5.62967677095933,998.4,5.62967677095933,0.0,998.4,0.0,6.63685684043853,998.4,6.63685684043853
0.0,998.1,0.0,9.01698611776119,998.1,9.01698611776119,0.0,998.3,0.0,7.42116525252436,998.3,7.42116525252436,0.0,998.5,0.0,6.31362123737235,998.5,6.31362123737235,0.0,998.2,0.0,8.15240190602962,998.2,8.15240190602962,0.0,998.4,0.0,4.43900570234865,998.4,4.43900570234865,0.0,998.5,0.0,9.08219965885005,998.5,9.08219965885005,0.0,998.6,0.0,6.67790287027496,998.6,6.67790287027496,0.0,998.5,0.0,4.70162969797093,998.5,4.70162969797093,0.0,998.4,0.0,9.02059731886627,998.4,9.02059731886627,0.0,998.2,0.0,5.63014885274977,998.2,5.63014885274977,0.0,998.0,0.0,6.63354304652012,998.0,6.63354304652012
0.0,998.7,0.0,9.01771440779457,998.7,9.01771440779457,0.0,998.2,0.0,7.42193920212339,998.2,7.42193920212339,0.0,998.3,0.0,6.31921376843589,998.3,6.31921376843589,0.0,998.2,0.0,8.151255427362,998.2,8.151255427362,0.0,998.1,0.0,4.43463510213328,998.1,4.43463510213328,0.0,998.1,0.0,9.08236103549842,998.1,9.08236103549842,0.0,997.9,0.0,6.6779225063363,997.9,6.6779225063363,0.0,998.0,0.0,4.70383083859303,998.0,4.70383083859303,0.0,997.3,0.0,9.02159134475083,997.3,9.02159134475083,0.0,998.4,0.0,5.63263705763399,998.4,5.63263705763399,0.0,998.0,0.0,6.6305022666859,998.0,6.6305022666859
0.0,998.6,0.0,9.01973727234248,998.6,9.01973727234248,0.0,998.3,0.0,7.42165465197191,998.3,7.42165465197191,0.0,998.5,0.0,6.31319335367432,998.5,6.31319335367432,0.0,997.8,0.0,8.14943568561657,997.8,8.14943568561657,0.0,998.0,0.0,4.43809307334482,998.0,4.43809307334482,0.0,998.3,0.0,9.08183514175498,998.3,9.08183514175498,0.0,998.5,0.0,6.679781384591,998.5,6.679781384591,0.0,998.6,0.0,4.70118117335431,998.6,4.70118117335431,0.0,998.1,0.0,9.01914149815716,998.1,9.01914149815716,0.0,998.8,0.0,5.62947396294089,998.8,5.62947396294089,0.0,998.4,0.0,6.63214531085961,998.4,6.63214531085961
0.0,998.5,0.0,9.01923496642936,998.5,9.01923496642936,0.0,998.6,0.0,7.42136053889561,998.6,7.42136053889561,0.0,997.8,0.0,6.31450452589502,997.8,6.31450452589502,0.0,998.4,0.0,8.150327281189,998.4,8.150327281189,0.0,998.5,0.0,4.43797643407224,998.5,4.43797643407224,0.0,997.7,0.0,9.08140678926122,997.7,9.08140678926122,0.0,998.4,0.0,6.67519914704283,998.4,6.67519914704283,0.0,998.5,0.0,4.70388922157133,998.5,4.70388922157133,0.0,998.4,0.0,9.02080717992542,998.4,9.02080717992542,0.0,998.5,0.0,5.62932902842722,998.5,5.62932902842722,0.0,998.6,0.0,6.62668801065595,998.6,6.62668801065595
0.0,997.9,0.0,9.01754518235602,997.9,9.01754518235602,0.0,998.3,0.0,7.42379743779776,998.3,7.42379743779776,0.0,997.6,0.0,6.31016220513644,997.6,6.31016220513644,0.0,998.5,0.0,8.14848055201691,998.5,8.14848055201691,0.0,998.4,0.0,4.43410553595949,998.4,4.43410553595949,0.0,997.9,0.0,9.08366973685605,997.9,9.08366973685605,0.0,997.9,0.0,6.67901363479869,997.9,6.67901363479869,0.0,998.2,0.0,4.70476798227445,998.2,4.70476798227445,0.0,998.4,0.0,9.02144209060931,998.4,9.02144209060931,0.0,998.5,0.0,5.63125332505125,998.5,5.63125332505125,0.0,998.4,0.0,6.62593346116718,998.4,6.62593346116718
0.0,997.9,0.0,9.01620096145536,997.9,9.01620096145536,0.0,997.9,0.0,7.42304307893802,997.9,7.42304307893802,0.0,998.6,0.0,6.31140178254407,998.6,6.31140178254407,0.0,998.8,0.0,8.14786429716289,998.8,8.14786429716289,0.0,997.9,0.0,4.43503881031994,997.9,4.43503881031994,0.0,997.3,0.0,9.0831793280012,997.3,9.0831793280012,0.0,998.8,0.0,6.67848921065354,998.8,6.67848921065354,0.0,998.2,0.0,4.70717068517655,998.2,4.70717068517655,0.0,998.1,0.0,9.02717718075705,998.1,9.02717718075705,0.0,998.4,0.0,5.628052902602,998.4,5.628052902602,0.0,998.4,0.0,6.62753810145484,998.4,6.62753810145484
0.0,998.6,0.0,9.01486781503344,998.6,9.01486781503344,0.0,998.8,0.0,7.42298390574944,998.8,7.42298390574944,0.0,998.2,0.0,6.30767265960441,998.2,6.30767265960441,0.0,998.6,0.0,8.15214136534993,998.6,8.15214136534993,0.0,998.5,0.0,4.43433892291537,998.5,4.43433892291537,0.0,998.2,0.0,9.0855169212654,998.2,9.0855169212654,0.0,998.2,0.0,6.67642870517386,998.2,6.67642870517386,0.0,998.5,0.0,4.70697922371269,998.5,4.70697922371269,0.0,998.3,0.0,9.02942071897815,998.3,9.02942071897815,0.0,998.4,0.0,5.62796757185565,998.4,5.62796757185565,0.0,997.7,0.0,6.62917965934829,997.7,6.62917965934829
0.0,998.0,0.0,9.01627397305541,998.0,9.01627397305541,0.0,997.6,0.0,7.42041649690196,997.6,7.42041649690196,0.0,998.2,0.0,6.30536824268372,998.2,6.30536824268372,0.0,998.0,0.0,8.15320994617853,998.0,8.15320994617853,0.0,998.3,0.0,4.4347067489312,998.3,4.4347067489312,0.0,998.2,0.0,9.08724518965,998.2,9.08724518965,0.0,998.3,0.0,6.67768519147787,998.3,6.67768519147787,0.0,998.3,0.0,4.70302676460172,998.3,4.70302676460172,0.0,998.2,0.0,9.03414689468304,998.2,9.03414689468304,0.0,998.1,0.0,5.63314936915813,998.1,5.63314936915813,0.0,998.4,0.0,6.62691384447605,998.4,6.62691384447605
0.0,998.1,0.0,9.0174403957347,998.1,9.0174403957347,0.0,998.4,0.0,7.41799944498401,998.4,7.41799944498401,0.0,998.0,0.0,6.30649068483173,998.0,6.30649068483173,0.0,998.3,0.0,8.15316300966474,998.3,8.15316300966474,0.0,998.1,0.0,4.432695245421,998.1,4.432695245421,0.0,998.5,0.0,9.08664787031521,998.5,9.08664787031521,0.0,998.5,0.0,6.6818300625355,998.5,6.6818300625355,0.0,998.3,0.0,4.70578516380059,998.3,4.70578516380059,0.0,998.3,0.0,9.03545500795537,998.3,9.03545500795537,0.0,998.3,0.0,5.63049323981731,998.3,5.63049323981731,0.0,998.3,0.0,6.62291277253217,998.3,6.62291277253217
0.0,998.4,0.0,9.01644441721336,998.4,9.01644441721336,0.0,998.4,0.0,7.41957817359915,998.4,7.41957817359915,0.0,998.3,0.0,6.30669940115371,998.3,6.30669940115371,0.0,998.3,0.0,8.15290966897071,998.3,8.15290966897071,0.0,998.3,0.0,4.4308637446519,998.3,4.4308637446519,0.0,998.0,0.0,9.08785786789799,998.0,9.08785786789799,0.0,998.2,0.0,6.6799211034682,998.2,6.6799211034682,0.0,998.3,0.0,4.70120541503911,998.3,4.70120541503911,0.0,998.4,0.0,9.03866322096232,998.4,9.03866322096232,0.0,998.3,0.0,5.63458281361256,998.3,5.63458281361256,0.0,998.5,0.0,6.62785029518497,998.5,6.62785029518497
0.0,998.6,0.0,9.01750698111494,998.6,9.01750698111494,0.0,998.0,0.0,7.41994336380683,998.0,7.41994336380683,0.0,998.4,0.0,6.30531044612746,998.4,6.30531044612746,0.0,997.9,0.0,8.15284744574776,997.9,8.15284744574776,0.0,998.6,0.0,4.4302747637417,998.6,4.4302747637417,0.0,998.8,0.0,9.09023362039394,998.8,9.09023362039394,0.0,998.4,0.0,6.68359734196211,998.4,6.68359734196211,0.0,998.1,0.0,4.70020563886214,998.1,4.70020563886214,0.0,998.3,0.0,9.04029261310162,998.3,9.04029261310162,0.0,998.1,0.0,5.63357218994703,998.1,5.63357218994703,0.0,997.8,0.0,6.62774477673433,997.8,6.62774477673433
0.0,997.8,0.0,9.01799459538733,997.8,9.01799459538733,0.0,998.3,0.0,7.42009132808444,998.3,7.42009132808444,0.0,998.5,0.0,6.31030095878045,998.5,6.31030095878045,0.0,998.5,0.0,8.15339195363065,998.5,8.15339195363065,0.0,998.1,0.0,4.42801412055779,998.1,4.42801412055779,0.0,997.8,0.0,9.08951378357304,997.8,9.08951378357304,0.0,998.4,0.0,6.68222670589824,998.4,6.68222670589824,0.0,998.3,0.0,4.69736869419374,998.3,4.69736869419374,0.0,997.7,0.0,9.0394781483361,997.7,9.0394781483361,0.0,998.4,0.0,5.63322862483895,998.4,5.63322862483895,0.0,998.1,0.0,6.62520029687557,998.1,6.62520029687557
0.0,998.1,0.0,9.01821139978257,998.1,9.01821139978257,0.0,998.7,0.0,7.41801719720215,998.7,7.41801719720215,0.0,998.5,0.0,6.30980066624897,998.5,6.30980066624897,0.0,998.6,0.0,8.15502790394691,998.6,8.15502790394691,0.0,998.0,0.0,4.42435562075522,998.0,4.42435562075522,0.0,998.2,0.0,9.08996080630875,998.2,9.08996080630875,0.0,998.2,0.0,6.68245759935729,998.2,6.68245759935729,0.0,998.4,0.0,4.70060494501935,998.4,4.70060494501935,0.0,998.6,0.0,9.04145809135789,998.6,9.04145809135789,0.0,998.1,0.0,5.63503120431512,998.1,5.63503120431512,0.0,998.4,0.0,6.63019753220154,998.4,6.63019753220154
0.0,998.7,0.0,9.01973756942169,998.7,9.01973756942169,0.0,998.4,0.0,7.41617126216687,998.4,7.41617126216687,0.0,998.6,0.0,6.31182226149503,998.6,6.31182226149503,0.0,998.2,0.0,8.15369094710435,998.2,8.15369094710435,0.0,997.8,0.0,4.42110556544907,997.8,4.42110556544907,0.0,998.4,0.0,9.08946822574077,998.4,9.08946822574077,0.0,998.7,0.0,6.67697662738326,998.7,6.67697662738326,0.0,998.4,0.0,4.70221373678287,998.4,4.70221373678287,0.0,998.5,0.0,9.04224485006048,998.5,9.04224485006048,0.0,998.5,0.0,5.63367445601915,998.5,5.63367445601915,0.0,998.1,0.0,6.62173899637975,998.1,6.62173899637975
0.0,998.3,0.0,9.01739923421813,998.3,9.01739923421813,0.0,998.6,0.0,7.41430880994863,998.6,7.41430880994863,0.0,998.2,0.0,6.31263323044898,998.2,6.31263323044898,0.0,998.4,0.0,8.15143062592726,998.4,8.15143062592726,0.0,997.8,0.0,4.41802776770898,997.8,4.41802776770898,0.0,998.4,0.0,9.0903026160091,998.4,9.0903026160091,0.0,997.8,0.0,6.67909620981795,997.8,6.67909620981795,0.0,998.0,0.0,4.70279790637809,998.0,4.70279790637809,0.0,998.4,0.0,9.04459603139963,998.4,9.04459603139963,0.0,998.4,0.0,5.62907634450168,998.4,5.62907634450168,0.0,998.2,0.0,6.62202869451313,998.2,6.62202869451313
0.0,998.4,0.0,9.01864351492273,998.4,9.01864351492273,0.0,998.1,0.0,7.41282671867644,998.1,7.41282671867644,0.0,998.2,0.0,6.31061399375845,998.2,6.31061399375845,0.0,997.9,0.0,8.15195175487164,997.9,8.15195175487164,0.0,998.2,0.0,4.41810315832382,998.2,4.41810315832382,0.0,998.7,0.0,9.0888497716153,998.7,9.0888497716153,0.0,998.4,0.0,6.67989098700049,998.4,6.67989098700049,0.0,998.2,0.0,4.70460140428728,998.2,4.70460140428728,0.0,998.4,0.0,9.04705880255083,998.4,9.04705880255083,0.0,998.4,0.0,5.6252199280189,998.4,5.6252199280189,0.0,998.4,0.0,6.6267227014058,998.4,6.6267227014058
0.0,998.3,0.0,9.01890486374238,998.3,9.01890486374238,0.0,998.1,0.0,7.41313767260003,998.1,7.41313767260003,0.0,998.0,0.0,6.309930914249,998.0,6.309930914249,0.0,998.3,0.0,8.15236819986319,998.3,8.15236819986319,0.0,998.6,0.0,4.41709333347675,998.6,4.41709333347675,0.0,998.1,0.0,9.09165615838249,998.1,9.09165615838249,0.0,998.3,0.0,6.68214805207677,998.3,6.68214805207677,0.0,997.9,0.0,4.70951476796326,997.9,4.70951476796326,0.0,998.3,0.0,9.05246517675839,998.3,9.05246517675839,0.0,998.0,0.0,5.62343664249251,998.0,5.62343664249251,0.0,998.2,0.0,6.62932775096202,998.2,6.62932775096202
0.0,998.5,0.0,9.02012483425309,998.5,9.02012483425309,0.0,997.9,0.0,7.41585578877693,997.9,7.41585578877693,0.0,998.3,0.0,6.31317714437262,998.3,6.31317714437262,0.0,998.1,0.0,8.15312757858692,998.1,8.15312757858692,0.0,998.1,0.0,4.4142662062951,998.1,4.4142662062951,0.0,998.2,0.0,9.09562163283277,998.2,9.09562163283277,0.0,998.3,0.0,6.68060632202767,998.3,6.68060632202767,0.0,998.2,0.0,4.70890973314527,998.2,4.70890973314527,0.0,998.4,0.0,9.0529756291609,998.4,9.0529756291609,0.0,998.6,0.0,5.62816243489154,998.6,5.62816243489154,0.0,998.5,0.0,6.62913263965368,998.5,6.62913263965368
0.0,998.8,0.0,9.02022774277283,998.8,9.02022774277283,0.0,998.2,0.0,7.418933803408,998.2,7.418933803408,0.0,998.0,0.0,6.31167559339892,998.0,6.31167559339892,0.0,998.4,0.0,8.15171996911802,998.4,8.15171996911802,0.0,998.3,0.0,4.4125981575411,998.3,4.4125981575411,0.0,998.0,0.0,9.09621353262417,998.0,9.09621353262417,0.0,998.2,0.0,6.68012796345389,998.2,6.68012796345389,0.0,998.0,0.0,4.70745902547163,998.0,4.70745902547163,0.0,998.7,0.0,9.0551675169145,998.7,9.0551675169145,0.0,998.6,0.0,5.6282194701762,998.6,5.6282194701762,0.0,998.2,0.0,6.63137293851702,998.2,6.63137293851702
0.0,998.3,0.0,9.02370635439873,998.3,9.02370635439873,0.0,998.3,0.0,7.41870815811093,998.3,7.41870815811093,0.0,998.4,0.0,6.31063481084597,998.4,6.31063481084597,0.0,998.5,0.0,8.15295222378597,998.5,8.15295222378597,0.0,998.2,0.0,4.41125324989378,998.2,4.41125324989378,0.0,998.6,0.0,9.09546129295628,998.6,9.09546129295628,0.0,998.4,0.0,6.67732246822614,998.4,6.67732246822614,0.0,998.0,0.0,4.70529563829628,998.0,4.70529563829628,0.0,998.6,0.0,9.05570381991167,998.6,9.05570381991167,0.0,998.2,0.0,5.62642452544141,998.2,5.62642452544141,0.0,998.2,0.0,6.62826448196533,998.2,6.62826448196533
0.0,997.5,0.0,9.02609713616687,997.5,9.02609713616687,0.0,998.3,0.0,7.41790705938611,998.3,7.41790705938611,0.0,998.5,0.0,6.31283338059337,998.5,6.31283338059337,0.0,998.6,0.0,8.15322911478784,998.6,8.15322911478784,0.0,998.1,0.0,4.41033509464383,998.1,4.41033509464383,0.0,998.2,0.0,9.09672929412046,998.2,9.09672929412046,0.0,997.8,0.0,6.6806776459066,997.8,6.6806776459066,0.0,997.8,0.0,4.70737625186112,997.8,4.70737625186112,0.0,997.9,0.0,9.06032814543765,997.9,9.06032814543765,0.0,997.6,0.0,5.62639848229112,997.6,5.62639848229112,0.0,998.5,0.0,6.62574692730209,998.5,6.62574692730209
