forward_num_growth_compet_nomut_0.10,reverse_num_growth_compet_nomut_0.10,forward_rate_growth_compet_nomut_0.10,reverse_rate_growth_compet_nomut_0.10,organism_num_growth_compet_nomut_0.10,organism_rate_growth_compet_nomut_0.10,forward_num_growth_compet_nomut_0.15,reverse_num_growth_compet_nomut_0.15,forward_rate_growth_compet_nomut_0.15,reverse_rate_growth_compet_nomut_0.15,organism_num_growth_compet_nomut_0.15,organism_rate_growth_compet_nomut_0.15,forward_num_growth_compet_nomut_0.20,reverse_num_growth_compet_nomut_0.20,forward_rate_growth_compet_nomut_0.20,reverse_rate_growth_compet_nomut_0.20,organism_num_growth_compet_nomut_0.20,organism_rate_growth_compet_nomut_0.20,forward_num_growth_compet_nomut_0.25,reverse_num_growth_compet_nomut_0.25,forward_rate_growth_compet_nomut_0.25,reverse_rate_growth_compet_nomut_0.25,organism_num_growth_compet_nomut_0.25,organism_rate_growth_compet_nomut_0.25,forward_num_growth_compet_nomut_0.30,reverse_num_growth_compet_nomut_0.30,forward_rate_growth_compet_nomut_0.30,reverse_rate_growth_compet_nomut_0.30,organism_num_growth_compet_nomut_0.30,organism_rate_growth_compet_nomut_0.30,forward_num_growth_compet_nomut_0.35,reverse_num_growth_compet_nomut_0.35,forward_rate_growth_compet_nomut_0.35,reverse_rate_growth_compet_nomut_0.35,organism_num_growth_compet_nomut_0.35,organism_rate_growth_compet_nomut_0.35,forward_num_growth_compet_nomut_0.40,reverse_num_growth_compet_nomut_0.40,forward_rate_growth_compet_nomut_0.40,reverse_rate_growth_compet_nomut_0.40,organism_num_growth_compet_nomut_0.40,organism_rate_growth_compet_nomut_0.40,forward_num_growth_compet_nomut_0.45,reverse_num_growth_compet_nomut_0.45,forward_rate_growth_compet_nomut_0.45,reverse_rate_growth_compet_nomut_0.45,organism_num_growth_compet_nomut_0.45,organism_rate_growth_compet_nomut_0.45,forward_num_growth_compet_nomut_0.50,reverse_num_growth_compet_nomut_0.50,forward_rate_growth_compet_nomut_0.50,reverse_rate_growth_compet_nomut_0.50,organism_num_growth_compet_nomut_0.50,organism_rate_growth_compet_nomut_0.50,forward_num_growth_compet_nomut_0.55,reverse_num_growth_compet_nomut_0.55,forward_rate_growth_compet_nomut_0.55,reverse_rate_growth_compet_nomut_0.55,organism_num_growth_compet_nomut_0.55,organism_rate_growth_compet_nomut_0.55,forward_num_growth_compet_nomut_0.60,reverse_num_growth_compet_nomut_0.60,forward_rate_growth_compet_nomut_0.60,reverse_rate_growth_compet_nomut_0.60,organism_num_growth_compet_nomut_0.60,organism_rate_growth_compet_nomut_0.60
468.9,529.6,6.84870234817673,6.9101282630907,998.5,6.92678196384214,468.9,529.1,6.81067949327577,6.94190341208239,998.0,6.91813489881783,532.0,466.4,6.93433236124922,6.90210529965781,998.4,6.92517764526858,590.2,407.9,6.93691726435783,6.89451909250187,998.1,6.92556641943942,629.8,368.3,6.92123541356328,6.95577599285562,998.1,6.93628003303553,643.4,355.5,6.91855391154835,6.92732351003953,998.9,6.92521870567963,829.3,169.0,6.91265118157519,6.95982371956481,998.3,6.92265361553939,925.7,73.0,6.83563957970601,6.87304514889529,998.7,6.87474528636853,987.2,11.1,6.91430193147253,4.81333333333333,998.3,6.91465891050296,997.4,0.8,6.92338003069808,2.1,998.2,6.92344872278301,998.2,0.0,6.92716767339148,0.0,998.2,6.92716767339148
470.8,526.9,6.85190732991694,6.91015381026603,997.7,6.92782289376808,470.6,527.6,6.8101917072208,6.94093355953995,998.2,6.91764364650478,528.5,469.5,6.93380035973933,6.90132228243571,998.0,6.92414024477078,587.6,409.9,6.93759282643313,6.89590595967858,997.5,6.92664064624094,630.1,367.9,6.91977240205273,6.95800830137543,998.0,6.93596464774111,642.0,356.5,6.91812900397528,6.92654529365799,998.5,6.92458741306437,829.9,168.0,6.91325518063355,6.95786630577878,997.9,6.92307826393648,925.2,72.8,6.83598371518161,6.88193650793651,998.0,6.87613363660644,988.4,10.0,6.91300828185832,4.81333333333333,998.4,6.91326927788487,997.7,0.8,6.92361627052153,2.1,998.5,6.92368370374382,998.0,0.0,6.92585388708487,0.0,998.0,6.92585388708487
466.3,532.0,6.85049193214901,6.91243880262701,998.3,6.92837371741686,474.5,523.9,6.81167356498611,6.94050565880713,998.4,6.91833465343558,526.7,471.1,6.93434067136609,6.90317867668624,997.8,6.9253369040705,590.4,408.0,6.93844622034073,6.89829229732348,998.4,6.92777585335238,628.6,369.1,6.9197580252425,6.95935112131104,997.7,6.93665913042678,642.3,355.8,6.91710818624758,6.92489437428251,998.1,6.92337155708477,829.6,168.8,6.91239182906551,6.95801548817781,998.4,6.9224344903976,926.6,72.0,6.83757928945687,6.8863768115942,998.6,6.87677557316836,987.8,9.7,6.91478742708746,4.79666666666667,997.5,6.91490297590952,997.9,0.9,6.92293051737451,2.1,998.8,6.92300857972201,997.9,0.0,6.92614415772895,0.0,997.9,6.92614415772895
469.0,529.1,6.85248935418625,6.91170076344819,998.1,6.92764388842569,471.5,526.8,6.80964794007763,6.94240708461075,998.3,6.91865680481598,527.9,470.2,6.93259436065574,6.90173355589204,998.1,6.92396251333614,591.4,406.5,6.93781398652581,6.90050245638046,997.9,6.9278357856875,630.1,368.6,6.9227078619468,6.95914045583004,998.7,6.93842198912339,639.7,358.9,6.91715899548856,6.92432906155652,998.6,6.92370576627646,827.9,169.9,6.91102918992894,6.9600847388752,997.8,6.9220202456714,923.6,74.6,6.8386634798682,6.88721346704871,998.2,6.87828615243666,987.7,10.4,6.9137203311444,4.81038961038961,998.1,6.91391195842643,997.7,0.9,6.92170162360468,2.1,998.6,6.92178057650336,998.2,0.0,6.92765130886494,0.0,998.2,6.92765130886494
470.2,527.7,6.8531595183102,6.91010233621536,997.9,6.92733415950128,473.0,525.3,6.81077668947006,6.94065554900733,998.3,6.91846886403754,527.1,471.1,6.93380439118124,6.90214692786879,998.2,6.92465107802831,587.9,410.4,6.93952371442921,6.90048195232815,998.3,6.92888082166544,627.9,370.6,6.92180696012887,6.95994248993718,998.5,6.93831506857559,637.5,361.0,6.91941174284922,6.92471910304095,998.5,6.92609332417504,828.9,169.0,6.91205940729793,6.95982468230835,997.9,6.92285440598708,924.2,74.0,6.83998030915367,6.88694164489237,998.2,6.87835588465005,988.1,10.5,6.915412643828,4.81190476190476,998.6,6.91559154022797,997.6,0.9,6.9233167899134,2.1,998.5,6.92339349997799,998.6,0.0,6.92659079855207,0.0,998.6,6.92659079855207
467.6,530.2,6.85479821664271,6.91088666774717,997.8,6.92782539526704,472.6,525.8,6.81419896918973,6.9414278424759,998.4,6.92028771897064,527.8,470.9,6.93579745253554,6.90276463377861,998.7,6.92610004794373,589.7,408.3,6.93986173150946,6.90301787392615,998.0,6.9303615693681,629.8,368.9,6.92193424679115,6.96020903660352,998.7,6.93882038350976,636.9,361.0,6.91777003469766,6.92431674303473,997.9,6.92514635144971,829.1,169.6,6.91218738449685,6.96196345385559,998.7,6.92340958192662,925.5,72.8,6.84178588889363,6.88337848413702,998.3,6.87973448133653,988.4,10.3,6.91540289573631,4.82461538461539,998.7,6.9157884337243,996.7,1.1,6.92323495542064,2.1,997.8,6.92332485510718,998.4,0.0,6.92717968167664,0.0,998.4,6.92717968167664
468.9,529.3,6.85288840013855,6.91060167420707,998.2,6.92716582810753,473.0,525.5,6.81240609358468,6.94279316379659,998.5,6.92039713596971,529.3,469.2,6.93757647121688,6.9038672270378,998.5,6.92840263847222,591.3,406.4,6.940824086875,6.90382554042076,997.7,6.93083656553686,629.8,368.6,6.92497284396668,6.96201180170718,998.4,6.94150483148479,636.3,361.8,6.91715672273567,6.92495391309733,998.1,6.92496560696993,829.3,168.7,6.91033876502658,6.96171396472066,998.0,6.92193237540803,925.8,72.1,6.84353400244133,6.88815942365791,997.9,6.88057295853209,987.7,10.2,6.91462408705903,4.81666666666667,997.9,6.9149312096698,996.9,1.1,6.92224937103189,2.1,998.0,6.92233809578971,998.8,0.0,6.92791087680867,0.0,998.8,6.92791087680867
469.9,528.3,6.85094015092824,6.91223286540665,998.2,6.92696962645465,473.8,524.9,6.8132556772906,6.94395181185551,998.7,6.92110507300888,527.9,470.7,6.93786036079683,6.90711046953026,998.6,6.92950183728048,587.6,410.2,6.93920439944479,6.90078410919565,997.8,6.92903919672341,628.7,368.7,6.92495959270313,6.96134814291785,997.4,6.94114223976205,631.2,366.5,6.91655579324542,6.92259153198715,997.7,6.92461316289818,829.8,168.4,6.90988153028795,6.96352444221646,998.2,6.92200878353787,926.3,72.2,6.84390011027493,6.88816391941392,998.5,6.88139612015197,988.7,9.8,6.91550272265688,4.82619047619048,998.5,6.91577646011428,997.7,1.1,6.92341897255787,2.1,998.8,6.92351028383092,998.1,0.0,6.92889580854969,0.0,998.1,6.92889580854969
469.0,529.7,6.85249740650027,6.91049363312185,998.7,6.92680125014795,474.6,524.0,6.8155552701821,6.9429331061653,998.6,6.92140126098042,530.4,468.2,6.94028658648458,6.90577291051154,998.6,6.93039642849262,589.0,409.5,6.94187284398386,6.9025298119531,998.5,6.93099439129544,632.4,366.1,6.92404218831907,6.96350021359791,998.5,6.94141515420704,634.4,363.7,6.91562575553792,6.9224417120908,998.1,6.92343607281262,831.6,166.7,6.91066990320626,6.96381618051313,998.3,6.92269112015475,927.1,71.2,6.84318837441765,6.88665801427644,998.3,6.8806983839054,987.7,10.3,6.91701211562777,4.82142857142857,998.0,6.91723197091819,997.3,1.1,6.92357959584377,2.1,998.4,6.92367545192362,998.0,0.0,6.92908738350591,0.0,998.0,6.92908738350591
467.0,531.3,6.85216492674047,6.91430678722864,998.3,6.92788748421026,473.8,524.3,6.81367478459089,6.94146302416658,998.1,6.92013777198529,532.2,465.7,6.94125929979577,6.90626968841473,997.9,6.93146426300147,589.9,408.5,6.94319268405111,6.90536262640071,998.4,6.93217149859813,636.4,362.1,6.92569120659534,6.96486762134225,998.5,6.94271414577533,632.9,365.7,6.91525925454797,6.92641319290876,998.6,6.92469052218551,833.0,165.5,6.9130072044799,6.96502328040889,998.5,6.92488779032559,929.3,68.7,6.84446410581061,6.88605307735743,998.0,6.88029836719752,987.8,10.3,6.91600749292548,4.84,998.1,6.91642602957401,996.8,1.2,6.92184947228063,2.1,998.0,6.92195123795728,998.6,0.0,6.9283755832516,0.0,998.6,6.9283755832516
468.3,529.7,6.85158667229646,6.91619317204145,998.0,6.92894743586709,474.1,524.2,6.81499937710006,6.94296581722507,998.3,6.92096001404991,533.7,464.7,6.94197975802835,6.90845426353332,998.4,6.93259660516391,588.7,409.2,6.94317583047709,6.90581456426852,997.9,6.93266820938757,633.1,365.2,6.92552344654931,6.96544518948691,998.3,6.9429009507854,634.6,363.4,6.91574419914007,6.92474949601254,998.0,6.92453343134766,832.8,165.4,6.91355806289379,6.96736308863349,998.2,6.92567084273114,929.2,69.1,6.84436388933618,6.88660312772669,998.3,6.87951261935439,988.5,10.2,6.91534931374801,4.84,998.7,6.91578620678716,996.8,1.2,6.9220318252555,2.1,998.0,6.922133151437,998.4,0.0,6.92910654838448,0.0,998.4,6.92910654838448
467.1,531.3,6.85188013564112,6.91695252687963,998.4,6.92937886640719,473.5,524.5,6.81675380239968,6.94174799464506,998.0,6.92105456195147,534.3,463.8,6.94198722310921,6.91168472795384,998.1,6.93376781062041,588.9,409.5,6.94287382826606,6.90505666025097,998.4,6.93229792677726,635.0,363.2,6.92585355664548,6.96441565203938,998.2,6.94311223482824,636.0,362.4,6.91780492170688,6.92198996657136,998.4,6.92457149848499,834.7,163.4,6.91373154448555,6.96958834318641,998.1,6.92613899724386,930.7,67.6,6.84395873435374,6.88603375527426,998.3,6.87918419421425,987.5,10.2,6.91654812889013,4.83839285714286,997.7,6.91689518748232,997.2,1.3,6.92366777281645,2.1,998.5,6.92377676005865,998.4,0.0,6.92896204107027,0.0,998.4,6.92896204107027
465.9,532.0,6.85263721272575,6.91939770246039,997.9,6.93107372284988,473.0,525.2,6.81665922849467,6.94255871682767,998.2,6.92124990722185,535.0,462.9,6.94220596796214,6.91012687316511,997.9,6.93370330295167,588.3,410.0,6.94323049128426,6.90331811563915,998.3,6.93168287482744,639.3,359.0,6.92521222928705,6.9657778558437,998.3,6.94280139873383,637.2,361.1,6.91728149953827,6.92235936894034,998.3,6.92447847583867,834.0,164.3,6.91477305638089,6.97049259470171,998.3,6.92705858186941,932.1,66.1,6.84389294021261,6.88301178992497,998.2,6.87853794411855,987.5,10.8,6.91746185090208,4.84035087719298,998.3,6.91775861022318,996.9,1.2,6.92514657604861,2.1,998.1,6.9252442417151,998.6,0.0,6.92919994142439,0.0,998.6,6.92919994142439
465.2,533.4,6.85209349128115,6.92231444923307,998.6,6.93280645374834,474.6,523.5,6.81567768485552,6.94259863205309,998.1,6.92032826362535,530.8,467.7,6.94371324482379,6.91315831612778,998.5,6.93509732177067,586.7,411.8,6.94349761542191,6.90250591061237,998.5,6.93089278708722,636.2,362.2,6.92482646156695,6.96222545723552,998.4,6.94141093956552,637.6,360.6,6.91761472927847,6.9216510878482,998.2,6.92476006200569,833.2,164.5,6.91381138271058,6.9709411041152,997.7,6.92624565094108,932.4,65.8,6.84592067454508,6.88398692810457,998.2,6.87986059375892,987.3,11.0,6.91708418447213,4.83725490196078,998.3,6.91738960108665,997.6,1.1,6.92582562717244,2.1,998.7,6.92590886253316,998.2,0.0,6.92807571057802,0.0,998.2,6.92807571057802
467.5,531.2,6.85326567865055,6.92322534245447,998.7,6.9341185875254,473.0,525.3,6.81467068044818,6.94407418541511,998.3,6.92026953536894,538.1,459.7,6.94596414853462,6.91318675216901,997.8,6.93626565533574,588.4,409.8,6.94482317769535,6.90115198184663,998.2,6.93148764898375,636.8,361.3,6.92472894810915,6.96005313379367,998.1,6.94069668660023,639.3,359.3,6.919977264203,6.92243247288391,998.6,6.92668939715973,835.7,163.0,6.91525768279092,6.97326799768726,998.7,6.92789332418591,931.9,66.5,6.84764091574632,6.88692251607344,998.4,6.88305971301963,987.6,10.5,6.91849297429564,4.81875,998.1,6.91864622387862,997.4,1.1,6.92691229244264,2.1,998.5,6.92699331351661,997.9,0.0,6.92755629268112,0.0,997.9,6.92755629268112
466.3,531.9,6.85339481139194,6.92346700274825,998.2,6.93448497914702,473.8,525.0,6.81607081412008,6.94602190009498,998.8,6.92180166138082,539.7,458.7,6.94547457817617,6.91372547162403,998.4,6.93621215179437,586.5,411.6,6.94583119006833,6.90335421097084,998.1,6.93285079311514,642.8,354.9,6.92431702957388,6.9590272040742,997.7,6.93986122568849,638.0,360.6,6.91604288403935,6.92159002261014,998.6,6.92368878406993,834.1,163.6,6.91546788977984,6.97064285523554,997.7,6.92774672504313,933.7,64.3,6.84749897903638,6.88634920634921,998.0,6.88243634255015,988.4,10.0,6.91977710958066,4.82875,998.4,6.91997929793521,997.2,1.2,6.92839924232162,2.1,998.4,6.92849111636687,998.3,0.0,6.9270940592459,0.0,998.3,6.9270940592459
462.7,535.7,6.85324537753532,6.92182017397639,998.4,6.93410103490264,472.5,525.7,6.81787593158135,6.94431494975603,998.2,6.92193969791801,536.9,461.4,6.94635189967097,6.91650160234286,998.3,6.93779519152884,586.7,412.0,6.94708363286464,6.90339561580936,998.7,6.93372179795025,641.8,356.6,6.92455088566011,6.96023132052158,998.4,6.94061052910246,640.8,357.4,6.91905754052939,6.91894814308576,998.2,6.92506588127843,833.9,164.1,6.91827045176409,6.96946271911201,998.0,6.92985919638639,936.1,62.8,6.84821318035803,6.88967948717949,998.9,6.88318318318318,988.4,10.0,6.91989339258768,4.81058823529412,998.4,6.91997657653674,997.3,1.1,6.92851040914197,2.1,998.4,6.92859660370224,998.6,0.0,6.92788369531856,0.0,998.6,6.92788369531856
465.7,532.8,6.85333639301621,6.92453306022822,998.5,6.93599471214702,470.8,527.7,6.81643797934106,6.94253077539687,998.5,6.9201785954291,537.3,461.1,6.94611490537766,6.91435740858901,998.4,6.93660221921047,589.9,408.1,6.94632158865834,6.90172756845307,998.0,6.93246658301833,641.3,356.6,6.92520947082554,6.95993299248961,997.9,6.94108329204036,641.2,356.9,6.91829742632999,6.91842448500399,998.1,6.92454360966894,835.5,162.9,6.91904625617128,6.96983316130205,998.4,6.93068538113171,936.0,62.0,6.8476359190798,6.88755199049317,998.0,6.88194122602678,987.5,10.1,6.9193332305384,4.81315789473684,997.6,6.91932634767844,996.6,1.1,6.93015375704766,2.1,997.7,6.93023733438166,998.5,0.0,6.92678710774903,0.0,998.5,6.92678710774903
467.5,530.9,6.8512611108007,6.92433882546373,998.4,6.9374031295674,469.9,528.1,6.8159388412486,6.94364540881795,998.0,6.91984618280791,537.9,460.4,6.94821985582188,6.91585638517327,998.3,6.9385093510344,587.3,410.8,6.94740821112945,6.90147932823709,998.1,6.93285234036355,644.7,353.9,6.92623076296698,6.96012616336233,998.6,6.94191855920257,639.5,358.9,6.91747774001262,6.91694260267854,998.4,6.92348228645447,835.3,162.4,6.9203071675528,6.96811940464201,997.7,6.93161085449058,937.4,60.6,6.84886512159878,6.88754984051037,998.0,6.8829133994801,988.7,9.9,6.92061942950727,4.80315789473684,998.6,6.92049394083462,997.1,1.1,6.93179124478609,2.1,998.2,6.93186941783463,998.5,0.0,6.92807553031954,0.0,998.5,6.92807553031954
465.3,533.3,6.85326777984224,6.92411678654044,998.6,6.937514557007,471.8,525.8,6.81744155850245,6.94192666527959,997.6,6.92021224228425,534.3,463.9,6.94891723493665,6.91526629542508,998.2,6.93808364709093,589.6,409.0,6.94824558299975,6.90374112473612,998.6,6.93419521726135,642.2,356.6,6.92731706013542,6.961475734187,998.8,6.94352990264814,643.2,355.2,6.91685308306003,6.9193234865256,998.4,6.92368168465146,834.5,164.3,6.91946668400679,6.96961046610412,998.8,6.93119753019553,936.8,61.5,6.84899776766916,6.88718253968254,998.3,6.88399360440072,988.4,10.0,6.92180876974657,4.79882352941176,998.4,6.9216703176122,997.3,1.1,6.93431472126255,2.1,998.4,6.93439440560151,998.6,0.0,6.92989138488341,0.0,998.6,6.92989138488341
466.0,532.5,6.85026656683238,6.92470091274111,998.5,6.93580562138128,473.3,525.0,6.81698740747613,6.94218175922883,998.3,6.91965619476841,535.7,462.6,6.94981824279423,6.91712258452172,998.3,6.93938399833729,588.9,409.2,6.94911714973411,6.90369166428182,998.1,6.93425379010991,640.6,356.8,6.92603495666795,6.96161006062169,997.4,6.94263932730067,644.0,354.1,6.91902911502593,6.91617312306877,998.1,6.92414526341663,836.9,161.1,6.91841597576647,6.96899653354225,998.0,6.93027127783082,936.5,61.1,6.84867042691988,6.89301587301587,997.6,6.88406996311432,988.4,10.0,6.92098435800702,4.79333333333333,998.4,6.92086001083002,997.1,1.0,6.93460531014,2.1,998.1,6.93467730432887,998.2,0.0,6.93066305373872,0.0,998.2,6.93066305373872
465.5,533.0,6.85050856590821,6.92127457092968,998.5,6.93390233418283,474.3,524.3,6.81885276229867,6.9407542023932,998.6,6.9196882031669,534.0,464.2,6.95162716442211,6.91954463834783,998.2,6.94129685820325,589.1,409.4,6.9481445554252,6.90423386280696,998.5,6.93350463767607,643.7,354.2,6.92497310030764,6.96069400093087,997.9,6.94158535061434,643.0,355.6,6.91738828433202,6.91613481410595,998.6,6.92319682784112,838.5,159.7,6.91819052942435,6.97151710422044,998.2,6.93034530762946,937.3,61.0,6.84720021126455,6.89278497693828,998.3,6.8826366128703,988.6,9.7,6.92333139501976,4.78846153846154,998.3,6.92315496321362,997.0,1.1,6.93519858951272,2.1,998.1,6.93527544535388,998.5,0.0,6.92997412068865,0.0,998.5,6.92997412068865
462.8,535.8,6.84753971239992,6.92141290869589,998.6,6.93391416262344,474.2,524.1,6.81599600767417,6.93999251410858,998.3,6.91776079384791,533.3,465.3,6.95303853645129,6.91860304256999,998.6,6.94161495099118,589.6,408.7,6.94926434681009,6.90386696621448,998.3,6.93440142403495,641.2,356.7,6.92833117612008,6.96403500594765,997.9,6.94449261330017,643.1,355.3,6.91714473636201,6.91789829509927,998.4,6.92316900651906,841.2,156.7,6.91849428058588,6.96940477170327,997.9,6.92991289433195,938.4,59.9,6.84713777057122,6.89301282051282,998.3,6.88216699915092,988.3,9.8,6.92351712892935,4.78571428571429,998.1,6.92324847022768,997.8,0.9,6.93595171289372,2.1,998.7,6.93601616543086,998.4,0.0,6.92947227414294,0.0,998.4,6.92947227414294
463.8,534.3,6.84990614794429,6.92044646098861,998.1,6.93427593115736,475.4,523.1,6.8158332771198,6.94081208636809,998.5,6.91828678583212,535.0,463.7,6.9527025107872,6.91804686899275,998.7,6.9411279920914,592.4,405.5,6.94976116867935,6.90702950531341,997.9,6.9363395864416,639.9,358.3,6.92825829046277,6.96428111662955,998.2,6.94429919273106,642.1,356.1,6.91788531548249,6.91878501705697,998.2,6.92415769286753,841.2,156.8,6.91741875820576,6.96881406515383,998.0,6.92897432767043,938.4,59.6,6.84749285073896,6.89411764705882,998.0,6.88185703241111,989.0,9.4,6.92495222422479,4.79166666666667,998.4,6.92477172732357,997.3,1.1,6.93602586383789,2.1,998.4,6.93610544090219,998.2,0.0,6.9299633798821,0.0,998.2,6.9299633798821
465.0,533.4,6.85107255332704,6.91702050810471,998.4,6.93268256655564,474.5,523.7,6.81414048581728,6.94153450193195,998.2,6.91794374358801,535.2,463.3,6.9523216939269,6.91756814044568,998.5,6.94111492942589,592.6,405.7,6.95013862408725,6.9046990725302,998.3,6.93608686998084,643.4,354.8,6.92812373881842,6.96486326625087,998.2,6.94399233058726,639.5,358.9,6.91818053058861,6.91948734367733,998.4,6.92468449991812,842.3,156.1,6.91781759268177,6.96848839161718,998.4,6.92920371116707,938.3,59.6,6.84787567077336,6.89428571428572,997.9,6.88114935484353,988.4,9.6,6.92339204589529,4.79846153846154,998.0,6.92323611754741,997.6,1.2,6.93483103556096,2.1,998.8,6.93491978952901,998.5,0.0,6.92959281927218,0.0,998.5,6.92959281927218
464.3,534.0,6.85220093137624,6.91898790709092,998.3,6.93427573115957,474.3,524.3,6.81497724204606,6.94178658370454,998.6,6.91869695346649,533.7,464.9,6.95223924077289,6.91952586511605,998.6,6.9418193744847,595.8,402.7,6.95021210321203,6.90448574566263,998.5,6.93571236305662,644.0,354.2,6.92806828548207,6.96628504448035,998.2,6.94460429619755,640.3,357.7,6.92103833592811,6.91988843762543,998.0,6.92616200259049,840.7,156.6,6.91874497210752,6.96887061368076,997.3,6.93014658012113,938.6,60.0,6.84868795456284,6.89411764705882,998.6,6.882276665443,988.9,9.4,6.92437247746353,4.79636363636364,998.3,6.92428436397141,997.3,1.3,6.93541537052431,2.1,998.6,6.93551196487068,998.1,0.0,6.93084622180749,0.0,998.1,6.93084622180749
465.5,533.0,6.85106561286846,6.92067078099901,998.5,6.93390330657093,474.3,524.3,6.8165895734596,6.94274168792839,998.6,6.91977307969292,535.9,462.7,6.95236953023607,6.92050630217941,998.6,6.94201967498561,596.9,401.6,6.9513486117512,6.90702784008102,998.5,6.93710984468246,643.4,355.0,6.92658757977203,6.96482383172799,998.4,6.94340344150759,639.5,359.0,6.91868203331282,6.9190144153266,998.5,6.92478370153721,841.7,156.6,6.91999881999507,6.96549696717561,998.3,6.93058187744753,939.5,58.9,6.84851409041867,6.89428571428572,998.4,6.8822709438765,988.2,10.0,6.92330108167467,4.81333333333333,998.2,6.92327184431524,996.6,1.3,6.93588985615932,2.1,997.9,6.93598374677534,997.9,0.0,6.93206599513727,0.0,997.9,6.93206599513727
465.2,533.1,6.84961544401593,6.92109114607093,998.3,6.9343880778043,470.2,527.8,6.8206414672165,6.94415247828587,998.0,6.92293187835707,538.1,460.4,6.95357184834648,6.92278035729526,998.5,6.94391184771946,595.1,403.4,6.95183120183248,6.90679019696728,998.5,6.93779920416051,646.0,352.5,6.92813314551059,6.96430116871063,998.5,6.94402176602083,638.8,359.5,6.91895274445473,6.92205882044005,998.3,6.92566450748934,843.2,155.1,6.919436620473,6.96550866315108,998.3,6.93055362655275,938.1,60.5,6.84875877271653,6.8945945945946,998.6,6.88285830921101,988.8,9.4,6.92366144751053,4.81636363636364,998.2,6.92366975812342,996.7,1.4,6.93477265405867,2.1,998.1,6.93487030707831,998.4,0.0,6.93127837256094,0.0,998.4,6.93127837256094
462.4,536.1,6.84838901265597,6.91918618563638,998.5,6.93330011066256,471.8,526.4,6.82226328815232,6.94497953628075,998.2,6.92416571169232,533.0,465.3,6.95310873610984,6.9257551540701,998.3,6.94442397565675,593.3,404.9,6.95331320103215,6.90534667489109,998.2,6.93757659359571,644.1,354.4,6.92731898562178,6.96475450704037,998.5,6.94391726395734,638.3,359.8,6.91887228136814,6.91596202489705,998.1,6.92405205625743,843.0,155.2,6.92254071304379,6.96834196207587,998.2,6.93383711683551,939.1,59.4,6.84944019901049,6.8945945945946,998.5,6.88285468953274,988.0,9.7,6.92326843913761,4.8030303030303,997.7,6.92323810382092,997.0,1.3,6.93459698089799,2.1,998.3,6.93469038975237,998.3,0.0,6.93078325328865,0.0,998.3,6.93078325328865
465.4,532.3,6.8509378054225,6.92164704309995,997.7,6.93483683480665,469.4,528.7,6.82262025308436,6.94467271282325,998.1,6.92483044271195,534.4,463.3,6.95238992696717,6.92482910545752,997.7,6.94397377759376,596.2,402.1,6.95409088437526,6.90364216950887,998.3,6.93730002205589,642.6,356.0,6.92862797402944,6.96698063084644,998.6,6.94543812047313,639.7,358.3,6.9172759584212,6.91798246702306,998.0,6.9237671877978,843.0,155.6,6.92299310553732,6.96575615604253,998.6,6.93352912030267,940.3,58.3,6.84845774749553,6.88888888888889,998.6,6.88217094850361,989.3,9.2,6.92358389140952,4.7974358974359,998.5,6.9232853993967,996.9,1.3,6.93389039251438,2.1,998.2,6.93398616444276,998.7,0.0,6.93140786076658,0.0,998.7,6.93140786076658
466.6,531.9,6.84997607315719,6.92390233957301,998.5,6.93501114676806,465.9,532.5,6.8244543811492,6.94505493794906,998.4,6.92609503290866,537.7,461.0,6.95284434933214,6.92536505265894,998.7,6.94452558771196,594.5,403.7,6.95405110258352,6.90154334432088,998.2,6.93629249225387,644.2,354.4,6.92911781221388,6.96642437286335,998.6,6.94492809442709,638.6,360.0,6.91700316544189,6.91493132226955,998.6,6.92268571176387,843.3,155.1,6.92216022953043,6.96343257405964,998.4,6.93271365203482,939.8,58.3,6.8489457556392,6.88947368421053,998.1,6.88295013269058,989.4,8.8,6.92318930667463,4.80666666666667,998.2,6.92316128693582,996.8,1.4,6.9325770930297,2.1,998.2,6.9326808243198,998.2,0.0,6.93277178334685,0.0,998.2,6.93277178334685
463.5,535.0,6.84677546192064,6.92379007067775,998.5,6.93538711043661,470.0,527.8,6.82343632893548,6.94466643330535,997.8,6.92515482786562,533.9,464.0,6.95347545518347,6.92709889024897,997.9,6.94549256283175,593.3,405.2,6.95334898299695,6.90467750677823,998.5,6.93731847899461,642.0,356.7,6.92917965905172,6.96773465506065,998.7,6.94552538510454,640.9,357.4,6.91702818357896,6.91294016544008,998.3,6.92196803730724,844.0,154.7,6.92254699426754,6.96267484699151,998.7,6.93297399706627,938.5,59.6,6.84929609861294,6.88918918918919,998.1,6.88436440218861,989.8,8.2,6.92281791999198,4.1,998.0,6.92275998850773,997.5,1.4,6.93272463528522,2.1,998.9,6.93282831930127,998.1,0.0,6.93247962838021,0.0,998.1,6.93247962838021
