forward_num_temp_incr_forward_0.10,reverse_num_temp_incr_forward_0.10,forward_rate_temp_incr_forward_0.10,reverse_rate_temp_incr_forward_0.10,organism_num_temp_incr_forward_0.10,organism_rate_temp_incr_forward_0.10,forward_num_temp_incr_forward_0.15,reverse_num_temp_incr_forward_0.15,forward_rate_temp_incr_forward_0.15,reverse_rate_temp_incr_forward_0.15,organism_num_temp_incr_forward_0.15,organism_rate_temp_incr_forward_0.15,forward_num_temp_incr_forward_0.20,reverse_num_temp_incr_forward_0.20,forward_rate_temp_incr_forward_0.20,reverse_rate_temp_incr_forward_0.20,organism_num_temp_incr_forward_0.20,organism_rate_temp_incr_forward_0.20,forward_num_temp_incr_forward_0.25,reverse_num_temp_incr_forward_0.25,forward_rate_temp_incr_forward_0.25,reverse_rate_temp_incr_forward_0.25,organism_num_temp_incr_forward_0.25,organism_rate_temp_incr_forward_0.25,forward_num_temp_incr_forward_0.30,reverse_num_temp_incr_forward_0.30,forward_rate_temp_incr_forward_0.30,reverse_rate_temp_incr_forward_0.30,organism_num_temp_incr_forward_0.30,organism_rate_temp_incr_forward_0.30,forward_num_temp_incr_forward_0.35,reverse_num_temp_incr_forward_0.35,forward_rate_temp_incr_forward_0.35,reverse_rate_temp_incr_forward_0.35,organism_num_temp_incr_forward_0.35,organism_rate_temp_incr_forward_0.35,forward_num_temp_incr_forward_0.40,reverse_num_temp_incr_forward_0.40,forward_rate_temp_incr_forward_0.40,reverse_rate_temp_incr_forward_0.40,organism_num_temp_incr_forward_0.40,organism_rate_temp_incr_forward_0.40,forward_num_temp_incr_forward_0.45,reverse_num_temp_incr_forward_0.45,forward_rate_temp_incr_forward_0.45,reverse_rate_temp_incr_forward_0.45,organism_num_temp_incr_forward_0.45,organism_rate_temp_incr_forward_0.45,forward_num_temp_incr_forward_0.50,reverse_num_temp_incr_forward_0.50,forward_rate_temp_incr_forward_0.50,reverse_rate_temp_incr_forward_0.50,organism_num_temp_incr_forward_0.50,organism_rate_temp_incr_forward_0.50,forward_num_temp_incr_forward_0.55,reverse_num_temp_incr_forward_0.55,forward_rate_temp_incr_forward_0.55,reverse_rate_temp_incr_forward_0.55,organism_num_temp_incr_forward_0.55,organism_rate_temp_incr_forward_0.55,forward_num_temp_incr_forward_0.60,reverse_num_temp_incr_forward_0.60,forward_rate_temp_incr_forward_0.60,reverse_rate_temp_incr_forward_0.60,organism_num_temp_incr_forward_0.60,organism_rate_temp_incr_forward_0.60
998.05,0.0,9.00162130089979,0.0,998.05,9.00162130089979,998.4,0.0,9.01936881102545,0.0,998.4,9.01936881102545,997.75,0.0,9.04922198675488,0.0,997.75,9.04922198675488,998.45,0.0,8.59036308953541,0.0,998.45,8.59036308953541,998.15,0.0,8.27133137423733,0.0,998.15,8.27133137423733,998.2,0.0,7.81262632094967,0.0,998.2,7.81262632094967,998.2,0.0,6.9196280960225,0.0,998.2,6.9196280960225,998.55,0.0,6.0166016159274,0.0,998.55,6.0166016159274,595.05,0.0,5.02498111607294,0.0,595.05,5.02498111607294,66.5,0.0,4.72522600627624,0.0,66.5,4.72522600627624,25.5,0.0,4.43098698703681,0.0,25.5,4.43098698703681
997.95,0.0,9.0027391576472,0.0,997.95,9.0027391576472,998.5,0.0,9.01905478275827,0.0,998.5,9.01905478275827,998.25,0.0,9.04817642478687,0.0,998.25,9.04817642478687,997.9,0.0,8.58923146728987,0.0,997.9,8.58923146728987,998.45,0.0,8.26827605273951,0.0,998.45,8.26827605273951,998.1,0.0,7.81272884655768,0.0,998.1,7.81272884655768,998.25,0.0,6.91941979022724,0.0,998.25,6.91941979022724,998.3,0.0,6.01595688915489,0.0,998.3,6.01595688915489,596.75,0.0,5.02591057093515,0.0,596.75,5.02591057093515,68.2,0.0,4.74590005136649,0.0,68.2,4.74590005136649,25.5,0.0,4.43098698703681,0.0,25.5,4.43098698703681
998.45,0.0,9.00148434716649,0.0,998.45,9.00148434716649,998.35,0.0,9.01945549844693,0.0,998.35,9.01945549844693,998.25,0.0,9.04743753467982,0.0,998.25,9.04743753467982,998.3,0.0,8.5895266859118,0.0,998.3,8.5895266859118,998.2,0.0,8.26941040794967,0.0,998.2,8.26941040794967,998.45,0.0,7.81370824732548,0.0,998.45,7.81370824732548,998.15,0.0,6.91915584144937,0.0,998.15,6.91915584144937,998.25,0.0,6.0183510376339,0.0,998.25,6.0183510376339,598.0,0.0,5.02667663392068,0.0,598.0,5.02667663392068,68.75,0.0,4.74721105185337,0.0,68.75,4.74721105185337,25.5,0.0,4.43098698703681,0.0,25.5,4.43098698703681
998.1,0.0,9.00513631602811,0.0,998.1,9.00513631602811,998.3,0.0,9.0212693070394,0.0,998.3,9.0212693070394,998.3,0.0,9.0489760215987,0.0,998.3,9.0489760215987,997.85,0.0,8.58678071119582,0.0,997.85,8.58678071119582,998.45,0.0,8.27306857075657,0.0,998.45,8.27306857075657,997.85,0.0,7.81403064460637,0.0,997.85,7.81403064460637,998.05,0.0,6.92044702929933,0.0,998.05,6.92044702929933,998.2,0.0,6.01545976399523,0.0,998.2,6.01545976399523,598.5,0.0,5.02630487908985,0.0,598.5,5.02630487908985,68.85,0.0,4.75236182237521,0.0,68.85,4.75236182237521,25.5,0.0,4.43098698703681,0.0,25.5,4.43098698703681
998.1,0.0,9.00534330538138,0.0,998.1,9.00534330538138,998.0,0.0,9.02372941284526,0.0,998.0,9.02372941284526,998.05,0.0,9.04990193641225,0.0,998.05,9.04990193641225,998.55,0.0,8.58853753553152,0.0,998.55,8.58853753553152,998.4,0.0,8.27392399288694,0.0,998.4,8.27392399288694,998.15,0.0,7.81696102079113,0.0,998.15,7.81696102079113,998.45,0.0,6.92406666479989,0.0,998.45,6.92406666479989,998.4,0.0,6.01540267018415,0.0,998.4,6.01540267018415,599.5,0.0,5.02600710485996,0.0,599.5,5.02600710485996,68.85,0.0,4.75236182237521,0.0,68.85,4.75236182237521,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.3,0.0,9.00502953239972,0.0,998.3,9.00502953239972,998.15,0.0,9.02317993812132,0.0,998.15,9.02317993812132,998.2,0.0,9.04756294431248,0.0,998.2,9.04756294431248,998.1,0.0,8.58694198616512,0.0,998.1,8.58694198616512,998.45,0.0,8.27407991405881,0.0,998.45,8.27407991405881,998.5,0.0,7.81491048463193,0.0,998.5,7.81491048463193,998.4,0.0,6.92431830799551,0.0,998.4,6.92431830799551,998.6,0.0,6.01640977061467,0.0,998.6,6.01640977061467,600.15,0.0,5.0297216529143,0.0,600.15,5.0297216529143,68.85,0.0,4.75236182237521,0.0,68.85,4.75236182237521,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.2,0.0,9.00739883222196,0.0,998.2,9.00739883222196,998.4,0.0,9.02225351563868,0.0,998.4,9.02225351563868,998.1,0.0,9.04700103952519,0.0,998.1,9.04700103952519,998.3,0.0,8.58671813960843,0.0,998.3,8.58671813960843,997.9,0.0,8.27502377925567,0.0,997.9,8.27502377925567,998.55,0.0,7.81398891376346,0.0,998.55,7.81398891376346,998.0,0.0,6.92487355728381,0.0,998.0,6.92487355728381,998.35,0.0,6.01746805783299,0.0,998.35,6.01746805783299,600.45,0.0,5.02808826769278,0.0,600.45,5.02808826769278,68.85,0.0,4.75236182237521,0.0,68.85,4.75236182237521,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.15,0.0,9.00786395386689,0.0,998.15,9.00786395386689,998.05,0.0,9.02287580643507,0.0,998.05,9.02287580643507,998.2,0.0,9.04592562014775,0.0,998.2,9.04592562014775,997.9,0.0,8.58545967739998,0.0,997.9,8.58545967739998,998.25,0.0,8.2755361699752,0.0,998.25,8.2755361699752,998.35,0.0,7.81422406435678,0.0,998.35,7.81422406435678,998.05,0.0,6.92657337589684,0.0,998.05,6.92657337589684,997.85,0.0,6.01641668956374,0.0,997.85,6.01641668956374,602.15,0.0,5.02537558753304,0.0,602.15,5.02537558753304,68.9,0.0,4.75208261275322,0.0,68.9,4.75208261275322,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.0,0.0,9.00991580297338,0.0,998.0,9.00991580297338,998.55,0.0,9.02546583602244,0.0,998.55,9.02546583602244,998.0,0.0,9.04666056335656,0.0,998.0,9.04666056335656,998.55,0.0,8.58518980907771,0.0,998.55,8.58518980907771,998.45,0.0,8.27742203151125,0.0,998.45,8.27742203151125,998.0,0.0,7.81667356125508,0.0,998.0,7.81667356125508,998.45,0.0,6.92231444831485,0.0,998.45,6.92231444831485,998.2,0.0,6.0142442592805,0.0,998.2,6.0142442592805,603.6,0.0,5.0250117388684,0.0,603.6,5.0250117388684,68.9,0.0,4.75208261275322,0.0,68.9,4.75208261275322,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.5,0.0,9.00866694473401,0.0,998.5,9.00866694473401,998.55,0.0,9.02531350432931,0.0,998.55,9.02531350432931,998.35,0.0,9.04468372172753,0.0,998.35,9.04468372172753,998.25,0.0,8.58430485778676,0.0,998.25,8.58430485778676,997.9,0.0,8.27768211758895,0.0,997.9,8.27768211758895,998.5,0.0,7.81551568652736,0.0,998.5,7.81551568652736,998.7,0.0,6.92413856742514,0.0,998.7,6.92413856742514,998.5,0.0,6.01323882369454,0.0,998.5,6.01323882369454,604.8,0.0,5.0209044648954,0.0,604.8,5.0209044648954,68.9,0.0,4.75208261275322,0.0,68.9,4.75208261275322,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.6,0.0,9.00992184820845,0.0,998.6,9.00992184820845,998.15,0.0,9.02548559214499,0.0,998.15,9.02548559214499,998.05,0.0,9.04377124788973,0.0,998.05,9.04377124788973,998.3,0.0,8.58484691703648,0.0,998.3,8.58484691703648,997.9,0.0,8.27910069337304,0.0,997.9,8.27910069337304,998.5,0.0,7.8165416158868,0.0,998.5,7.8165416158868,997.95,0.0,6.92467690655312,0.0,997.95,6.92467690655312,998.45,0.0,6.01244876527995,0.0,998.45,6.01244876527995,605.5,0.0,5.02344029310923,0.0,605.5,5.02344029310923,68.95,0.0,4.75231930536841,0.0,68.95,4.75231930536841,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.45,0.0,9.00956494134108,0.0,998.45,9.00956494134108,997.95,0.0,9.02686068543757,0.0,997.95,9.02686068543757,998.4,0.0,9.04370876701615,0.0,998.4,9.04370876701615,998.65,0.0,8.5857315400075,0.0,998.65,8.5857315400075,998.45,0.0,8.27842305119523,0.0,998.45,8.27842305119523,998.2,0.0,7.81633343934243,0.0,998.2,7.81633343934243,998.15,0.0,6.92224365250446,0.0,998.15,6.92224365250446,998.15,0.0,6.01091968111069,0.0,998.15,6.01091968111069,605.9,0.0,5.0253366078522,0.0,605.9,5.0253366078522,68.9,0.0,4.75362900450579,0.0,68.9,4.75362900450579,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.5,0.0,9.01369378559572,0.0,998.5,9.01369378559572,998.45,0.0,9.02682032196919,0.0,998.45,9.02682032196919,998.45,0.0,9.0466705258594,0.0,998.45,9.0466705258594,998.3,0.0,8.58807698774182,0.0,998.3,8.58807698774182,998.4,0.0,8.27704300228639,0.0,998.4,8.27704300228639,998.5,0.0,7.8148860941145,0.0,998.5,7.8148860941145,998.25,0.0,6.9234792091825,0.0,998.25,6.9234792091825,998.1,0.0,6.01101144385331,0.0,998.1,6.01101144385331,607.3,0.0,5.01783915221061,0.0,607.3,5.01783915221061,69.0,0.0,4.75536329962244,0.0,69.0,4.75536329962244,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.3,0.0,9.0139288812534,0.0,998.3,9.0139288812534,998.35,0.0,9.02833442941779,0.0,998.35,9.02833442941779,998.45,0.0,9.04672521059401,0.0,998.45,9.04672521059401,998.0,0.0,8.58968359388065,0.0,998.0,8.58968359388065,998.1,0.0,8.27558039373154,0.0,998.1,8.27558039373154,998.1,0.0,7.81488116920987,0.0,998.1,7.81488116920987,998.1,0.0,6.92543808735781,0.0,998.1,6.92543808735781,998.2,0.0,6.0110914795878,0.0,998.2,6.0110914795878,609.6,0.0,5.01942013595624,0.0,609.6,5.01942013595624,69.1,0.0,4.75756081384826,0.0,69.1,4.75756081384826,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.3,0.0,9.01571936016463,0.0,998.3,9.01571936016463,998.25,0.0,9.03073738699514,0.0,998.25,9.03073738699514,998.35,0.0,9.04804170351142,0.0,998.35,9.04804170351142,998.4,0.0,8.59115783947649,0.0,998.4,8.59115783947649,998.4,0.0,8.27574884352839,0.0,998.4,8.27574884352839,998.15,0.0,7.81402792446445,0.0,998.15,7.81402792446445,998.3,0.0,6.92205067564622,0.0,998.3,6.92205067564622,998.5,0.0,6.01315242067634,0.0,998.5,6.01315242067634,612.45,0.0,5.01416614881272,0.0,612.45,5.01416614881272,69.5,0.0,4.76328985295159,0.0,69.5,4.76328985295159,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.0,0.0,9.01578688296784,0.0,998.0,9.01578688296784,998.55,0.0,9.03152247604818,0.0,998.55,9.03152247604818,998.45,0.0,9.04983372628573,0.0,998.45,9.04983372628573,998.4,0.0,8.59193612621059,0.0,998.4,8.59193612621059,998.0,0.0,8.27479923023754,0.0,998.0,8.27479923023754,998.45,0.0,7.81414180919215,0.0,998.45,7.81414180919215,998.15,0.0,6.92575640939038,0.0,998.15,6.92575640939038,998.35,0.0,6.01485923198493,0.0,998.35,6.01485923198493,614.2,0.0,5.02234958645986,0.0,614.2,5.02234958645986,70.45,0.0,4.75931103213117,0.0,70.45,4.75931103213117,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.5,0.0,9.01718830169196,0.0,998.5,9.01718830169196,998.25,0.0,9.03244546091006,0.0,998.25,9.03244546091006,998.15,0.0,9.05122760687658,0.0,998.15,9.05122760687658,998.45,0.0,8.5919157573724,0.0,998.45,8.5919157573724,998.25,0.0,8.27484080572004,0.0,998.25,8.27484080572004,998.05,0.0,7.81324825889236,0.0,998.05,7.81324825889236,998.0,0.0,6.92633623739007,0.0,998.0,6.92633623739007,998.3,0.0,6.01282777165139,0.0,998.3,6.01282777165139,615.3,0.0,5.02094896780889,0.0,615.3,5.02094896780889,72.7,0.0,4.75740990121405,0.0,72.7,4.75740990121405,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.45,0.0,9.01921945286855,0.0,998.45,9.01921945286855,998.5,0.0,9.03177282438589,0.0,998.5,9.03177282438589,998.1,0.0,9.05368215766677,0.0,998.1,9.05368215766677,998.45,0.0,8.59083970268193,0.0,998.45,8.59083970268193,998.15,0.0,8.27240890091379,0.0,998.15,8.27240890091379,998.05,0.0,7.81185668450464,0.0,998.05,7.81185668450464,998.55,0.0,6.92270594142648,0.0,998.55,6.92270594142648,998.25,0.0,6.01278478358718,0.0,998.25,6.01278478358718,615.5,0.0,5.02089979331199,0.0,615.5,5.02089979331199,75.6,0.0,4.75844658773021,0.0,75.6,4.75844658773021,25.55,0.0,4.4304535588718,0.0,25.55,4.4304535588718
998.4,0.0,9.01984052131263,0.0,998.4,9.01984052131263,998.4,0.0,9.03248883724117,0.0,998.4,9.03248883724117,998.35,0.0,9.05458681732649,0.0,998.35,9.05458681732649,998.4,0.0,8.5929890358436,0.0,998.4,8.5929890358436,998.25,0.0,8.27059782796527,0.0,998.25,8.27059782796527,998.25,0.0,7.81028635636444,0.0,998.25,7.81028635636444,998.05,0.0,6.92109606774316,0.0,998.05,6.92109606774316,998.35,0.0,6.01366861059084,0.0,998.35,6.01366861059084,616.0,0.0,5.02057934166869,0.0,616.0,5.02057934166869,78.05,0.0,4.7599578503949,0.0,78.05,4.7599578503949,25.65,0.0,4.42865283858369,0.0,25.65,4.42865283858369
997.85,0.0,9.02017861602777,0.0,997.85,9.02017861602777,998.55,0.0,9.0352257669798,0.0,998.55,9.0352257669798,998.5,0.0,9.0556874176283,0.0,998.5,9.0556874176283,998.5,0.0,8.59208875354753,0.0,998.5,8.59208875354753,998.4,0.0,8.27182952473443,0.0,998.4,8.27182952473443,998.25,0.0,7.80902587084464,0.0,998.25,7.80902587084464,998.3,0.0,6.92256116138179,0.0,998.3,6.92256116138179,998.05,0.0,6.01456395412672,0.0,998.05,6.01456395412672,616.3,0.0,5.02027926786174,0.0,616.3,5.02027926786174,78.8,0.0,4.76090886715668,0.0,78.8,4.76090886715668,25.9,0.0,4.42628721527325,0.0,25.9,4.42628721527325
998.45,0.0,9.02027630149129,0.0,998.45,9.02027630149129,998.35,0.0,9.03473917522888,0.0,998.35,9.03473917522888,998.1,0.0,9.05766627625127,0.0,998.1,9.05766627625127,998.35,0.0,8.59261907607674,0.0,998.35,8.59261907607674,998.3,0.0,8.2703241727425,0.0,998.3,8.2703241727425,998.45,0.0,7.81053023403481,0.0,998.45,7.81053023403481,998.25,0.0,6.92474666277661,0.0,998.25,6.92474666277661,998.4,0.0,6.0107603072907,0.0,998.4,6.0107603072907,617.15,0.0,5.01654867811959,0.0,617.15,5.01654867811959,78.9,0.0,4.76126978389004,0.0,78.9,4.76126978389004,26.35,0.0,4.43103067735848,0.0,26.35,4.43103067735848
998.55,0.0,9.02168131120288,0.0,998.55,9.02168131120288,998.3,0.0,9.03383796064936,0.0,998.3,9.03383796064936,998.0,0.0,9.05697637216366,0.0,998.0,9.05697637216366,998.25,0.0,8.5916424337355,0.0,998.25,8.5916424337355,998.3,0.0,8.27069478286217,0.0,998.3,8.27069478286217,998.7,0.0,7.81278764870482,0.0,998.7,7.81278764870482,998.2,0.0,6.92222944061042,0.0,998.2,6.92222944061042,998.1,0.0,6.00706699603856,0.0,998.1,6.00706699603856,617.8,0.0,5.0168491122757,0.0,617.8,5.0168491122757,78.9,0.0,4.76126978389004,0.0,78.9,4.76126978389004,26.75,0.0,4.43417528195489,0.0,26.75,4.43417528195489
998.1,0.0,9.02045922346116,0.0,998.1,9.02045922346116,998.3,0.0,9.0356593949805,0.0,998.3,9.0356593949805,998.3,0.0,9.05571059365163,0.0,998.3,9.05571059365163,997.95,0.0,8.59204524061428,0.0,997.95,8.59204524061428,998.25,0.0,8.26908369239827,0.0,998.25,8.26908369239827,998.05,0.0,7.81105755268128,0.0,998.05,7.81105755268128,998.35,0.0,6.92324851006204,0.0,998.35,6.92324851006204,998.25,0.0,6.00935434538061,0.0,998.25,6.00935434538061,618.55,0.0,5.01733426638614,0.0,618.55,5.01733426638614,78.95,0.0,4.76107378722616,0.0,78.95,4.76107378722616,27.35,0.0,4.4307527918941,0.0,27.35,4.4307527918941
998.55,0.0,9.02112001519774,0.0,998.55,9.02112001519774,998.1,0.0,9.03465483692174,0.0,998.1,9.03465483692174,998.35,0.0,9.05348269332119,0.0,998.35,9.05348269332119,998.25,0.0,8.59397934667715,0.0,998.25,8.59397934667715,998.1,0.0,8.26906652277441,0.0,998.1,8.26906652277441,998.15,0.0,7.81155158204417,0.0,998.15,7.81155158204417,998.15,0.0,6.9211336344636,0.0,998.15,6.9211336344636,998.2,0.0,6.00799123604041,0.0,998.2,6.00799123604041,618.85,0.0,5.01875220094579,0.0,618.85,5.01875220094579,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.65,0.0,4.43861897402115,0.0,27.65,4.43861897402115
998.45,0.0,9.02280910048969,0.0,998.45,9.02280910048969,998.4,0.0,9.03399709485507,0.0,998.4,9.03399709485507,998.35,0.0,9.05394177912688,0.0,998.35,9.05394177912688,998.5,0.0,8.59361383335967,0.0,998.5,8.59361383335967,998.4,0.0,8.26751602729649,0.0,998.4,8.26751602729649,998.3,0.0,7.81163657107865,0.0,998.3,7.81163657107865,998.35,0.0,6.92277000032913,0.0,998.35,6.92277000032913,998.4,0.0,6.00562624124256,0.0,998.4,6.00562624124256,618.85,0.0,5.01774672009326,0.0,618.85,5.01774672009326,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.75,0.0,4.43850786291004,0.0,27.75,4.43850786291004
998.25,0.0,9.02239812291105,0.0,998.25,9.02239812291105,998.2,0.0,9.03370806966347,0.0,998.2,9.03370806966347,998.4,0.0,9.05532103579694,0.0,998.4,9.05532103579694,998.25,0.0,8.59313142191785,0.0,998.25,8.59313142191785,998.15,0.0,8.2652891160075,0.0,998.15,8.2652891160075,998.0,0.0,7.80950071103861,0.0,998.0,7.80950071103861,998.15,0.0,6.9199187405567,0.0,998.15,6.9199187405567,998.45,0.0,6.00460556938267,0.0,998.45,6.00460556938267,619.9,0.0,5.01849166064013,0.0,619.9,5.01849166064013,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.3,0.0,9.02339492926299,0.0,998.3,9.02339492926299,998.35,0.0,9.03417854948796,0.0,998.35,9.03417854948796,998.25,0.0,9.05689487353899,0.0,998.25,9.05689487353899,998.2,0.0,8.59154764584301,0.0,998.2,8.59154764584301,998.15,0.0,8.26454883652224,0.0,998.15,8.26454883652224,997.95,0.0,7.80887793592908,0.0,997.95,7.80887793592908,998.15,0.0,6.91882707652427,0.0,998.15,6.91882707652427,998.25,0.0,6.00574445598134,0.0,998.25,6.00574445598134,620.5,0.0,5.02097214374216,0.0,620.5,5.02097214374216,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.5,0.0,9.02321822086406,0.0,998.5,9.02321822086406,998.5,0.0,9.03557329481252,0.0,998.5,9.03557329481252,998.0,0.0,9.06070272156366,0.0,998.0,9.06070272156366,998.5,0.0,8.59007537797917,0.0,998.5,8.59007537797917,997.95,0.0,8.26548760767777,0.0,997.95,8.26548760767777,998.35,0.0,7.80793994812012,0.0,998.35,7.80793994812012,998.1,0.0,6.91942644420856,0.0,998.1,6.91942644420856,998.35,0.0,6.00622000036953,0.0,998.35,6.00622000036953,622.1,0.0,5.01949331758169,0.0,622.1,5.01949331758169,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.5,0.0,9.02347503165543,0.0,998.5,9.02347503165543,998.15,0.0,9.03655803267705,0.0,998.15,9.03655803267705,998.3,0.0,9.06141551939548,0.0,998.3,9.06141551939548,998.6,0.0,8.5923822203218,0.0,998.6,8.5923822203218,998.0,0.0,8.26665610823214,0.0,998.0,8.26665610823214,998.0,0.0,7.80947743262465,0.0,998.0,7.80947743262465,998.4,0.0,6.91918424038075,0.0,998.4,6.91918424038075,998.1,0.0,6.00941419362233,0.0,998.1,6.00941419362233,623.3,0.0,5.01305922910714,0.0,623.3,5.01305922910714,79.0,0.0,4.76160007882388,0.0,79.0,4.76160007882388,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.25,0.0,9.02296469373859,0.0,998.25,9.02296469373859,998.5,0.0,9.03548402236411,0.0,998.5,9.03548402236411,998.5,0.0,9.06299671988336,0.0,998.5,9.06299671988336,998.15,0.0,8.59237750093773,0.0,998.15,8.59237750093773,998.15,0.0,8.26660464231268,0.0,998.15,8.26660464231268,998.45,0.0,7.81040596096264,0.0,998.45,7.81040596096264,998.3,0.0,6.91816677970264,0.0,998.3,6.91816677970264,998.2,0.0,6.01106739303328,0.0,998.2,6.01106739303328,624.6,0.0,5.00877271419237,0.0,624.6,5.00877271419237,79.05,0.0,4.76188920283962,0.0,79.05,4.76188920283962,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.6,0.0,9.02573758354226,0.0,998.6,9.02573758354226,998.3,0.0,9.03674458151919,0.0,998.3,9.03674458151919,998.3,0.0,9.06404344411504,0.0,998.3,9.06404344411504,997.95,0.0,8.5925025360195,0.0,997.95,8.5925025360195,998.0,0.0,8.26582058854035,0.0,998.0,8.26582058854035,998.5,0.0,7.80811300070993,0.0,998.5,7.80811300070993,998.35,0.0,6.91696035718092,0.0,998.35,6.91696035718092,998.45,0.0,6.0111383360112,0.0,998.45,6.0111383360112,625.75,0.0,5.00983690498773,0.0,625.75,5.00983690498773,79.05,0.0,4.75733013337076,0.0,79.05,4.75733013337076,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.3,0.0,9.02759959526726,0.0,998.3,9.02759959526726,998.55,0.0,9.03577104158266,0.0,998.55,9.03577104158266,998.15,0.0,9.06496300930219,0.0,998.15,9.06496300930219,998.45,0.0,8.59227261539725,0.0,998.45,8.59227261539725,998.15,0.0,8.26684108660244,0.0,998.15,8.26684108660244,997.8,0.0,7.80889291371329,0.0,997.8,7.80889291371329,998.5,0.0,6.91709119567343,0.0,998.5,6.91709119567343,998.3,0.0,6.00715642074679,0.0,998.3,6.00715642074679,626.8,0.0,5.0129435201517,0.0,626.8,5.0129435201517,79.15,0.0,4.75845701528623,0.0,79.15,4.75845701528623,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.0,0.0,9.02983208337724,0.0,998.0,9.02983208337724,998.0,0.0,9.03636389895996,0.0,998.0,9.03636389895996,998.35,0.0,9.066512754326,0.0,998.35,9.066512754326,998.3,0.0,8.59082176630787,0.0,998.3,8.59082176630787,998.35,0.0,8.26434452928103,0.0,998.35,8.26434452928103,998.15,0.0,7.80849235128133,0.0,998.15,7.80849235128133,998.15,0.0,6.91560701645949,0.0,998.15,6.91560701645949,998.15,0.0,6.00677748122936,0.0,998.15,6.00677748122936,627.05,0.0,5.01511436002365,0.0,627.05,5.01511436002365,79.25,0.0,4.75872670486796,0.0,79.25,4.75872670486796,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.35,0.0,9.02966836261345,0.0,998.35,9.02966836261345,998.15,0.0,9.03650624803399,0.0,998.15,9.03650624803399,998.45,0.0,9.06695545331162,0.0,998.45,9.06695545331162,998.25,0.0,8.59240652803851,0.0,998.25,8.59240652803851,998.25,0.0,8.26364022991882,0.0,998.25,8.26364022991882,998.15,0.0,7.80578533099257,0.0,998.15,7.80578533099257,998.45,0.0,6.91563285881173,0.0,998.45,6.91563285881173,998.35,0.0,6.00658113375194,0.0,998.35,6.00658113375194,627.3,0.0,5.01849557762605,0.0,627.3,5.01849557762605,80.05,0.0,4.76202523197898,0.0,80.05,4.76202523197898,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.55,0.0,9.02943439662801,0.0,998.55,9.02943439662801,998.3,0.0,9.03815682626142,0.0,998.3,9.03815682626142,998.7,0.0,9.06824244083763,0.0,998.7,9.06824244083763,998.45,0.0,8.5960896967705,0.0,998.45,8.5960896967705,998.45,0.0,8.2627057436751,0.0,998.45,8.2627057436751,998.5,0.0,7.80489888390383,0.0,998.5,7.80489888390383,998.2,0.0,6.91772287228748,0.0,998.2,6.91772287228748,998.4,0.0,6.00725497056223,0.0,998.4,6.00725497056223,628.25,0.0,5.01826055757523,0.0,628.25,5.01826055757523,81.35,0.0,4.7573320420858,0.0,81.35,4.7573320420858,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
998.1,0.0,9.0312499187612,0.0,998.1,9.0312499187612,998.05,0.0,9.03916336626084,0.0,998.05,9.03916336626084,998.35,0.0,9.0688021820813,0.0,998.35,9.0688021820813,998.2,0.0,8.59669562417335,0.0,998.2,8.59669562417335,998.1,0.0,8.26630601041681,0.0,998.1,8.26630601041681,998.3,0.0,7.8071078326524,0.0,998.3,7.8071078326524,998.05,0.0,6.91832561128146,0.0,998.05,6.91832561128146,998.4,0.0,6.00389868530723,0.0,998.4,6.00389868530723,629.15,0.0,5.01669578525788,0.0,629.15,5.01669578525788,83.75,0.0,4.75666808204025,0.0,83.75,4.75666808204025,27.8,0.0,4.44142994083211,0.0,27.8,4.44142994083211
