forward_num_cluster_growth_0.10,reverse_num_cluster_growth_0.10,forward_rate_cluster_growth_0.10,reverse_rate_cluster_growth_0.10,organism_num_cluster_growth_0.10,organism_rate_cluster_growth_0.10,forward_num_cluster_growth_0.15,reverse_num_cluster_growth_0.15,forward_rate_cluster_growth_0.15,reverse_rate_cluster_growth_0.15,organism_num_cluster_growth_0.15,organism_rate_cluster_growth_0.15,forward_num_cluster_growth_0.20,reverse_num_cluster_growth_0.20,forward_rate_cluster_growth_0.20,reverse_rate_cluster_growth_0.20,organism_num_cluster_growth_0.20,organism_rate_cluster_growth_0.20,forward_num_cluster_growth_0.25,reverse_num_cluster_growth_0.25,forward_rate_cluster_growth_0.25,reverse_rate_cluster_growth_0.25,organism_num_cluster_growth_0.25,organism_rate_cluster_growth_0.25,forward_num_cluster_growth_0.30,reverse_num_cluster_growth_0.30,forward_rate_cluster_growth_0.30,reverse_rate_cluster_growth_0.30,organism_num_cluster_growth_0.30,organism_rate_cluster_growth_0.30,forward_num_cluster_growth_0.35,reverse_num_cluster_growth_0.35,forward_rate_cluster_growth_0.35,reverse_rate_cluster_growth_0.35,organism_num_cluster_growth_0.35,organism_rate_cluster_growth_0.35,forward_num_cluster_growth_0.40,reverse_num_cluster_growth_0.40,forward_rate_cluster_growth_0.40,reverse_rate_cluster_growth_0.40,organism_num_cluster_growth_0.40,organism_rate_cluster_growth_0.40,forward_num_cluster_growth_0.45,reverse_num_cluster_growth_0.45,forward_rate_cluster_growth_0.45,reverse_rate_cluster_growth_0.45,organism_num_cluster_growth_0.45,organism_rate_cluster_growth_0.45,forward_num_cluster_growth_0.50,reverse_num_cluster_growth_0.50,forward_rate_cluster_growth_0.50,reverse_rate_cluster_growth_0.50,organism_num_cluster_growth_0.50,organism_rate_cluster_growth_0.50,forward_num_cluster_growth_0.55,reverse_num_cluster_growth_0.55,forward_rate_cluster_growth_0.55,reverse_rate_cluster_growth_0.55,organism_num_cluster_growth_0.55,organism_rate_cluster_growth_0.55,forward_num_cluster_growth_0.60,reverse_num_cluster_growth_0.60,forward_rate_cluster_growth_0.60,reverse_rate_cluster_growth_0.60,organism_num_cluster_growth_0.60,organism_rate_cluster_growth_0.60
507.9,490.45,6.95559966166317,6.9512775604574,998.35,6.95707560262658,495.0,503.45,6.95721170386142,6.96242777872865,998.45,6.96128411422782,546.85,451.3,6.91281033755917,6.9177158729203,998.15,6.96118201002513,516.25,481.7,7.52475590641252,7.59956579076723,997.95,7.59530888361923,580.15,418.2,7.21520983593351,7.22450250591813,998.35,7.21817783375543,709.9,288.55,6.74777777843687,6.79437699013773,998.45,6.76088299316134,823.4,174.95,6.54494941743611,6.6236224373512,998.35,6.56405868404309,968.05,30.25,6.05626251422324,5.39634134724503,998.3,6.06115473924241,997.3,0.9,4.85061135738739,1.06071428571429,998.2,4.85103293202707,724.8,85.8,4.92149375262813,3.57505576621117,810.6,4.91799396079816,509.3,6.25,3.05738977096721,2.01870484400657,515.55,3.0484367354836
506.1,492.5,6.95548953514412,6.95077081706829,998.6,6.95688803649188,496.7,501.55,6.95626116838651,6.9617864546573,998.25,6.96058686471737,548.75,449.55,6.91275231652053,6.91785486721691,998.3,6.96153426639062,517.25,480.85,7.52588750845146,7.60237242744193,998.1,7.59762578213078,579.7,418.55,7.21398014555239,7.22089393838331,998.25,7.21545229854878,709.05,289.45,6.74337958323511,6.79885793611118,998.5,6.76015388150727,822.1,175.8,6.54890496010288,6.62075530073235,997.9,6.5657265449722,968.5,29.85,6.06059119068056,5.37489584763897,998.35,6.06487962783035,997.35,0.9,4.8485327430795,1.06071428571429,998.25,4.84894848134849,725.8,85.7,4.92287656983714,3.57520867138312,811.5,4.91926468169894,508.55,6.25,3.05795221875418,2.01870484400657,514.8,3.04876133971877
507.25,490.55,6.95510363885383,6.95152200092037,997.8,6.95696193263009,495.75,502.55,6.95608243388178,6.96203663717729,998.3,6.96068768475814,548.25,450.05,6.91307403154474,6.9169615730123,998.3,6.96168762162398,516.1,482.0,7.5247269216552,7.60269687347951,998.1,7.59589829318884,580.15,418.15,7.21263764087207,7.21103216233394,998.3,7.21435761861463,709.2,288.95,6.745081497946,6.80134900141174,998.15,6.7626527847035,822.55,175.45,6.548944568279,6.63217639324596,998.0,6.56943152461636,968.25,29.9,6.05697566811259,5.38407662718061,998.15,6.06083581542959,997.3,0.95,4.84166338852363,1.05267857142857,998.25,4.84204154334389,726.2,85.9,4.92151586530568,3.57602962992518,812.1,4.9179009728424,508.95,6.25,3.05798888653697,2.01870484400657,515.2,3.04879800750156
506.55,491.55,6.95532292851202,6.94939103277493,998.1,6.95627090015928,497.6,500.5,6.95704783578069,6.96277711814444,998.1,6.96137983644186,545.5,452.6,6.91436149055168,6.91925215932928,998.1,6.96287789451693,516.15,482.3,7.51929758210477,7.60055737010746,998.45,7.59243849265128,580.95,417.5,7.21060221683834,7.19673258378598,998.45,7.20877447679417,709.85,288.3,6.74727003464722,6.79788963875521,998.15,6.76398979325575,823.75,174.65,6.54935565439358,6.64703041127789,998.4,6.57344970371625,968.05,30.3,6.04557902263241,5.38002700131593,998.35,6.04909114211152,997.35,0.85,4.83651294515929,1.01666666666667,998.2,4.83662294054197,726.65,86.05,4.92377828462332,3.57547655947721,812.7,4.919948804963,509.2,6.3,3.0572170556014,2.01895114942529,515.5,3.04802899922463
505.65,492.4,6.95622077451469,6.95280173196677,998.05,6.95796696429698,498.95,499.45,6.95663375613743,6.96192386793637,998.4,6.96068844043389,547.9,450.75,6.91259479328324,6.91970477782437,998.65,6.96295338283753,519.0,479.15,7.51359260882297,7.60058321004609,998.15,7.58848784364822,581.8,416.4,7.20322312457463,7.19192385811239,998.2,7.20283516339068,708.6,289.6,6.74687630633135,6.80136363609392,998.2,6.76385272054877,823.0,175.3,6.55911845514019,6.65748602666889,998.3,6.58271812943859,967.55,30.5,6.04392283604923,5.37215808648794,998.05,6.04700436103819,997.5,0.85,4.8398146149546,1.01904761904762,998.35,4.83983064748678,727.7,86.3,4.9253134835127,3.57463792362424,814.0,4.92114783915746,509.25,6.3,3.05887615277899,2.01895114942529,515.55,3.04968809640222
506.2,491.75,6.95755250063303,6.95244620199376,997.95,6.95865644572617,497.5,500.5,6.95543295671248,6.96300101134995,998.0,6.96051297696616,548.05,450.2,6.91379472292108,6.91947155862235,998.25,6.9628833575557,517.55,481.0,7.52094876798275,7.59717678268001,998.55,7.58987128239952,580.95,417.5,7.20276637954248,7.19756818495628,998.45,7.20340806175228,709.3,289.0,6.7499580655209,6.79814632072771,998.3,6.76499829517376,823.25,174.7,6.56518945294669,6.66222246128417,997.95,6.58773473174722,967.0,31.05,6.03835774002146,5.26476105745966,998.05,6.04159322193616,997.25,0.9,4.83217676989891,1.01785714285714,998.15,4.83217091519023,728.8,86.55,4.92570710477644,3.57289386218422,815.35,4.92138615526718,508.35,6.25,3.06042725589577,2.01843390804598,514.6,3.05099003008378
507.1,491.3,6.95825768025511,6.95202340027928,998.4,6.95863677871472,497.7,500.65,6.95749001051462,6.96325714380981,998.35,6.96163734958533,546.3,452.5,6.9143000036553,6.9195022754536,998.8,6.9632547843329,517.45,480.9,7.52136040046491,7.60489282723591,998.35,7.59321703613874,581.25,417.1,7.20707888198016,7.19277554342079,998.35,7.20326743644163,711.0,287.45,6.75023861715348,6.79079000334202,998.45,6.7649052913292,823.4,174.75,6.56634943275988,6.63228211566469,998.15,6.58254437320694,967.6,30.95,6.03923104805345,5.31838854817116,998.55,6.04302383666715,996.9,0.85,4.84329529327098,1.05333333333333,997.75,4.8435192144188,729.3,86.8,4.92543473914136,3.57302085040795,816.1,4.92078046358194,509.1,6.3,3.06072454123009,2.01885057471264,515.4,3.0516654666786
506.4,492.05,6.95816778643389,6.95215820979123,998.45,6.95878430362392,496.9,501.2,6.95705132534423,6.96402779142453,998.1,6.96162312828504,546.75,451.5,6.91522407258803,6.92092130814451,998.25,6.96434654488254,517.8,480.9,7.52583550631818,7.60702440315812,998.7,7.59559639800121,581.1,417.25,7.20674306437436,7.18633134056776,998.35,7.20048407666455,711.6,286.35,6.74620174988162,6.79405476565822,997.95,6.76445411140167,823.9,174.1,6.57600575243606,6.63952976671091,998.0,6.59102644991858,967.45,31.15,6.04749427257596,5.27027175565634,998.6,6.04991196498669,997.4,0.75,4.83856627629388,1.05833333333333,998.15,4.83877730315124,730.35,86.8,4.9286363244109,3.57334441552061,817.15,4.92387075431471,509.25,6.3,3.06267629470512,2.01885057471264,515.55,3.05361722015364
508.0,490.25,6.95906285564786,6.95268491296963,998.25,6.9595295132621,497.9,500.55,6.95685150808417,6.96340925073727,998.45,6.96128697561468,546.9,451.4,6.9159263018796,6.91982515082935,998.3,6.96389132884245,518.4,480.15,7.53167221980105,7.6066811276183,998.55,7.59693243171513,580.75,417.85,7.1958124497526,7.18378850743353,998.6,7.19458521512087,710.75,287.7,6.74274057564172,6.78362268881699,998.45,6.75900362751384,825.5,172.75,6.57563198687516,6.638691321591,998.25,6.58966902645462,968.7,29.95,6.04444774181045,5.19722725957596,998.65,6.04617326111133,997.65,0.7,4.83769107960878,1.04166666666667,998.35,4.83775313598777,731.35,87.15,4.92999775348285,3.57310214454086,818.5,4.92503927501037,508.2,6.35,3.06480880799843,2.01936781609195,514.55,3.05599890288215
508.5,489.7,6.959848666565,6.95407141513596,998.2,6.96023061285175,497.6,500.55,6.95664931224592,6.96298943052326,998.15,6.9611364653433,545.9,452.65,6.91700069084815,6.92185602675018,998.55,6.96495232194585,517.9,480.35,7.53147560116075,7.60584350599777,998.25,7.59682138877832,582.1,415.85,7.18963889584082,7.18742936876094,997.95,7.19203371025063,712.15,286.1,6.75317750303495,6.7843449071544,998.25,6.76537177062651,826.15,172.15,6.58142931752636,6.613308415837,998.3,6.59019979839934,969.0,29.4,6.04214480476689,5.19433274018498,998.4,6.04459093828095,997.55,0.7,4.82141004129117,1.05,998.25,4.82153766708517,731.25,87.65,4.92337164086694,3.57347234465753,818.9,4.91862538263842,509.0,6.35,3.06349656648068,2.01936781609195,515.35,3.05468423071883
507.7,490.4,6.96204829486118,6.95299291308019,998.1,6.96127451536547,496.65,501.65,6.95730927795547,6.96581963279541,998.3,6.96299107012797,547.65,450.85,6.91700092325343,6.92037890223348,998.5,6.9648935993056,520.35,477.7,7.53073123972268,7.60845882900756,998.05,7.59460311165331,580.9,417.65,7.18843383813872,7.19372461731254,998.55,7.19444839274081,714.8,283.55,6.74847073481246,6.78400490418667,998.35,6.76128654845643,827.55,171.0,6.58494330669209,6.63062201120906,998.55,6.59572062892093,969.7,28.9,6.03679712345907,5.18572144741195,998.6,6.03864053982486,997.55,0.7,4.82715941298166,1.05,998.25,4.82728459585527,731.75,87.95,4.91739084677908,3.57362958733743,819.7,4.91275474073402,509.2,6.35,3.06283971805394,2.01936781609195,515.55,3.0539912798029
507.85,490.2,6.96053162945193,6.95237007052094,998.05,6.96029068833575,496.3,502.0,6.957207165441,6.9664878985994,998.3,6.96323988102327,547.65,450.8,6.91786413446542,6.92065135792819,998.45,6.96524826137889,521.45,476.95,7.53455032058393,7.61385018604972,998.4,7.59763844437922,580.5,418.0,7.19473912970224,7.18602214542485,998.5,7.19448113785148,714.2,284.2,6.75203225891906,6.78187935013473,998.4,6.76334091775819,826.1,172.15,6.59315047677502,6.6116666350156,998.25,6.59718096184308,970.25,27.85,6.03361760515375,5.20030962383743,998.1,6.03597677513835,997.7,0.65,4.83402692157711,1.05166666666667,998.35,4.83411862826942,732.9,88.0,4.91928820681941,3.57378408251401,820.9,4.91464689172719,509.05,6.35,3.0650066846928,2.01936781609195,515.4,3.05615824644175
505.15,493.0,6.96255967958609,6.95297784023833,998.15,6.96117596136079,498.1,500.3,6.95652417699113,6.96492235870759,998.4,6.96229058875983,544.5,453.85,6.91678562825954,6.91900077020519,998.35,6.96443672307109,521.15,477.05,7.53408098912471,7.60366265343363,998.2,7.59406245210964,580.5,417.75,7.19477238311462,7.17066064411416,998.25,7.18876904347374,714.1,284.25,6.74913554154393,6.77536472362768,998.35,6.75930812748133,826.7,171.6,6.60160393625174,6.62607236819724,998.3,6.60603333367156,970.1,28.25,6.02935940664337,5.17894540469524,998.35,6.03079497697779,997.7,0.6,4.83741001073938,1.04166666666667,998.3,4.83742395966476,734.5,88.05,4.92072644015539,3.57395744232207,822.55,4.91677754703439,508.9,6.35,3.06694279018014,2.01936781609195,515.25,3.0580943519291
505.8,492.75,6.96324152781536,6.95307904512231,998.55,6.96144776689462,497.3,501.05,6.95770015682002,6.9661239124295,998.35,6.96339234111127,547.15,451.1,6.91559766239796,6.91985898359172,998.25,6.96423480607756,520.9,477.05,7.54404636664024,7.59681241046474,997.95,7.59651862983399,582.2,416.0,7.18819581148388,7.17667088267349,998.2,7.18690612399806,716.15,282.05,6.74874870540829,6.77845489872415,998.2,6.76040893567823,827.75,170.75,6.59701689222727,6.61870232022814,998.5,6.60342465668522,970.9,27.6,6.02586134086254,5.13868518209332,998.5,6.0261121395608,997.6,0.6,4.83187351005802,1.04166666666667,998.2,4.83188584059061,734.95,88.3,4.9180951112681,3.57325560498409,823.25,4.91389127771806,509.3,6.35,3.06476200817244,2.01936781609195,515.65,3.0559135699214
506.55,491.65,6.96227966656029,6.95378075437576,998.2,6.96117552400169,498.8,499.5,6.95761310657014,6.96757531339599,998.3,6.96403441001579,545.85,452.4,6.91677517634803,6.91939866204155,998.25,6.96458749111175,522.3,475.85,7.53933442880452,7.59934322238998,998.15,7.59886611976459,583.45,414.55,7.19577773932096,7.1798471683473,998.0,7.18971432263644,713.6,284.75,6.75078035296884,6.77199690112105,998.35,6.7614694504764,827.7,170.5,6.59332546185129,6.62754678429834,998.2,6.60327721169381,970.7,27.55,6.03436389106983,5.15162136774756,998.25,6.03559341285229,997.5,0.65,4.83064293825583,1.1075,998.15,4.83074397525649,735.35,88.25,4.92315577566948,3.57267159438241,823.6,4.91875181141001,509.5,6.35,3.06264278385663,2.01936781609195,515.85,3.05379434560558
505.85,492.55,6.96357202743191,6.95438502967984,998.4,6.96198617663378,499.4,498.7,6.95743896971035,6.96641531602775,998.1,6.96328721782729,545.65,452.65,6.91622615785869,6.91851111118883,998.3,6.96393614693747,524.0,474.45,7.53974961923038,7.59714241671187,998.45,7.5992883612915,584.65,414.1,7.19040459892598,7.18904688523499,998.75,7.1906514731164,715.0,283.2,6.7512907204559,6.76208949820014,998.2,6.75725710499536,828.55,169.7,6.59684105677434,6.6363760431529,998.25,6.6073280006901,969.85,28.5,6.02033171999673,5.10322607808309,998.35,6.02106929895545,997.4,0.65,4.82995255415819,1.0625,998.05,4.8299356668577,736.15,88.3,4.91986365630844,3.57466751547947,824.45,4.91634864940514,508.95,6.35,3.06501946069005,2.01936781609195,515.3,3.056171022439
504.8,493.1,6.96344655584527,6.95572358933182,997.9,6.96242419137804,498.1,500.4,6.95777792640383,6.96672435957578,998.5,6.96359549666108,547.45,450.6,6.91644842490967,6.91892014770055,998.05,6.96382387008486,524.25,473.9,7.54309161303999,7.58803079545709,998.15,7.59815203768342,583.85,414.45,7.1922140006281,7.20354436492819,998.3,7.19703887748637,717.6,280.55,6.73843278943702,6.77598525180205,998.15,6.75247109277013,827.35,170.9,6.60131960747166,6.63442870965071,998.25,6.60972796167324,970.5,27.5,6.02535270744745,5.14948470981084,998.0,6.02642068679845,997.35,0.7,4.82589124603758,1.06607142857143,998.05,4.82592099213092,736.05,88.6,4.91727447128115,3.57388486894475,824.65,4.91310854518967,508.85,6.35,3.06364727804671,2.01908045977011,515.2,3.05462683085428
505.75,492.7,6.96469803842191,6.95518976012587,998.45,6.96274298217896,498.05,500.55,6.9583088356961,6.9673530464494,998.6,6.96430272958329,547.4,451.0,6.91627907496734,6.91837162442014,998.4,6.96363908244661,524.1,474.15,7.54344111490011,7.58974605015455,998.25,7.59867250560309,583.85,414.35,7.1899511115402,7.19621523785276,998.2,7.19485014171755,717.1,281.7,6.74042423392224,6.78022933239546,998.8,6.75470530650891,829.8,168.4,6.59501672739434,6.62290173749221,998.2,6.60183803163248,970.4,27.7,6.01971990978455,5.12892737190413,998.1,6.02081379267894,997.5,0.7,4.82616543304312,1.06607142857143,998.2,4.82618133518162,737.1,88.65,4.92220189455361,3.57411832275295,825.75,4.91797807426893,509.5,6.4,3.06431018125598,2.01948275862069,515.9,3.05533269554501
506.5,491.75,6.9654209468631,6.95486573315273,998.25,6.96298753351616,498.1,500.25,6.95867526532394,6.96747655412585,998.35,6.96449529646055,546.45,452.25,6.91750881694177,6.91928304793739,998.7,6.96429826036713,525.3,473.3,7.54297041722782,7.58498346921102,998.6,7.59738079491503,583.55,414.8,7.19162746492655,7.1978101630683,998.35,7.19864585250251,717.55,280.55,6.73685335267498,6.77174861272155,998.1,6.74868026976445,830.0,168.35,6.59655057560837,6.62330114228074,998.35,6.60293412001236,970.35,27.7,6.02256629995223,5.15856118575242,998.05,6.02451449534352,997.8,0.65,4.83515617015173,1.07857142857143,998.45,4.83529085383536,738.0,88.8,4.92003503129914,3.5744278758247,826.8,4.91578903427934,509.6,6.45,3.06791157633271,2.01986737400531,516.05,3.05929123347888
507.4,490.85,6.96564590417589,6.95683401587529,998.25,6.96364047859823,497.4,501.1,6.95634433747895,6.96608215299968,998.5,6.96249606229204,547.3,450.9,6.91836644491225,6.91959346383314,998.2,6.96473655661817,525.8,472.5,7.54675286190459,7.59346878823724,998.3,7.60240262808413,584.4,414.1,7.19637665746452,7.19884454696387,998.5,7.19985329976139,718.25,280.15,6.73312221810747,6.75759178178767,998.4,6.74244288956605,830.5,167.55,6.59844974403399,6.64132920600989,998.05,6.60494538644669,971.2,26.95,6.01824550999471,5.13357049102956,998.15,6.02045045868089,997.65,0.65,4.83656746660065,1.1,998.3,4.83674691861607,738.8,89.05,4.92192955889924,3.57392018752381,827.85,4.91746987680651,508.9,6.45,3.07005154515334,2.01986737400531,515.35,3.06143120229951
506.9,491.45,6.96635898902907,6.95514118883284,998.35,6.96359931160306,497.9,500.5,6.95557664941847,6.96676446504633,998.4,6.96253722375831,548.05,450.3,6.91673363376269,6.91998237501742,998.35,6.96434179288363,524.5,473.65,7.54194221368867,7.58962161127799,998.15,7.59995196550486,584.7,413.95,7.19696794892886,7.20149514924253,998.65,7.20175776184624,717.75,280.8,6.72624045858881,6.75884740073346,998.55,6.73927614526937,830.95,167.25,6.6045220058931,6.60366326768047,998.2,6.6049591616316,970.45,27.5,6.01285026497841,5.18186438277044,997.95,6.01617248619578,997.6,0.6,4.84081987677621,1.10333333333333,998.2,4.84100639126867,739.3,89.45,4.91877740037648,3.57371040128638,828.75,4.91417708549644,509.5,6.5,3.07172597927506,2.02038461538462,516.0,3.06335480585644
508.7,489.25,6.9651460141986,6.95426168494106,997.95,6.96263059091429,499.7,498.25,6.95526947527036,6.9676781156141,997.95,6.96282687232552,546.95,451.0,6.9170579374754,6.92000989768426,997.95,6.96458279142353,524.7,473.6,7.54404530538693,7.59380781981793,998.3,7.60251613783022,582.8,415.35,7.19525634069708,7.19790359114413,998.15,7.20013122202837,718.65,279.75,6.72458435856232,6.75006373877128,998.4,6.73661462053902,830.6,167.7,6.59259164283893,6.60624782625524,998.3,6.59484958417874,970.65,27.55,5.99912288295249,5.17379093606381,998.2,6.0026297756924,997.75,0.5,4.82502168664245,0.65,998.25,4.82479573188129,740.15,89.65,4.92317656149132,3.57050170153601,829.8,4.91765036831512,509.25,6.45,3.07357717365586,2.02,515.7,3.06488670102149
509.15,489.3,6.96514487324171,6.95551601112758,998.45,6.96319098916324,497.8,500.75,6.9553804264915,6.96760802127482,998.55,6.96279786468841,550.45,447.85,6.91678542904856,6.92074621416274,998.3,6.96493483245904,525.9,472.3,7.5422134949688,7.59907033685028,998.2,7.60328436979717,582.55,415.7,7.19514049862064,7.19477238797412,998.25,7.20008307298562,720.3,277.9,6.72101768146916,6.76308731439774,998.2,6.73701166167317,831.2,167.4,6.58606029626377,6.61406499298881,998.6,6.59327296487883,971.0,27.4,5.98983651351536,5.17308773134392,998.4,5.99348316262184,997.5,0.55,4.82109879598987,0.6375,998.05,4.82082641838511,740.4,89.4,4.92223175126939,3.57055441966914,829.8,4.91654273220084,509.05,6.45,3.07568704089045,2.02,515.5,3.06699656825608
508.0,490.35,6.96598474983566,6.95451410541768,998.35,6.96328751025515,495.8,502.65,6.95579492768676,6.9675938325675,998.45,6.96329248794003,551.5,446.5,6.91680348466395,6.9209998824144,998.0,6.96527497312787,525.35,472.85,7.53452889477934,7.59471188865307,998.2,7.59962657299342,583.25,414.7,7.19224943373959,7.20572732933747,997.95,7.20268054484918,720.2,278.25,6.73132558432256,6.7752848714067,998.45,6.74737691960578,830.9,167.2,6.58947931940323,6.63669825806853,998.1,6.59858123287588,970.4,27.95,5.98121725773185,5.22640562883025,998.35,5.98483757454296,997.8,0.55,4.81121807168571,0.6375,998.35,4.81093916245961,740.7,89.7,4.92244560220143,3.57103542229033,830.4,4.91695498204612,509.0,6.45,3.07092201326595,2.02,515.45,3.06223154063158
510.75,487.5,6.96537646778759,6.95332426115181,998.25,6.96238938686225,495.85,502.35,6.95528065541364,6.96854973509335,998.2,6.9634927283082,551.6,447.1,6.91637146878936,6.92077392177033,998.7,6.96516130358816,525.05,472.9,7.23475177630582,7.60020381573147,997.95,7.59989975386172,582.45,415.75,7.19453121022145,7.20850480589177,998.2,7.20572509656812,717.8,280.45,6.73184650225241,6.78624691704289,998.25,6.75221078778365,831.9,166.35,6.58624338520401,6.61857639255964,998.25,6.59532263442953,970.9,27.3,5.99328740184825,5.13567409715457,998.2,5.99591598065684,997.7,0.5,4.805091123894,0.7725,998.2,4.80496843419243,740.85,90.4,4.92123597776061,3.57052386022809,831.25,4.91562385261486,509.35,6.45,3.06827039473996,2.02,515.8,3.05954201033884
510.6,487.8,6.96468731776056,6.95329916593446,998.4,6.96189083900615,496.45,501.8,6.954873522209,6.96884833161281,998.25,6.96348826684571,553.2,445.25,6.91590262363444,6.92041010565755,998.45,6.96520151702274,529.0,469.15,7.23785460695916,7.59955320946485,998.15,7.60183777977409,582.0,416.2,7.20028908112935,7.20712728628725,998.2,7.20606648436124,717.6,280.6,6.73421518053077,6.7775360026407,998.2,6.75146407450097,830.1,168.2,6.58747332028615,6.63442617850989,998.3,6.60179735834806,970.8,26.8,6.00637756863872,5.15752080376205,997.6,6.01021435385753,997.9,0.5,4.81358250255547,0.7725,998.4,4.81346908689221,742.2,90.35,4.91845920062441,3.5700782028304,832.55,4.91283018590105,509.4,6.45,3.07377331795655,2.02,515.85,3.06504493355543
510.45,487.85,6.96525319504618,6.95346717603947,998.3,6.9623429012094,496.8,501.5,6.95620339473324,6.96886231145141,998.3,6.96404292236982,553.25,445.05,6.91563398141893,6.9210668759212,998.3,6.96547563239169,526.0,472.4,7.23809879088953,7.59805328973674,998.4,7.60066057599359,580.95,417.35,7.20428252622517,7.20761904577734,998.3,7.20843105274047,716.9,281.15,6.73541171798731,6.78679550460977,998.05,6.75473098488996,831.7,166.85,6.58499056699443,6.65331255208365,998.55,6.60142928947323,971.75,26.65,6.01055011783488,5.1401996491925,998.4,6.01443956866336,997.8,0.5,4.81068903789587,0.76,998.3,4.81057573328007,743.05,90.8,4.91811953824671,3.56893757847446,833.85,4.91194613583214,508.8,6.4,3.07620999324184,2.03666666666667,515.2,3.06992170235329
510.7,488.05,6.96534444981957,6.95434619420505,998.75,6.96290267781485,497.45,500.95,6.955907148148,6.9703144426917,998.4,6.96454449063233,553.15,445.35,6.9158787792984,6.91836863537053,998.5,6.96499550652857,525.45,472.3,7.23503790403551,7.60254800990756,997.75,7.59960152691367,580.65,417.95,7.2037876150208,7.19149276136685,998.6,7.20270571091893,719.9,278.8,6.73141878978057,6.78520701250033,998.7,6.75168607134138,833.5,164.95,6.59174194616715,6.65575305083399,998.45,6.60655665054506,972.4,26.2,6.01426133071163,5.06644652443429,998.6,6.01789265597399,997.95,0.5,4.80815889192662,0.76,998.45,4.80804739041951,743.35,91.1,4.92168829713591,3.56703264152895,834.45,4.91508604927581,509.35,6.35,3.08053732123525,2.03614942528736,515.7,3.07331155626574
511.3,486.8,6.96516750582653,6.95434724911871,998.1,6.96293083603987,498.7,499.6,6.95768851961698,6.97126747831336,998.3,6.96588871319868,553.55,444.6,6.91536655645039,6.91864987345597,998.15,6.96484494177668,525.65,472.7,7.22799642715369,7.60640896896935,998.35,7.59969788206387,581.25,416.9,7.20325650341174,7.19139145648271,998.15,7.20378108399921,719.15,278.9,6.7406111165026,6.79167305431731,998.05,6.76036936085565,831.15,166.95,6.59234736742695,6.65103478485049,998.1,6.606870340302,971.65,26.55,6.02451794361349,5.08136381953393,998.2,6.02881339101626,998.05,0.45,4.81824196396565,0.7625,998.5,4.81812811237377,744.1,91.05,4.92203708196955,3.56672580729078,835.15,4.9151293529894,509.6,6.4,3.0825881136851,2.0363644790508,516.0,3.07543762724615
511.75,486.25,6.96610053649338,6.95528041303869,998.0,6.9639771329833,495.9,502.35,6.95793820457568,6.97131262962228,998.25,6.96603875205367,551.85,446.6,6.91544069526072,6.91986847320921,998.45,6.96502994718412,525.8,472.45,7.22605239264251,7.59906177579456,998.25,7.59341713744667,583.6,414.8,7.20866792970127,7.18945590609462,998.4,7.20495469927368,716.8,281.3,6.74043753755075,6.79299073691122,998.1,6.76071726364543,833.75,164.65,6.60715475048344,6.63326853506146,998.4,6.6158202360028,971.15,26.9,6.02716306207648,5.13397473980332,998.05,6.03282793769747,997.75,0.45,4.8268558557811,0.7625,998.2,4.82674548598266,744.4,91.25,4.92450784684398,3.56852423286328,835.65,4.91785947622526,508.9,6.45,3.08606781224579,2.03674082313682,515.35,3.07901518789658
511.3,487.05,6.96684593668757,6.95481832437856,998.35,6.96413646255909,495.85,502.55,6.95931454252578,6.9713275037263,998.4,6.96654499829405,551.8,446.65,6.91452549188449,6.91947641218647,998.45,6.96464826298491,528.85,469.5,7.21902424006383,7.59368875315447,998.35,7.58751395176716,584.2,413.8,7.21472728415322,7.1982558079029,998.0,7.21051091735736,718.3,280.1,6.74498207302488,6.8002476684061,998.4,6.76573491725996,836.2,162.3,6.60997884880102,6.66947322702816,998.5,6.62227180762625,971.65,26.7,6.01762272743369,5.11135020153604,998.35,6.02437951868367,997.35,0.4,4.83872576970495,0.783333333333333,997.75,4.83867003195718,744.65,91.6,4.92145625633421,3.5685143255365,836.25,4.91502953960656,509.1,6.45,3.08587604913332,2.03674082313682,515.55,3.07877759857728
513.15,485.25,6.9653618620062,6.95482779944119,998.4,6.96364650187559,495.85,502.55,6.95927050826411,6.97200206778327,998.4,6.96704444734743,553.0,445.25,6.91618894150392,6.91906672995509,998.25,6.96493443722026,528.0,470.05,7.22356225707472,7.59297109071884,998.05,7.59143156227469,583.85,414.25,7.21329042726716,7.20368669633098,998.1,7.21130769237968,719.25,279.15,6.75128938535618,6.8063627847852,998.4,6.77151044082059,837.0,161.4,6.61069973007513,6.66484146957716,998.4,6.62384930774719,972.35,26.05,6.01748270411989,5.10629053680778,998.4,6.02354068016027,997.95,0.4,4.83321583917996,0.783333333333333,998.35,4.8331552928478,744.9,92.0,4.92121262015017,3.56839616771712,836.9,4.91467965929967,509.5,6.45,3.08731761190673,2.03674082313682,515.95,3.08009697769468
