forward_0c_num_avg,forward_0c_rate_avg,forward_37c_num_avg,forward_37c_rate_avg,forward_50c_num_avg,forward_50c_rate_avg,forward_100c_num_avg,forward_100c_rate_avg,forward_150c_num_avg,forward_150c_rate_avg,forward_200c_num_avg,forward_200c_rate_avg,forward_300c_num_avg,forward_300c_rate_avg,forward_400c_num_avg,forward_400c_rate_avg,forward_600c_num_avg,forward_600c_rate_avg,forward_800c_num_avg,forward_800c_rate_avg,forward_1000c_num_avg,forward_1000c_rate_avg,reverse_0c_num_avg,reverse_0c_rate_avg,reverse_37c_num_avg,reverse_37c_rate_avg,reverse_50c_num_avg,reverse_50c_rate_avg,reverse_100c_num_avg,reverse_100c_rate_avg,reverse_150c_num_avg,reverse_150c_rate_avg,reverse_200c_num_avg,reverse_200c_rate_avg,reverse_300c_num_avg,reverse_300c_rate_avg,reverse_400c_num_avg,reverse_400c_rate_avg,reverse_600c_num_avg,reverse_600c_rate_avg,reverse_800c_num_avg,reverse_800c_rate_avg,reverse_1000c_num_avg,reverse_1000c_rate_avg
999.0,9.52318985652319,999.0,9.57657657657658,999.0,9.63630296963631,999.0,9.58258258258258,999.0,9.49916583249916,999.0,9.65365365365365,999.0,9.59392726059393,999.0,9.40840840840841,999.0,8.2318985652319,999.0,8.1981981981982,999.0,6.84484484484484,999.0,9.62996329662996,999.0,9.57524190857524,999.0,9.52485819152486,999.0,9.51084417751084,999.0,9.67534200867534,999.0,9.55422088755422,999.0,9.61494828161494,999.0,9.54654654654655,999.0,8.21488154821488,999.0,8.10343677010344,999.0,6.76343009676343
999.0,9.52018685352019,999.0,9.57891224557891,999.0,9.6373039706373,999.0,9.58391725058392,999.0,9.5005005005005,999.0,9.65198531865199,999.0,9.59259259259259,999.0,9.40573907240574,999.0,8.2308975642309,999.0,8.20153486820154,999.0,6.84184184184184,999.0,9.6302969636303,999.0,9.57557557557558,999.0,9.52452452452453,999.0,9.50817484150818,999.0,9.67634300967634,999.0,9.55488822155489,999.0,9.61528194861528,999.0,9.54487821154488,999.0,8.21321321321322,999.0,8.10643977310644,999.0,6.7671004337671
999.0,9.51985318651985,999.0,9.57991324657992,999.0,9.63496830163497,999.0,9.58625291958625,999.0,9.50083416750083,999.0,9.65165165165165,999.0,9.59292625959293,999.0,9.4054054054054,999.0,8.23256589923256,999.0,8.2052052052052,999.0,6.84984984984985,999.0,9.63096429763096,999.0,9.57424090757424,999.0,9.52352352352352,999.0,9.50717384050717,999.0,9.67667667667668,999.0,9.55188521855188,999.0,9.61795128461795,999.0,9.54287620954288,999.0,8.21388054721388,999.0,8.11378044711378,999.0,6.76943610276943
999.0,9.52052052052052,999.0,9.57991324657991,999.0,9.63463463463463,999.0,9.58692025358692,999.0,9.5015015015015,999.0,9.65198531865198,999.0,9.59693026359693,999.0,9.40607273940607,999.0,8.2349015682349,999.0,8.20487153820487,999.0,6.84117450784117,999.0,9.6322989656323,999.0,9.57357357357357,999.0,9.52218885552219,999.0,9.5045045045045,999.0,9.67334000667334,999.0,9.55522188855522,999.0,9.61728395061729,999.0,9.54054054054054,999.0,8.21454788121455,999.0,8.11177844511178,999.0,6.76376376376376
999.0,9.52385719052386,999.0,9.57991324657991,999.0,9.63663663663664,999.0,9.58658658658659,999.0,9.50216883550217,999.0,9.64964964964965,999.0,9.59626292959626,999.0,9.40306973640307,999.0,8.23790457123791,999.0,8.20253586920254,999.0,6.84451117784451,999.0,9.6353019686353,999.0,9.57390724057391,999.0,9.52285618952286,999.0,9.50617283950617,999.0,9.67467467467467,999.0,9.55555555555555,999.0,9.61695028361695,999.0,9.53820487153821,999.0,8.21554888221555,999.0,8.11077744411078,999.0,6.7650984317651
999.0,9.52419085752419,999.0,9.57991324657991,999.0,9.63596930263597,999.0,9.58825492158825,999.0,9.50116783450117,999.0,9.64898231564898,999.0,9.59626292959626,999.0,9.40373707040374,999.0,8.24057390724057,999.0,8.19986653319987,999.0,6.84984984984985,999.0,9.6343009676343,999.0,9.57357357357357,999.0,9.52385719052386,999.0,9.50583917250584,999.0,9.67767767767768,999.0,9.55455455455455,999.0,9.61628294961628,999.0,9.53720387053721,999.0,8.21988655321989,999.0,8.10243576910244,999.0,6.76109442776109
999.0,9.52385719052386,999.0,9.57791124457791,999.0,9.6343009676343,999.0,9.59025692359026,999.0,9.50316983650317,999.0,9.64964964964965,999.0,9.5985985985986,999.0,9.40807474140808,999.0,8.24224224224224,999.0,8.20220220220221,999.0,6.84150817484151,999.0,9.63363363363364,999.0,9.57457457457457,999.0,9.52786119452786,999.0,9.50784117450784,999.0,9.67634300967634,999.0,9.55555555555555,999.0,9.61695028361695,999.0,9.53653653653654,999.0,8.22122122122122,999.0,8.1001001001001,999.0,6.76242909576243
999.0,9.52485819152486,999.0,9.57457457457457,999.0,9.6353019686353,999.0,9.59092425759093,999.0,9.50483817150484,999.0,9.64831498164832,999.0,9.59793126459793,999.0,9.41241241241241,999.0,8.24190857524191,999.0,8.19886553219887,999.0,6.84050717384051,999.0,9.6312979646313,999.0,9.57624290957624,999.0,9.5281948615282,999.0,9.50717384050717,999.0,9.67567567567568,999.0,9.55689022355689,999.0,9.61861861861862,999.0,9.53787120453787,999.0,8.21888555221888,999.0,8.09676343009676,999.0,6.76843510176843
999.0,9.52352352352352,999.0,9.57157157157157,999.0,9.63563563563564,999.0,9.58825492158826,999.0,9.50583917250584,999.0,9.64764764764765,999.0,9.5965965965966,999.0,9.41141141141141,999.0,8.23757090423757,999.0,8.1971971971972,999.0,6.84918251584918,999.0,9.63163163163163,999.0,9.57590924257591,999.0,9.5301968635302,999.0,9.51051051051051,999.0,9.67867867867868,999.0,9.55689022355689,999.0,9.61895228561895,999.0,9.54087420754087,999.0,8.21821821821822,999.0,8.1001001001001,999.0,6.77277277277277
999.0,9.52285618952286,999.0,9.57257257257257,999.0,9.63763763763764,999.0,9.58958958958959,999.0,9.50283616950284,999.0,9.64497831164498,999.0,9.5965965965966,999.0,9.41641641641642,999.0,8.23890557223891,999.0,8.19753086419753,999.0,6.85385385385385,999.0,9.63096429763097,999.0,9.57757757757758,999.0,9.53153153153153,999.0,9.51151151151151,999.0,9.67801134467801,999.0,9.55355355355355,999.0,9.61761761761762,999.0,9.5382048715382,999.0,8.21755088421755,999.0,8.0970970970971,999.0,6.77377377377377
999.0,9.52452452452452,999.0,9.57157157157157,999.0,9.63897230563897,999.0,9.59259259259259,999.0,9.50583917250584,999.0,9.64698031364698,999.0,9.59225892559226,999.0,9.41541541541542,999.0,8.23957290623957,999.0,8.19619619619619,999.0,6.85085085085085,999.0,9.6302969636303,999.0,9.57424090757424,999.0,9.5331998665332,999.0,9.50917584250918,999.0,9.67934601267935,999.0,9.55221888555222,999.0,9.61528194861528,999.0,9.53687020353687,999.0,8.21488154821488,999.0,8.10310310310311,999.0,6.78078078078078
999.0,9.52352352352353,999.0,9.57557557557557,999.0,9.63830497163831,999.0,9.59192525859193,999.0,9.50417083750417,999.0,9.64898231564898,999.0,9.59292625959293,999.0,9.41574908241575,999.0,8.23523523523524,999.0,8.19586252919586,999.0,6.85051718385051,999.0,9.62962962962963,999.0,9.57757757757758,999.0,9.53386720053387,999.0,9.50884217550884,999.0,9.67767767767768,999.0,9.55455455455456,999.0,9.61394728061395,999.0,9.5352018685352,999.0,8.21521521521522,999.0,8.10043376710043,999.0,6.77344010677344
999.0,9.52185518852186,999.0,9.57757757757758,999.0,9.6373039706373,999.0,9.59059059059059,999.0,9.50283616950284,999.0,9.64597931264598,999.0,9.58925592258926,999.0,9.41508174841508,999.0,8.23957290623957,999.0,8.19686353019687,999.0,6.85685685685686,999.0,9.6292959626293,999.0,9.57624290957624,999.0,9.53486820153487,999.0,9.50817484150818,999.0,9.67834501167835,999.0,9.55522188855522,999.0,9.60994327660994,999.0,9.53586920253587,999.0,8.21955288621956,999.0,8.09743076409743,999.0,6.76843510176844
999.0,9.52318985652319,999.0,9.57724391057724,999.0,9.63630296963631,999.0,9.59092425759092,999.0,9.50116783450117,999.0,9.64464464464464,999.0,9.59259259259259,999.0,9.41641641641642,999.0,8.24324324324325,999.0,8.19452786119453,999.0,6.85485485485486,999.0,9.6292959626293,999.0,9.57490824157491,999.0,9.5321988655322,999.0,9.50884217550884,999.0,9.67600934267601,999.0,9.55121788455122,999.0,9.60927594260928,999.0,9.53386720053387,999.0,8.22422422422422,999.0,8.0990990990991,999.0,6.76976976976977
999.0,9.52485819152486,999.0,9.58191524858192,999.0,9.63630296963631,999.0,9.59159159159159,999.0,9.50183516850183,999.0,9.64564564564565,999.0,9.59159159159159,999.0,9.41574908241575,999.0,8.24024024024024,999.0,8.19452786119453,999.0,6.85518852185519,999.0,9.63196529863197,999.0,9.57357357357357,999.0,9.5301968635302,999.0,9.50850850850851,999.0,9.67500834167501,999.0,9.55188521855189,999.0,9.61127794461128,999.0,9.5321988655322,999.0,8.22389055722389,999.0,8.10677344010677,999.0,6.76976976976977
999.0,9.52385719052386,999.0,9.58224891558225,999.0,9.63797130463797,999.0,9.59025692359026,999.0,9.5025025025025,999.0,9.64330997664331,999.0,9.59125792459126,999.0,9.41941941941942,999.0,8.24024024024024,999.0,8.1971971971972,999.0,6.85919252585919,999.0,9.62829496162829,999.0,9.57424090757424,999.0,9.5311978645312,999.0,9.51084417751085,999.0,9.67367367367367,999.0,9.55088421755088,999.0,9.61294627961295,999.0,9.53186519853187,999.0,8.22589255922589,999.0,8.11111111111111,999.0,6.76142809476143
999.0,9.52452452452452,999.0,9.58224891558225,999.0,9.63763763763764,999.0,9.59225892559226,999.0,9.50183516850184,999.0,9.64064064064064,999.0,9.58958958958959,999.0,9.42108775442109,999.0,8.23790457123791,999.0,8.19886553219887,999.0,6.85685685685686,999.0,9.6302969636303,999.0,9.57657657657658,999.0,9.5342008675342,999.0,9.50950950950951,999.0,9.67200533867201,999.0,9.55121788455122,999.0,9.61227894561228,999.0,9.5321988655322,999.0,8.22822822822823,999.0,8.11411411411411,999.0,6.76242909576243
999.0,9.52252252252252,999.0,9.58091424758092,999.0,9.63596930263597,999.0,9.59459459459459,999.0,9.50050050050049,999.0,9.64030697364031,999.0,9.58825492158826,999.0,9.42409075742409,999.0,8.2328995662329,999.0,8.19319319319319,999.0,6.85785785785786,999.0,9.62962962962963,999.0,9.57557557557558,999.0,9.5352018685352,999.0,9.50817484150817,999.0,9.67334000667334,999.0,9.55155155155155,999.0,9.61294627961295,999.0,9.5311978645312,999.0,8.22756089422756,999.0,8.11344678011345,999.0,6.76643309976643
999.0,9.52252252252252,999.0,9.58158158158158,999.0,9.6373039706373,999.0,9.59392726059393,999.0,9.50316983650317,999.0,9.63930597263931,999.0,9.58625291958625,999.0,9.42609275942609,999.0,8.23356690023357,999.0,8.19219219219219,999.0,6.85785785785786,999.0,9.6302969636303,999.0,9.57624290957624,999.0,9.53586920253587,999.0,9.50917584250918,999.0,9.67367367367367,999.0,9.55021688355022,999.0,9.61361361361361,999.0,9.5342008675342,999.0,8.2328995662329,999.0,8.11044377711044,999.0,6.76543209876543
999.0,9.51951951951952,999.0,9.58124791458125,999.0,9.63697030363697,999.0,9.5955955955956,999.0,9.5005005005005,999.0,9.64297630964298,999.0,9.58558558558559,999.0,9.4250917584251,999.0,8.23023023023023,999.0,8.19786453119787,999.0,6.86186186186186,999.0,9.63263263263263,999.0,9.57757757757758,999.0,9.53553553553553,999.0,9.51151151151151,999.0,9.67267267267267,999.0,9.55055055055055,999.0,9.61528194861528,999.0,9.53186519853187,999.0,8.23656990323657,999.0,8.10744077410744,999.0,6.76376376376376
999.0,9.52085418752085,999.0,9.58258258258258,999.0,9.63663663663664,999.0,9.59726393059726,999.0,9.5035035035035,999.0,9.64230897564231,999.0,9.58491825158492,999.0,9.42442442442443,999.0,8.23056389723056,999.0,8.19853186519853,999.0,6.85518852185519,999.0,9.63196529863197,999.0,9.57957957957958,999.0,9.53787120453787,999.0,9.51351351351351,999.0,9.67400734067401,999.0,9.54988321654989,999.0,9.61528194861528,999.0,9.53253253253253,999.0,8.2328995662329,999.0,8.1031031031031,999.0,6.76743410076743
999.0,9.52419085752419,999.0,9.58258258258258,999.0,9.63797130463797,999.0,9.59793126459793,999.0,9.50483817150484,999.0,9.64097430764097,999.0,9.58625291958625,999.0,9.42542542542543,999.0,8.22922922922923,999.0,8.1981981981982,999.0,6.85118451785118,999.0,9.63363363363363,999.0,9.57857857857858,999.0,9.53887220553887,999.0,9.51751751751752,999.0,9.67367367367367,999.0,9.54888221554888,999.0,9.61428094761428,999.0,9.5331998665332,999.0,8.2349015682349,999.0,8.10577243910577,999.0,6.76976976976977
999.0,9.52318985652319,999.0,9.58391725058392,999.0,9.63797130463797,999.0,9.59793126459793,999.0,9.50717384050717,999.0,9.64097430764097,999.0,9.58191524858192,999.0,9.42409075742409,999.0,8.2349015682349,999.0,8.19552886219553,999.0,6.84784784784785,999.0,9.63463463463463,999.0,9.57857857857858,999.0,9.53753753753754,999.0,9.51885218551885,999.0,9.67534200867534,999.0,9.54621287954621,999.0,9.61294627961295,999.0,9.53253253253253,999.0,8.23223223223223,999.0,8.10076743410077,999.0,6.77110443777111
999.0,9.52352352352352,999.0,9.58491825158492,999.0,9.6373039706373,999.0,9.59693026359693,999.0,9.51084417751085,999.0,9.64164164164164,999.0,9.58291624958291,999.0,9.42442442442443,999.0,8.2359025692359,999.0,8.18885552218886,999.0,6.84884884884885,999.0,9.63463463463463,999.0,9.57724391057724,999.0,9.5382048715382,999.0,9.52052052052052,999.0,9.67567567567567,999.0,9.54320987654321,999.0,9.61227894561228,999.0,9.5281948615282,999.0,8.23056389723056,999.0,8.10043376710043,999.0,6.77610944277611
999.0,9.52318985652319,999.0,9.58591925258592,999.0,9.63496830163497,999.0,9.59492826159493,999.0,9.50817484150817,999.0,9.64330997664331,999.0,9.58391725058392,999.0,9.42442442442443,999.0,8.23990657323991,999.0,8.1981981981982,999.0,6.85552218885552,999.0,9.63463463463463,999.0,9.58058058058058,999.0,9.5382048715382,999.0,9.51985318651985,999.0,9.67667667667668,999.0,9.54587921254588,999.0,9.61161161161161,999.0,9.52252252252252,999.0,8.23056389723056,999.0,8.1021021021021,999.0,6.77277277277277
999.0,9.52619285952619,999.0,9.58892225558892,999.0,9.63563563563563,999.0,9.59693026359693,999.0,9.51051051051051,999.0,9.64464464464464,999.0,9.58591925258592,999.0,9.4250917584251,999.0,8.24090757424091,999.0,8.19085752419086,999.0,6.85652318985652,999.0,9.6332999666333,999.0,9.58391725058392,999.0,9.53887220553887,999.0,9.52218885552219,999.0,9.67600934267601,999.0,9.54821488154822,999.0,9.61161161161161,999.0,9.52318985652319,999.0,8.22722722722723,999.0,8.10710710710711,999.0,6.77143810477144
999.0,9.52585919252586,999.0,9.58825492158825,999.0,9.63496830163497,999.0,9.59526192859526,999.0,9.51084417751084,999.0,9.64264264264264,999.0,9.58958958958959,999.0,9.42208875542209,999.0,8.2369035702369,999.0,8.18918918918919,999.0,6.85819152485819,999.0,9.6332999666333,999.0,9.58324991658325,999.0,9.53987320653987,999.0,9.51918585251919,999.0,9.67600934267601,999.0,9.55155155155155,999.0,9.60927594260928,999.0,9.52052052052052,999.0,8.22355689022356,999.0,8.10944277610944,999.0,6.76676676676677
999.0,9.52452452452452,999.0,9.59059059059059,999.0,9.63563563563564,999.0,9.59359359359359,999.0,9.51184517851185,999.0,9.64464464464464,999.0,9.59092425759092,999.0,9.42275608942276,999.0,8.23623623623624,999.0,8.18585251918585,999.0,6.85785785785786,999.0,9.6322989656323,999.0,9.58391725058392,999.0,9.5372038705372,999.0,9.51818485151818,999.0,9.67367367367367,999.0,9.55288621955289,999.0,9.60827494160828,999.0,9.51985318651985,999.0,8.22222222222222,999.0,8.10877544210877,999.0,6.76576576576577
999.0,9.52519185852519,999.0,9.58892225558892,999.0,9.63596930263597,999.0,9.59292625959293,999.0,9.51184517851185,999.0,9.64464464464464,999.0,9.59059059059059,999.0,9.42242242242242,999.0,8.23857190523857,999.0,8.18618618618618,999.0,6.86152819486153,999.0,9.62796129462796,999.0,9.58224891558225,999.0,9.53920587253921,999.0,9.52118785452119,999.0,9.67167167167167,999.0,9.55321988655322,999.0,9.60727394060728,999.0,9.51851851851852,999.0,8.22022022022022,999.0,8.11311311311311,999.0,6.76743410076744
999.0,9.52419085752419,999.0,9.58792125458792,999.0,9.63363363363363,999.0,9.59059059059059,999.0,9.51518184851518,999.0,9.64431097764431,999.0,9.58825492158826,999.0,9.42409075742409,999.0,8.23957290623957,999.0,8.19686353019686,999.0,6.86386386386387,999.0,9.62896229562896,999.0,9.57991324657991,999.0,9.53920587253921,999.0,9.52185518852186,999.0,9.67500834167501,999.0,9.55121788455122,999.0,9.60794127460794,999.0,9.51785118451785,999.0,8.22288955622289,999.0,8.11144477811145,999.0,6.7701034367701
999.0,9.52018685352019,999.0,9.58925592258926,999.0,9.6363029696363,999.0,9.59059059059059,999.0,9.51551551551552,999.0,9.64531197864531,999.0,9.58792125458792,999.0,9.42542542542543,999.0,8.24124124124124,999.0,8.1971971971972,999.0,6.86553219886553,999.0,9.63063063063063,999.0,9.57824491157825,999.0,9.54154154154154,999.0,9.5271938605272,999.0,9.67801134467801,999.0,9.55555555555556,999.0,9.60760760760761,999.0,9.51851851851852,999.0,8.22922922922923,999.0,8.11444778111445,999.0,6.76042709376043
999.0,9.51985318651985,999.0,9.58858858858859,999.0,9.63830497163831,999.0,9.59292625959292,999.0,9.51317984651318,999.0,9.64664664664665,999.0,9.58625291958625,999.0,9.42409075742409,999.0,8.23957290623957,999.0,8.2022022022022,999.0,6.8682015348682,999.0,9.62996329662997,999.0,9.57691024357691,999.0,9.54120787454121,999.0,9.5291958625292,999.0,9.67567567567567,999.0,9.55221888555222,999.0,9.60560560560561,999.0,9.51718385051719,999.0,8.22756089422756,999.0,8.11378044711378,999.0,6.76142809476143
999.0,9.51718385051718,999.0,9.58958958958959,999.0,9.63997330663997,999.0,9.59626292959626,999.0,9.51217884551218,999.0,9.64531197864531,999.0,9.58892225558892,999.0,9.42442442442443,999.0,8.2379045712379,999.0,8.2022022022022,999.0,6.87287287287287,999.0,9.62796129462796,999.0,9.58024691358025,999.0,9.54020687354021,999.0,9.53019686353019,999.0,9.67500834167501,999.0,9.55388722055389,999.0,9.60560560560561,999.0,9.51718385051719,999.0,8.22322322322322,999.0,8.11644978311645,999.0,6.76276276276276
999.0,9.51818485151819,999.0,9.58992325658992,999.0,9.64130797464131,999.0,9.59526192859526,999.0,9.51184517851185,999.0,9.64397731064398,999.0,9.59092425759093,999.0,9.42342342342342,999.0,8.24124124124124,999.0,8.19886553219886,999.0,6.87587587587588,999.0,9.62796129462796,999.0,9.58058058058058,999.0,9.53920587253921,999.0,9.5311978645312,999.0,9.67734401067734,999.0,9.55255255255255,999.0,9.60593927260594,999.0,9.51718385051719,999.0,8.22288955622289,999.0,8.11578244911578,999.0,6.76743410076743
999.0,9.51651651651652,999.0,9.59125792459126,999.0,9.64197530864198,999.0,9.59526192859526,999.0,9.51117784451118,999.0,9.64364364364364,999.0,9.58992325658993,999.0,9.42242242242242,999.0,8.23990657323991,999.0,8.19886553219887,999.0,6.87554220887554,999.0,9.62662662662663,999.0,9.58158158158158,999.0,9.53753753753754,999.0,9.53353353353353,999.0,9.67801134467801,999.0,9.55455455455455,999.0,9.60293626960294,999.0,9.51584918251585,999.0,8.22589255922589,999.0,8.11077744411078,999.0,6.76343009676343
999.0,9.51518184851518,999.0,9.59192525859192,999.0,9.64264264264264,999.0,9.59526192859526,999.0,9.51351351351351,999.0,9.64197530864198,999.0,9.59092425759093,999.0,9.42409075742409,999.0,8.24157490824158,999.0,8.19486152819486,999.0,6.88188188188188,999.0,9.62996329662997,999.0,9.58558558558558,999.0,9.53753753753754,999.0,9.53353353353353,999.0,9.67634300967634,999.0,9.55622288955622,999.0,9.60393727060393,999.0,9.51751751751752,999.0,8.22655989322656,999.0,8.10610610610611,999.0,6.76343009676343
999.0,9.51751751751752,999.0,9.58992325658992,999.0,9.64230897564231,999.0,9.5975975975976,999.0,9.51384718051385,999.0,9.64397731064398,999.0,9.59192525859193,999.0,9.42008675342009,999.0,8.24391057724391,999.0,8.19953286619953,999.0,6.87554220887554,999.0,9.62996329662996,999.0,9.58792125458792,999.0,9.5362028695362,999.0,9.53453453453454,999.0,9.67600934267601,999.0,9.55488822155489,999.0,9.60460460460461,999.0,9.51584918251585,999.0,8.22622622622622,999.0,8.10477143810477,999.0,6.75909242575909
999.0,9.51851851851852,999.0,9.59259259259259,999.0,9.64197530864198,999.0,9.59592926259593,999.0,9.51051051051051,999.0,9.64564564564565,999.0,9.5945945945946,999.0,9.41775108441775,999.0,8.24691358024691,999.0,8.1971971971972,999.0,6.87787787787788,999.0,9.63263263263263,999.0,9.58958958958959,999.0,9.53853853853854,999.0,9.53386720053387,999.0,9.67634300967634,999.0,9.55822489155823,999.0,9.60393727060394,999.0,9.51518184851518,999.0,8.22689356022689,999.0,8.10043376710043,999.0,6.75975975975976
999.0,9.51818485151819,999.0,9.5945945945946,999.0,9.64230897564231,999.0,9.59292625959292,999.0,9.50850850850851,999.0,9.64330997664331,999.0,9.59626292959626,999.0,9.41608274941608,999.0,8.24758091424758,999.0,8.19986653319987,999.0,6.87787787787788,999.0,9.62896229562896,999.0,9.58958958958959,999.0,9.54020687354021,999.0,9.53386720053387,999.0,9.67600934267601,999.0,9.55889222555889,999.0,9.60193526860194,999.0,9.51351351351351,999.0,8.22055388722056,999.0,8.10043376710043,999.0,6.76042709376043
999.0,9.52018685352019,999.0,9.59325992659326,999.0,9.64264264264264,999.0,9.59826493159827,999.0,9.50917584250917,999.0,9.64230897564231,999.0,9.5955955955956,999.0,9.41975308641975,999.0,8.24524524524525,999.0,8.2012012012012,999.0,6.87921254587921,999.0,9.62762762762763,999.0,9.59025692359026,999.0,9.54054054054054,999.0,9.53386720053387,999.0,9.67567567567568,999.0,9.55989322655989,999.0,9.60193526860193,999.0,9.51351351351351,999.0,8.22355689022356,999.0,8.09943276609943,999.0,6.76242909576243
999.0,9.51718385051718,999.0,9.59426092759426,999.0,9.64364364364364,999.0,9.59459459459459,999.0,9.50884217550884,999.0,9.64030697364031,999.0,9.5945945945946,999.0,9.41941941941942,999.0,8.24758091424758,999.0,8.2022022022022,999.0,6.88188188188188,999.0,9.62529195862529,999.0,9.59159159159159,999.0,9.53987320653987,999.0,9.5321988655322,999.0,9.67801134467801,999.0,9.55855855855856,999.0,9.60026693360027,999.0,9.51351351351351,999.0,8.22555889222556,999.0,8.10143476810143,999.0,6.76476476476477
999.0,9.52018685352019,999.0,9.59392726059393,999.0,9.64464464464465,999.0,9.59159159159159,999.0,9.50884217550884,999.0,9.63963963963964,999.0,9.59426092759426,999.0,9.42142142142142,999.0,8.24858191524858,999.0,8.20153486820153,999.0,6.88121454788121,999.0,9.62562562562563,999.0,9.59259259259259,999.0,9.54120787454121,999.0,9.52952952952953,999.0,9.67701034367701,999.0,9.56122789456123,999.0,9.59926593259926,999.0,9.51418084751418,999.0,8.22589255922589,999.0,8.10243576910244,999.0,6.76976976976977
999.0,9.51751751751752,999.0,9.59626292959626,999.0,9.64197530864198,999.0,9.59125792459126,999.0,9.51051051051051,999.0,9.64164164164164,999.0,9.59392726059393,999.0,9.41941941941942,999.0,8.24657991324658,999.0,8.19586252919586,999.0,6.87687687687688,999.0,9.62629295962629,999.0,9.59059059059059,999.0,9.54087420754087,999.0,9.52886219552886,999.0,9.67600934267601,999.0,9.56156156156156,999.0,9.59826493159827,999.0,9.51317984651318,999.0,8.22422422422423,999.0,8.1021021021021,999.0,6.77143810477144
999.0,9.51685018351685,999.0,9.59592926259593,999.0,9.64197530864198,999.0,9.59325992659326,999.0,9.50784117450784,999.0,9.63963963963964,999.0,9.59559559559559,999.0,9.41608274941608,999.0,8.25291958625292,999.0,8.19252585919253,999.0,6.87287287287287,999.0,9.62796129462796,999.0,9.59225892559226,999.0,9.53753753753754,999.0,9.5311978645312,999.0,9.67467467467468,999.0,9.56423089756423,999.0,9.59993326659993,999.0,9.51418084751418,999.0,8.22655989322656,999.0,8.09743076409743,999.0,6.7701034367701
999.0,9.51518184851518,999.0,9.59526192859526,999.0,9.64230897564231,999.0,9.59392726059393,999.0,9.50884217550884,999.0,9.64064064064064,999.0,9.59459459459459,999.0,9.41474808141475,999.0,8.25125125125125,999.0,8.19586252919587,999.0,6.87320653987321,999.0,9.62696029362696,999.0,9.59626292959626,999.0,9.53653653653654,999.0,9.53253253253253,999.0,9.67801134467801,999.0,9.56423089756423,999.0,9.60126793460127,999.0,9.51251251251251,999.0,8.22589255922589,999.0,8.09542876209543,999.0,6.76676676676677
999.0,9.51551551551552,999.0,9.59592926259593,999.0,9.64097430764098,999.0,9.59092425759093,999.0,9.50784117450784,999.0,9.63897230563897,999.0,9.5975975975976,999.0,9.41408074741408,999.0,8.25492158825492,999.0,8.19753086419753,999.0,6.87454120787454,999.0,9.62629295962629,999.0,9.59426092759426,999.0,9.53453453453454,999.0,9.5342008675342,999.0,9.67701034367701,999.0,9.56423089756423,999.0,9.59993326659993,999.0,9.51284617951285,999.0,8.22422422422422,999.0,8.0960960960961,999.0,6.77377377377377
999.0,9.51451451451451,999.0,9.59626292959626,999.0,9.64197530864197,999.0,9.59025692359026,999.0,9.50817484150817,999.0,9.64064064064064,999.0,9.59793126459793,999.0,9.41274607941275,999.0,8.24991658324992,999.0,8.1961961961962,999.0,6.87987987987988,999.0,9.62595929262596,999.0,9.59426092759426,999.0,9.53153153153153,999.0,9.53286619953287,999.0,9.67901234567901,999.0,9.5628962295629,999.0,9.6006006006006,999.0,9.51117784451118,999.0,8.22055388722055,999.0,8.09309309309309,999.0,6.7731064397731
999.0,9.51351351351351,999.0,9.59492826159493,999.0,9.64264264264264,999.0,9.58858858858859,999.0,9.51151151151151,999.0,9.64097430764097,999.0,9.60226893560227,999.0,9.41107774441108,999.0,8.24557891224558,999.0,8.19652986319653,999.0,6.87654320987654,999.0,9.62228895562229,999.0,9.5945945945946,999.0,9.52986319652986,999.0,9.5331998665332,999.0,9.67967967967968,999.0,9.56456456456456,999.0,9.60026693360027,999.0,9.51284617951285,999.0,8.22489155822489,999.0,8.09576242909576,999.0,6.77077077077077
999.0,9.51217884551218,999.0,9.59726393059727,999.0,9.64330997664331,999.0,9.58858858858859,999.0,9.51117784451118,999.0,9.64164164164164,999.0,9.60293626960294,999.0,9.41174507841175,999.0,8.24724724724725,999.0,8.19552886219553,999.0,6.87587587587588,999.0,9.62462462462462,999.0,9.59325992659326,999.0,9.52652652652653,999.0,9.53186519853187,999.0,9.67967967967968,999.0,9.56256256256256,999.0,9.60126793460127,999.0,9.50850850850851,999.0,8.22255588922256,999.0,8.09776443109776,999.0,6.7671004337671
999.0,9.51418084751418,999.0,9.59592926259593,999.0,9.64464464464464,999.0,9.58992325658993,999.0,9.50950950950951,999.0,9.64264264264264,999.0,9.60393727060394,999.0,9.41174507841175,999.0,8.25759092425759,999.0,8.19519519519519,999.0,6.87053720387054,999.0,9.62162162162162,999.0,9.59526192859526,999.0,9.52585919252586,999.0,9.53186519853187,999.0,9.68001334668001,999.0,9.5628962295629,999.0,9.5985985985986,999.0,9.50850850850851,999.0,8.2268935602269,999.0,8.09776443109777,999.0,6.76176176176176
999.0,9.51251251251251,999.0,9.59793126459793,999.0,9.64397731064398,999.0,9.59125792459126,999.0,9.51217884551218,999.0,9.64230897564231,999.0,9.60226893560227,999.0,9.41174507841174,999.0,8.26092759426093,999.0,8.1961961961962,999.0,6.87687687687687,999.0,9.62762762762763,999.0,9.59526192859526,999.0,9.52886219552886,999.0,9.53153153153153,999.0,9.67901234567901,999.0,9.56856856856857,999.0,9.59993326659993,999.0,9.50850850850851,999.0,8.22288955622289,999.0,8.09075742409076,999.0,6.75675675675676
