forward_num_temp_incr_mut_forward_0.25,reverse_num_temp_incr_mut_forward_0.25,forward_rate_temp_incr_mut_forward_0.25,reverse_rate_temp_incr_mut_forward_0.25,organism_num_temp_incr_mut_forward_0.25,organism_rate_temp_incr_mut_forward_0.25,forward_num_temp_incr_mut_forward_0.45,reverse_num_temp_incr_mut_forward_0.45,forward_rate_temp_incr_mut_forward_0.45,reverse_rate_temp_incr_mut_forward_0.45,organism_num_temp_incr_mut_forward_0.45,organism_rate_temp_incr_mut_forward_0.45,forward_num_temp_incr_mut_forward_0.60,reverse_num_temp_incr_mut_forward_0.60,forward_rate_temp_incr_mut_forward_0.60,reverse_rate_temp_incr_mut_forward_0.60,organism_num_temp_incr_mut_forward_0.60,organism_rate_temp_incr_mut_forward_0.60,forward_num_temp_incr_mut_forward_0.15,reverse_num_temp_incr_mut_forward_0.15,forward_rate_temp_incr_mut_forward_0.15,reverse_rate_temp_incr_mut_forward_0.15,organism_num_temp_incr_mut_forward_0.15,organism_rate_temp_incr_mut_forward_0.15,forward_num_temp_incr_mut_forward_0.30,reverse_num_temp_incr_mut_forward_0.30,forward_rate_temp_incr_mut_forward_0.30,reverse_rate_temp_incr_mut_forward_0.30,organism_num_temp_incr_mut_forward_0.30,organism_rate_temp_incr_mut_forward_0.30,forward_num_temp_incr_mut_forward_0.50,reverse_num_temp_incr_mut_forward_0.50,forward_rate_temp_incr_mut_forward_0.50,reverse_rate_temp_incr_mut_forward_0.50,organism_num_temp_incr_mut_forward_0.50,organism_rate_temp_incr_mut_forward_0.50,forward_num_temp_incr_mut_forward_0.40,reverse_num_temp_incr_mut_forward_0.40,forward_rate_temp_incr_mut_forward_0.40,reverse_rate_temp_incr_mut_forward_0.40,organism_num_temp_incr_mut_forward_0.40,organism_rate_temp_incr_mut_forward_0.40,forward_num_temp_incr_mut_forward_0.20,reverse_num_temp_incr_mut_forward_0.20,forward_rate_temp_incr_mut_forward_0.20,reverse_rate_temp_incr_mut_forward_0.20,organism_num_temp_incr_mut_forward_0.20,organism_rate_temp_incr_mut_forward_0.20,forward_num_temp_incr_mut_forward_0.10,reverse_num_temp_incr_mut_forward_0.10,forward_rate_temp_incr_mut_forward_0.10,reverse_rate_temp_incr_mut_forward_0.10,organism_num_temp_incr_mut_forward_0.10,organism_rate_temp_incr_mut_forward_0.10,forward_num_temp_incr_mut_forward_0.35,reverse_num_temp_incr_mut_forward_0.35,forward_rate_temp_incr_mut_forward_0.35,reverse_rate_temp_incr_mut_forward_0.35,organism_num_temp_incr_mut_forward_0.35,organism_rate_temp_incr_mut_forward_0.35,forward_num_temp_incr_mut_forward_0.55,reverse_num_temp_incr_mut_forward_0.55,forward_rate_temp_incr_mut_forward_0.55,reverse_rate_temp_incr_mut_forward_0.55,organism_num_temp_incr_mut_forward_0.55,organism_rate_temp_incr_mut_forward_0.55
998.2,0.0,8.14184064366596,0.0,998.2,8.14184064366596,998.6,0.0,4.40255847029394,0.0,998.6,4.40255847029394,998.5,0.0,6.6509152914862,0.0,998.5,6.6509152914862,997.8,0.0,9.06463106575384,0.0,997.8,9.06463106575384,998.2,0.0,7.48417905536767,0.0,998.2,7.48417905536767,998.0,0.0,4.69468318130721,0.0,998.0,4.69468318130721,998.1,0.0,5.60503789282614,0.0,998.1,5.60503789282614,998.2,0.0,8.96150967430849,0.0,998.2,8.96150967430849,997.9,0.0,8.97455685917029,0.0,997.9,8.97455685917029,998.2,0.0,6.59964113475389,0.0,998.2,6.59964113475389,998.8,0.0,6.36959263873092,0.0,998.8,6.36959263873092
999.0,0.0,8.14054054054054,0.0,999.0,8.14054054054054,998.2,0.0,4.39881918533,0.0,998.2,4.39881918533,998.7,0.0,6.65033280547398,0.0,998.7,6.65033280547398,998.1,0.0,9.06612003186758,0.0,998.1,9.06612003186758,998.3,0.0,7.48813734713152,0.0,998.3,7.48813734713152,998.3,0.0,4.69788452500758,0.0,998.3,4.69788452500758,998.6,0.0,5.6059469680272,0.0,998.6,5.6059469680272,998.5,0.0,8.96419653895699,0.0,998.5,8.96419653895699,998.6,0.0,8.97346815934714,0.0,998.6,8.97346815934714,998.2,0.0,6.60127865086517,0.0,998.2,6.60127865086517,998.0,0.0,6.37604496489318,0.0,998.0,6.37604496489318
998.4,0.0,8.1425350590237,0.0,998.4,8.1425350590237,998.4,0.0,4.39822182821853,0.0,998.4,4.39822182821853,998.5,0.0,6.6505536598723,0.0,998.5,6.6505536598723,997.8,0.0,9.06697029663136,0.0,997.8,9.06697029663136,998.2,0.0,7.4891240633653,0.0,998.2,7.4891240633653,998.1,0.0,4.70065410151792,0.0,998.1,4.70065410151792,998.5,0.0,5.60971392233917,0.0,998.5,5.60971392233917,998.7,0.0,8.96505492040866,0.0,998.7,8.96505492040866,998.2,0.0,8.97397666841097,0.0,998.2,8.97397666841097,998.2,0.0,6.59837180333062,0.0,998.2,6.59837180333062,998.6,0.0,6.37409554989288,0.0,998.6,6.37409554989288
998.5,0.0,8.14451749514553,0.0,998.5,8.14451749514553,998.5,0.0,4.40049187464017,0.0,998.5,4.40049187464017,998.3,0.0,6.6508755681631,0.0,998.3,6.6508755681631,998.5,0.0,9.06682774355107,0.0,998.5,9.06682774355107,998.7,0.0,7.48864024344986,0.0,998.7,7.48864024344986,998.1,0.0,4.70193143698771,0.0,998.1,4.70193143698771,998.4,0.0,5.61282946695881,0.0,998.4,5.61282946695881,997.8,0.0,8.96561685650757,0.0,997.8,8.96561685650757,998.6,0.0,8.97607386946065,0.0,998.6,8.97607386946065,998.4,0.0,6.59442177648591,0.0,998.4,6.59442177648591,998.1,0.0,6.36972232361446,0.0,998.1,6.36972232361446
998.3,0.0,8.14567236671928,0.0,998.3,8.14567236671928,998.1,0.0,4.40492184898309,0.0,998.1,4.40492184898309,998.4,0.0,6.64910183096023,0.0,998.4,6.64910183096023,997.6,0.0,9.07012072088133,0.0,997.6,9.07012072088133,998.4,0.0,7.48308860595962,0.0,998.4,7.48308860595962,998.7,0.0,4.70218938131785,0.0,998.7,4.70218938131785,998.3,0.0,5.61592384258881,0.0,998.3,5.61592384258881,998.2,0.0,8.9657307229944,0.0,998.2,8.9657307229944,998.0,0.0,8.97552699023567,0.0,998.0,8.97552699023567,998.3,0.0,6.60049567459814,0.0,998.3,6.60049567459814,998.4,0.0,6.37135746921125,0.0,998.4,6.37135746921125
998.6,0.0,8.14621114100072,0.0,998.6,8.14621114100072,998.3,0.0,4.40166565562151,0.0,998.3,4.40166565562151,998.1,0.0,6.65152116788358,0.0,998.1,6.65152116788358,998.3,0.0,9.07143306334497,0.0,998.3,9.07143306334497,998.4,0.0,7.48216087497318,0.0,998.4,7.48216087497318,998.5,0.0,4.69854804704504,0.0,998.5,4.69854804704504,998.8,0.0,5.61833526913687,0.0,998.8,5.61833526913687,997.9,0.0,8.96928832330873,0.0,997.9,8.96928832330873,998.4,0.0,8.97721944501954,0.0,998.4,8.97721944501954,997.9,0.0,6.59758895663174,0.0,997.9,6.59758895663174,998.3,0.0,6.37115697977884,0.0,998.3,6.37115697977884
998.0,0.0,8.14579104095275,0.0,998.0,8.14579104095275,998.2,0.0,4.40294188979564,0.0,998.2,4.40294188979564,998.5,0.0,6.6519755226168,0.0,998.5,6.6519755226168,998.3,0.0,9.07332385842807,0.0,998.3,9.07332385842807,998.7,0.0,7.48288554442286,0.0,998.7,7.48288554442286,998.3,0.0,4.69431324534648,0.0,998.3,4.69431324534648,998.0,0.0,5.61985691616028,0.0,998.0,5.61985691616028,998.6,0.0,8.96816413622081,0.0,998.6,8.96816413622081,998.1,0.0,8.97783989761385,0.0,998.1,8.97783989761385,997.7,0.0,6.59840167858442,0.0,997.7,6.59840167858442,998.4,0.0,6.36983940251637,0.0,998.4,6.36983940251637
998.5,0.0,8.14711936385283,0.0,998.5,8.14711936385283,998.6,0.0,4.39876630137151,0.0,998.6,4.39876630137151,998.1,0.0,6.65255154954554,0.0,998.1,6.65255154954554,998.7,0.0,9.07390247265213,0.0,998.7,9.07390247265213,997.9,0.0,7.4821006751863,0.0,997.9,7.4821006751863,998.4,0.0,4.6931267823583,0.0,998.4,4.6931267823583,998.5,0.0,5.61885502737206,0.0,998.5,5.61885502737206,998.4,0.0,8.96683647575431,0.0,998.4,8.96683647575431,998.4,0.0,8.97760134884383,0.0,998.4,8.97760134884383,998.2,0.0,6.59410421606039,0.0,998.2,6.59410421606039,998.4,0.0,6.37018497273923,0.0,998.4,6.37018497273923
998.6,0.0,8.14813641296608,0.0,998.6,8.14813641296608,998.3,0.0,4.39686162676386,0.0,998.3,4.39686162676386,998.5,0.0,6.6506532710442,0.0,998.5,6.6506532710442,998.4,0.0,9.07450445492759,0.0,998.4,9.07450445492759,998.4,0.0,7.48390294101717,0.0,998.4,7.48390294101717,997.6,0.0,4.69267181814621,0.0,997.6,4.69267181814621,998.2,0.0,5.6222670728328,0.0,998.2,5.6222670728328,998.3,0.0,8.96749212089652,0.0,998.3,8.96749212089652,998.3,0.0,8.97366736096684,0.0,998.3,8.97366736096684,998.2,0.0,6.59344225110251,0.0,998.2,6.59344225110251,998.0,0.0,6.36776936945404,0.0,998.0,6.36776936945404
997.8,0.0,8.14647207524531,0.0,997.8,8.14647207524531,998.5,0.0,4.39988118199827,0.0,998.5,4.39988118199827,998.3,0.0,6.6521688295646,0.0,998.3,6.6521688295646,998.1,0.0,9.07650021411604,0.0,998.1,9.07650021411604,998.6,0.0,7.47998058178419,0.0,998.6,7.47998058178419,998.6,0.0,4.69876359325257,0.0,998.6,4.69876359325257,998.0,0.0,5.62363182353293,0.0,998.0,5.62363182353293,998.2,0.0,8.96772861461605,0.0,998.2,8.96772861461605,998.2,0.0,8.96920364554841,0.0,998.2,8.96920364554841,998.7,0.0,6.59449198697696,0.0,998.7,6.59449198697696,998.6,0.0,6.36221482003045,0.0,998.6,6.36221482003045
998.4,0.0,8.14517246918901,0.0,998.4,8.14517246918901,998.3,0.0,4.39719398394942,0.0,998.3,4.39719398394942,998.4,0.0,6.64734883525846,0.0,998.4,6.64734883525846,997.8,0.0,9.07707816277936,0.0,997.8,9.07707816277936,998.5,0.0,7.48110434782575,0.0,998.5,7.48110434782575,998.5,0.0,4.69003919155848,0.0,998.5,4.69003919155848,998.4,0.0,5.62109584534434,0.0,998.4,5.62109584534434,998.1,0.0,8.96944832131303,0.0,998.1,8.96944832131303,998.7,0.0,8.96946563812351,0.0,998.7,8.96946563812351,998.6,0.0,6.59565891863767,0.0,998.6,6.59565891863767,998.7,0.0,6.36589784941554,0.0,998.7,6.36589784941554
998.5,0.0,8.1417125018237,0.0,998.5,8.1417125018237,998.5,0.0,4.39488593946074,0.0,998.5,4.39488593946074,998.0,0.0,6.6430592694839,0.0,998.0,6.6430592694839,998.3,0.0,9.07774843936988,0.0,998.3,9.07774843936988,997.9,0.0,7.48232608900607,0.0,997.9,7.48232608900607,998.0,0.0,4.68887074150409,0.0,998.0,4.68887074150409,998.3,0.0,5.62255257641547,0.0,998.3,5.62255257641547,998.3,0.0,8.96759463084973,0.0,998.3,8.96759463084973,998.1,0.0,8.9701384312858,0.0,998.1,8.9701384312858,998.4,0.0,6.59606482471159,0.0,998.4,6.59606482471159,997.9,0.0,6.36042977216809,0.0,997.9,6.36042977216809
998.3,0.0,8.14303075494958,0.0,998.3,8.14303075494958,997.9,0.0,4.39884333683738,0.0,997.9,4.39884333683738,998.0,0.0,6.64530440307134,0.0,998.0,6.64530440307134,998.0,0.0,9.07533840707198,0.0,998.0,9.07533840707198,998.2,0.0,7.48473044444013,0.0,998.2,7.48473044444013,998.5,0.0,4.68802281054046,0.0,998.5,4.68802281054046,998.5,0.0,5.62083385991201,0.0,998.5,5.62083385991201,998.5,0.0,8.96935011163468,0.0,998.5,8.96935011163468,998.3,0.0,8.96846071144406,0.0,998.3,8.96846071144406,998.1,0.0,6.60025099370279,0.0,998.1,6.60025099370279,998.8,0.0,6.35551352956162,0.0,998.8,6.35551352956162
997.8,0.0,8.14444405793092,0.0,997.8,8.14444405793092,998.6,0.0,4.39995544284694,0.0,998.6,4.39995544284694,998.2,0.0,6.64820702536415,0.0,998.2,6.64820702536415,998.3,0.0,9.07644048341381,0.0,998.3,9.07644048341381,998.3,0.0,7.48847126936304,0.0,998.3,7.48847126936304,998.4,0.0,4.68679079881485,0.0,998.4,4.68679079881485,998.6,0.0,5.62889221887218,0.0,998.6,5.62889221887218,998.3,0.0,8.97237743810202,0.0,998.3,8.97237743810202,998.2,0.0,8.96993713773753,0.0,998.2,8.96993713773753,998.1,0.0,6.5988347862956,0.0,998.1,6.5988347862956,998.6,0.0,6.36113337786685,0.0,998.6,6.36113337786685
997.7,0.0,8.14631525341311,0.0,997.7,8.14631525341311,998.2,0.0,4.40062212662006,0.0,998.2,4.40062212662006,998.2,0.0,6.64520887456717,0.0,998.2,6.64520887456717,998.0,0.0,9.08045730276903,0.0,998.0,9.08045730276903,998.4,0.0,7.48877877179696,0.0,998.4,7.48877877179696,998.1,0.0,4.68517432431103,0.0,998.1,4.68517432431103,998.5,0.0,5.63101428081388,0.0,998.5,5.63101428081388,998.2,0.0,8.97216022351157,0.0,998.2,8.97216022351157,998.2,0.0,8.97094489278858,0.0,998.2,8.97094489278858,998.7,0.0,6.60068324837864,0.0,998.7,6.60068324837864,998.3,0.0,6.35739448431091,0.0,998.3,6.35739448431091
998.3,0.0,8.14844774936464,0.0,998.3,8.14844774936464,998.3,0.0,4.40471009527561,0.0,998.3,4.40471009527561,997.7,0.0,6.64595140028801,0.0,997.7,6.64595140028801,998.4,0.0,9.08113558983433,0.0,998.4,9.08113558983433,998.7,0.0,7.4881294036271,0.0,998.7,7.4881294036271,998.3,0.0,4.68244358462297,0.0,998.3,4.68244358462297,998.4,0.0,5.63361471714265,0.0,998.4,5.63361471714265,997.9,0.0,8.97535903117419,0.0,997.9,8.97535903117419,998.4,0.0,8.97309858788141,0.0,998.4,8.97309858788141,998.3,0.0,6.60329013926379,0.0,998.3,6.60329013926379,998.4,0.0,6.35884302764563,0.0,998.4,6.35884302764563
998.2,0.0,8.14968329649515,0.0,998.2,8.14968329649515,998.5,0.0,4.40842735930544,0.0,998.5,4.40842735930544,998.2,0.0,6.64933543440726,0.0,998.2,6.64933543440726,998.5,0.0,9.08310486563894,0.0,998.5,9.08310486563894,998.0,0.0,7.48797121625705,0.0,998.0,7.48797121625705,998.5,0.0,4.67779243767599,0.0,998.5,4.67779243767599,998.0,0.0,5.63080178773977,0.0,998.0,5.63080178773977,998.2,0.0,8.97323081981928,0.0,998.2,8.97323081981928,998.7,0.0,8.970345295195,0.0,998.7,8.970345295195,998.7,0.0,6.60057532482382,0.0,998.7,6.60057532482382,998.5,0.0,6.36593818267165,0.0,998.5,6.36593818267165
998.6,0.0,8.15291844951164,0.0,998.6,8.15291844951164,998.7,0.0,4.40862024348998,0.0,998.7,4.40862024348998,998.5,0.0,6.65062283435871,0.0,998.5,6.65062283435871,998.7,0.0,9.08429561826355,0.0,998.7,9.08429561826355,998.5,0.0,7.48315319327343,0.0,998.5,7.48315319327343,998.3,0.0,4.67605295983276,0.0,998.3,4.67605295983276,998.5,0.0,5.63110635283376,0.0,998.5,5.63110635283376,998.3,0.0,8.97108062951666,0.0,998.3,8.97108062951666,998.7,0.0,8.96994188577355,0.0,998.7,8.96994188577355,998.0,0.0,6.60119823855791,0.0,998.0,6.60119823855791,998.4,0.0,6.36063946579315,0.0,998.4,6.36063946579315
998.5,0.0,8.15414111506296,0.0,998.5,8.15414111506296,998.3,0.0,4.40638078103591,0.0,998.3,4.40638078103591,998.0,0.0,6.64837905909326,0.0,998.0,6.64837905909326,998.2,0.0,9.08533842468385,0.0,998.2,9.08533842468385,998.0,0.0,7.48398429284399,0.0,998.0,7.48398429284399,998.2,0.0,4.67224533906916,0.0,998.2,4.67224533906916,998.4,0.0,5.6311039719972,0.0,998.4,5.6311039719972,998.3,0.0,8.97393584783631,0.0,998.3,8.97393584783631,997.8,0.0,8.96865144622051,0.0,997.8,8.96865144622051,998.2,0.0,6.60215618162748,0.0,998.2,6.60215618162748,998.3,0.0,6.36084197170104,0.0,998.3,6.36084197170104
997.7,0.0,8.15251644035102,0.0,997.7,8.15251644035102,997.9,0.0,4.41007516673402,0.0,997.9,4.41007516673402,998.3,0.0,6.64917231247444,0.0,998.3,6.64917231247444,998.7,0.0,9.08491647960586,0.0,998.7,9.08491647960586,997.8,0.0,7.48365055588108,0.0,997.8,7.48365055588108,998.0,0.0,4.66880928446026,0.0,998.0,4.66880928446026,998.6,0.0,5.62637035833429,0.0,998.6,5.62637035833429,998.1,0.0,8.97632748340785,0.0,998.1,8.97632748340785,998.3,0.0,8.97003545363759,0.0,998.3,8.97003545363759,998.5,0.0,6.60405051646743,0.0,998.5,6.60405051646743,998.2,0.0,6.36711131526982,0.0,998.2,6.36711131526982
998.2,0.0,8.15038619361588,0.0,998.2,8.15038619361588,998.4,0.0,4.40886024868252,0.0,998.4,4.40886024868252,998.7,0.0,6.65330631403459,0.0,998.7,6.65330631403459,998.3,0.0,9.08535563958096,0.0,998.3,9.08535563958096,998.3,0.0,7.48240383123972,0.0,998.3,7.48240383123972,998.1,0.0,4.66935152786347,0.0,998.1,4.66935152786347,998.2,0.0,5.62129892586649,0.0,998.2,5.62129892586649,997.4,0.0,8.97904797502503,0.0,997.4,8.97904797502503,998.2,0.0,8.97267677836167,0.0,998.2,8.97267677836167,997.9,0.0,6.60510705974156,0.0,997.9,6.60510705974156,998.5,0.0,6.36823587114168,0.0,998.5,6.36823587114168
998.0,0.0,8.15191721502433,0.0,998.0,8.15191721502433,997.8,0.0,4.40286356561163,0.0,997.8,4.40286356561163,998.1,0.0,6.65589294015394,0.0,998.1,6.65589294015394,998.3,0.0,9.08514236343207,0.0,998.3,9.08514236343207,998.0,0.0,7.48167865332556,0.0,998.0,7.48167865332556,997.7,0.0,4.67365546185297,0.0,997.7,4.67365546185297,998.0,0.0,5.61704815735184,0.0,998.0,5.61704815735184,998.7,0.0,8.9787468831557,0.0,998.7,8.9787468831557,998.2,0.0,8.97304056357349,0.0,998.2,8.97304056357349,998.3,0.0,6.60505389561114,0.0,998.3,6.60505389561114,998.3,0.0,6.36411814183616,0.0,998.3,6.36411814183616
998.4,0.0,8.15113341020049,0.0,998.4,8.15113341020049,998.2,0.0,4.40622772674889,0.0,998.2,4.40622772674889,998.5,0.0,6.65592506333989,0.0,998.5,6.65592506333989,998.4,0.0,9.08710604391967,0.0,998.4,9.08710604391967,997.9,0.0,7.48383544094558,0.0,997.9,7.48383544094558,998.2,0.0,4.68003671546916,0.0,998.2,4.68003671546916,998.5,0.0,5.61374648385259,0.0,998.5,5.61374648385259,998.2,0.0,8.98238453925351,0.0,998.2,8.98238453925351,998.6,0.0,8.97516745141754,0.0,998.6,8.97516745141754,998.5,0.0,6.60348087950826,0.0,998.5,6.60348087950826,998.3,0.0,6.36538071589981,0.0,998.3,6.36538071589981
998.2,0.0,8.15006064882618,0.0,998.2,8.15006064882618,998.6,0.0,4.40577110176309,0.0,998.6,4.40577110176309,998.4,0.0,6.65324486853714,0.0,998.4,6.65324486853714,998.7,0.0,9.09080784191005,0.0,998.7,9.09080784191005,998.2,0.0,7.48560079113303,0.0,998.2,7.48560079113303,997.9,0.0,4.68029928077435,0.0,997.9,4.68029928077435,998.2,0.0,5.60812305025394,0.0,998.2,5.60812305025394,998.3,0.0,8.98114856212546,0.0,998.3,8.98114856212546,998.3,0.0,8.97231650850696,0.0,998.3,8.97231650850696,998.4,0.0,6.60269991631501,0.0,998.4,6.60269991631501,998.4,0.0,6.37486873818849,0.0,998.4,6.37486873818849
998.8,0.0,8.15129267544097,0.0,998.8,8.15129267544097,998.2,0.0,4.40424698562238,0.0,998.2,4.40424698562238,998.2,0.0,6.65438119379593,0.0,998.2,6.65438119379593,998.0,0.0,9.08987481653051,0.0,998.0,9.08987481653051,998.6,0.0,7.48430516193573,0.0,998.6,7.48430516193573,998.3,0.0,4.68547772728665,0.0,998.3,4.68547772728665,998.4,0.0,5.61067121788796,0.0,998.4,5.61067121788796,998.0,0.0,8.98169574938081,0.0,998.0,8.98169574938081,998.0,0.0,8.97115712605489,0.0,998.0,8.97115712605489,998.3,0.0,6.60341256044498,0.0,998.3,6.60341256044498,997.6,0.0,6.37492026036414,0.0,997.6,6.37492026036414
998.4,0.0,8.15120204689135,0.0,998.4,8.15120204689135,998.5,0.0,4.40541899071247,0.0,998.5,4.40541899071247,998.0,0.0,6.64867422818743,0.0,998.0,6.64867422818743,998.1,0.0,9.09081314449861,0.0,998.1,9.09081314449861,998.7,0.0,7.48453954956961,0.0,998.7,7.48453954956961,998.0,0.0,4.68757345132967,0.0,998.0,4.68757345132967,998.4,0.0,5.60962085163819,0.0,998.4,5.60962085163819,998.6,0.0,8.98365529858516,0.0,998.6,8.98365529858516,998.3,0.0,8.97225018760708,0.0,998.3,8.97225018760708,998.4,0.0,6.60169764973445,0.0,998.4,6.60169764973445,998.1,0.0,6.37603750276026,0.0,998.1,6.37603750276026
998.7,0.0,8.15420199758877,0.0,998.7,8.15420199758877,998.2,0.0,4.40363730463931,0.0,998.2,4.40363730463931,998.6,0.0,6.6483117385923,0.0,998.6,6.6483117385923,998.6,0.0,9.09164424945988,0.0,998.6,9.09164424945988,998.0,0.0,7.48537051905082,0.0,998.0,7.48537051905082,998.5,0.0,4.6881355303199,0.0,998.5,4.6881355303199,998.9,0.0,5.61110709908305,0.0,998.9,5.61110709908305,997.9,0.0,8.98456981710289,0.0,997.9,8.98456981710289,998.5,0.0,8.97311470571907,0.0,998.5,8.97311470571907,997.7,0.0,6.60357940447488,0.0,997.7,6.60357940447488,998.4,0.0,6.37496576230021,0.0,998.4,6.37496576230021
998.4,0.0,8.15435876758522,0.0,998.4,8.15435876758522,998.2,0.0,4.40317962830455,0.0,998.2,4.40317962830455,998.7,0.0,6.64965767370577,0.0,998.7,6.64965767370577,998.3,0.0,9.09329819404392,0.0,998.3,9.09329819404392,998.4,0.0,7.48456370483564,0.0,998.4,7.48456370483564,998.4,0.0,4.69430227061695,0.0,998.4,4.69430227061695,998.0,0.0,5.60868713991136,0.0,998.0,5.60868713991136,998.8,0.0,8.98547575631744,0.0,998.8,8.98547575631744,998.6,0.0,8.97546765202076,0.0,998.6,8.97546765202076,998.3,0.0,6.60267045024252,0.0,998.3,6.60267045024252,998.5,0.0,6.37563281706508,0.0,998.5,6.37563281706508
998.3,0.0,8.15374744406499,0.0,998.3,8.15374744406499,998.2,0.0,4.40272688758284,0.0,998.2,4.40272688758284,998.4,0.0,6.65385086424909,0.0,998.4,6.65385086424909,998.0,0.0,9.09270418409457,0.0,998.0,9.09270418409457,997.9,0.0,7.48530591339341,0.0,997.9,7.48530591339341,998.0,0.0,4.68979336194489,0.0,998.0,4.68979336194489,998.3,0.0,5.60681527753807,0.0,998.3,5.60681527753807,998.1,0.0,8.98557643729642,0.0,998.1,8.98557643729642,998.4,0.0,8.97623441788613,0.0,998.4,8.97623441788613,998.4,0.0,6.59988159326133,0.0,998.4,6.59988159326133,998.3,0.0,6.37155923398107,0.0,998.3,6.37155923398107
998.3,0.0,8.15264046465868,0.0,998.3,8.15264046465868,998.4,0.0,4.40297813749235,0.0,998.4,4.40297813749235,997.7,0.0,6.6544004248843,0.0,997.7,6.6544004248843,998.2,0.0,9.09476979487009,0.0,998.2,9.09476979487009,997.9,0.0,7.4840151248731,0.0,997.9,7.4840151248731,998.3,0.0,4.68876710180531,0.0,998.3,4.68876710180531,998.5,0.0,5.60819798407582,0.0,998.5,5.60819798407582,998.2,0.0,8.98718417816614,0.0,998.2,8.98718417816614,998.5,0.0,8.97622893434517,0.0,998.5,8.97622893434517,998.2,0.0,6.59829112015171,0.0,998.2,6.59829112015171,998.4,0.0,6.37083932358156,0.0,998.4,6.37083932358156
998.4,0.0,8.15449872331708,0.0,998.4,8.15449872331708,998.4,0.0,4.40526195236428,0.0,998.4,4.40526195236428,998.2,0.0,6.6571888471487,0.0,998.2,6.6571888471487,998.0,0.0,9.09522121776379,0.0,998.0,9.09522121776379,998.5,0.0,7.48592158237236,0.0,998.5,7.48592158237236,998.4,0.0,4.68819648684552,0.0,998.4,4.68819648684552,998.1,0.0,5.60589078424217,0.0,998.1,5.60589078424217,998.8,0.0,8.98865957231053,0.0,998.8,8.98865957231053,998.6,0.0,8.97609402990164,0.0,998.6,8.97609402990164,998.0,0.0,6.59982252590659,0.0,998.0,6.59982252590659,998.3,0.0,6.36930812900043,0.0,998.3,6.36930812900043
998.5,0.0,8.15381745858236,0.0,998.5,8.15381745858236,998.3,0.0,4.40709202980908,0.0,998.3,4.40709202980908,998.2,0.0,6.65658425344726,0.0,998.2,6.65658425344726,998.1,0.0,9.09497723089485,0.0,998.1,9.09497723089485,998.6,0.0,7.48569732056706,0.0,998.6,7.48569732056706,998.1,0.0,4.68751827320551,0.0,998.1,4.68751827320551,998.1,0.0,5.60471197293418,0.0,998.1,5.60471197293418,998.1,0.0,8.98900603120128,0.0,998.1,8.98900603120128,998.4,0.0,8.97543000505284,0.0,998.4,8.97543000505284,998.2,0.0,6.59969239151346,0.0,998.2,6.59969239151346,998.2,0.0,6.37111868905547,0.0,998.2,6.37111868905547
998.3,0.0,8.15247265277205,0.0,998.3,8.15247265277205,998.4,0.0,4.40855119928382,0.0,998.4,4.40855119928382,997.7,0.0,6.65731760848004,0.0,997.7,6.65731760848004,998.4,0.0,9.09644666213822,0.0,998.4,9.09644666213822,998.2,0.0,7.48498218330571,0.0,998.2,7.48498218330571,998.0,0.0,4.69107244987315,0.0,998.0,4.69107244987315,998.8,0.0,5.60920750238704,0.0,998.8,5.60920750238704,998.7,0.0,8.98847182287805,0.0,998.7,8.98847182287805,998.4,0.0,8.9750640176521,0.0,998.4,8.9750640176521,998.7,0.0,6.59968094346852,0.0,998.7,6.59968094346852,998.3,0.0,6.37239949093864,0.0,998.3,6.37239949093864
998.3,0.0,8.15163656258313,0.0,998.3,8.15163656258313,998.6,0.0,4.40728133636719,0.0,998.6,4.40728133636719,998.0,0.0,6.65540575484398,0.0,998.0,6.65540575484398,998.4,0.0,9.09796620267562,0.0,998.4,9.09796620267562,998.4,0.0,7.482263225149,0.0,998.4,7.482263225149,997.9,0.0,4.69307055340275,0.0,997.9,4.69307055340275,998.9,0.0,5.61396857779623,0.0,998.9,5.61396857779623,998.0,0.0,8.98657656717727,0.0,998.0,8.98657656717727,998.2,0.0,8.97559568949155,0.0,998.2,8.97559568949155,997.9,0.0,6.59958626714238,0.0,997.9,6.59958626714238,998.2,0.0,6.37109893510678,0.0,998.2,6.37109893510678
998.5,0.0,8.14941596450793,0.0,998.5,8.14941596450793,998.3,0.0,4.40827436693321,0.0,998.3,4.40827436693321,998.2,0.0,6.66180183113749,0.0,998.2,6.66180183113749,998.4,0.0,9.09713390745455,0.0,998.4,9.09713390745455,998.0,0.0,7.47943282667556,0.0,998.0,7.47943282667556,998.5,0.0,4.68973567398994,0.0,998.5,4.68973567398994,998.3,0.0,5.61235958321805,0.0,998.3,5.61235958321805,998.1,0.0,8.98411412318846,0.0,998.1,8.98411412318846,998.3,0.0,8.97705450941924,0.0,998.3,8.97705450941924,998.1,0.0,6.6006198105491,0.0,998.1,6.6006198105491,998.0,0.0,6.37126468879214,0.0,998.0,6.37126468879214
