forward_num_strict_compet_mut_0.10,reverse_num_strict_compet_mut_0.10,forward_rate_strict_compet_mut_0.10,reverse_rate_strict_compet_mut_0.10,organism_num_strict_compet_mut_0.10,organism_rate_strict_compet_mut_0.10,forward_num_strict_compet_mut_0.15,reverse_num_strict_compet_mut_0.15,forward_rate_strict_compet_mut_0.15,reverse_rate_strict_compet_mut_0.15,organism_num_strict_compet_mut_0.15,organism_rate_strict_compet_mut_0.15,forward_num_strict_compet_mut_0.20,reverse_num_strict_compet_mut_0.20,forward_rate_strict_compet_mut_0.20,reverse_rate_strict_compet_mut_0.20,organism_num_strict_compet_mut_0.20,organism_rate_strict_compet_mut_0.20,forward_num_strict_compet_mut_0.25,reverse_num_strict_compet_mut_0.25,forward_rate_strict_compet_mut_0.25,reverse_rate_strict_compet_mut_0.25,organism_num_strict_compet_mut_0.25,organism_rate_strict_compet_mut_0.25,forward_num_strict_compet_mut_0.30,reverse_num_strict_compet_mut_0.30,forward_rate_strict_compet_mut_0.30,reverse_rate_strict_compet_mut_0.30,organism_num_strict_compet_mut_0.30,organism_rate_strict_compet_mut_0.30,forward_num_strict_compet_mut_0.35,reverse_num_strict_compet_mut_0.35,forward_rate_strict_compet_mut_0.35,reverse_rate_strict_compet_mut_0.35,organism_num_strict_compet_mut_0.35,organism_rate_strict_compet_mut_0.35,forward_num_strict_compet_mut_0.40,reverse_num_strict_compet_mut_0.40,forward_rate_strict_compet_mut_0.40,reverse_rate_strict_compet_mut_0.40,organism_num_strict_compet_mut_0.40,organism_rate_strict_compet_mut_0.40,forward_num_strict_compet_mut_0.45,reverse_num_strict_compet_mut_0.45,forward_rate_strict_compet_mut_0.45,reverse_rate_strict_compet_mut_0.45,organism_num_strict_compet_mut_0.45,organism_rate_strict_compet_mut_0.45,forward_num_strict_compet_mut_0.50,reverse_num_strict_compet_mut_0.50,forward_rate_strict_compet_mut_0.50,reverse_rate_strict_compet_mut_0.50,organism_num_strict_compet_mut_0.50,organism_rate_strict_compet_mut_0.50,forward_num_strict_compet_mut_0.55,reverse_num_strict_compet_mut_0.55,forward_rate_strict_compet_mut_0.55,reverse_rate_strict_compet_mut_0.55,organism_num_strict_compet_mut_0.55,organism_rate_strict_compet_mut_0.55,forward_num_strict_compet_mut_0.60,reverse_num_strict_compet_mut_0.60,forward_rate_strict_compet_mut_0.60,reverse_rate_strict_compet_mut_0.60,organism_num_strict_compet_mut_0.60,organism_rate_strict_compet_mut_0.60
779.5,218.8,9.53637643089314,9.31613721722388,998.3,9.50307758473307,750.0,248.6,9.52074361378982,9.32530477036302,998.6,9.51582965731263,739.3,259.0,9.41313596613124,9.53602873647269,998.3,9.43717513239094,740.3,258.2,8.1778425620789,8.21766700857904,998.5,8.18680098411467,747.5,250.4,7.4685179795442,7.34465969763752,997.9,7.44227005540833,744.3,254.1,6.50367245756289,6.57285143508201,998.4,6.52420356227971,880.6,117.3,5.50873591066493,5.44736292247107,997.9,5.5035635914707,943.8,54.6,4.39536422844523,4.54921216102336,998.4,4.39863943577268,968.4,29.4,4.6998136279256,4.50705130309537,997.8,4.6968181881095,978.5,19.6,6.87924211375353,6.84856470498885,998.1,6.87997883864451,991.5,6.5,7.01518160458025,4.41102941176471,998.0,7.01389531301301
781.5,216.8,9.53829163939825,9.30350374117522,998.3,9.50227687849135,748.3,250.4,9.51771816875474,9.32748772633694,998.7,9.51498422269965,741.1,257.2,9.41520424866466,9.54177290106165,998.3,9.43989092440246,741.0,257.1,8.17343059649788,8.23317586864766,998.1,8.18544457718543,749.5,248.9,7.46896047466258,7.35647324869182,998.4,7.44590759948878,745.9,252.6,6.49482592100961,6.58361377872823,998.5,6.52039627119054,880.6,117.5,5.50620569874618,5.43529649623445,998.1,5.49920748595243,945.5,53.0,4.37928048529655,4.47491685535906,998.5,4.38048298799802,969.4,29.1,4.70516792308471,4.39533055384592,998.5,4.6993602213619,979.7,18.1,6.89154248926048,6.94245197060805,997.8,6.89416135965144,992.0,6.5,7.01568098941683,4.43881876637295,998.5,7.0143235677331
782.4,216.0,9.5408879851818,9.30775832349661,998.4,9.50579728074919,748.2,250.1,9.52096138335014,9.33355563559325,998.3,9.51948904631532,738.0,260.6,9.41524619740283,9.53673533791268,998.6,9.44004230923023,742.5,255.5,8.17204639781488,8.20756758941486,998.0,8.17944515988319,748.1,250.3,7.4675901605735,7.35182333426002,998.4,7.44452504205598,745.9,252.7,6.49829730229137,6.59346954846059,998.6,6.52462773394637,882.1,116.3,5.50146416920237,5.38204141653747,998.4,5.48877656930623,945.3,53.1,4.38313064329001,4.43525124515837,998.4,4.3827048084943,969.6,28.4,4.69266681391561,4.46141676549462,998.0,4.68907332195966,980.6,17.9,6.8904183299481,6.95560687432868,998.5,6.89323020415205,992.6,5.7,7.0189057291678,4.49946581196581,998.3,7.01813738854145
783.5,215.0,9.53699346139734,9.31060204043706,998.5,9.5032968840584,746.6,251.6,9.52148566948683,9.34275214541871,998.2,9.5191928952649,738.9,259.4,9.4168135833255,9.52580321064133,998.3,9.4378114010075,743.2,255.2,8.17284656999462,8.20065917772111,998.4,8.18087332140715,748.6,249.8,7.46865157366377,7.37892968554786,998.4,7.450433800534,749.9,248.5,6.47406396976961,6.60519512761576,998.4,6.51070398362214,884.2,113.9,5.48519752733684,5.34411719560763,998.1,5.47343405761164,945.9,52.2,4.37353167075704,4.3966913526936,998.1,4.37311349848533,970.5,28.0,4.70077007598538,4.47719255234695,998.5,4.69483996763521,980.7,17.6,6.89336538024763,6.94842383923266,998.3,6.89581681568403,992.8,5.5,7.03290171254784,4.52442002442002,998.3,7.03244395755647
783.0,215.0,9.54242731100619,9.30717769723313,998.0,9.50621708386262,746.2,251.8,9.52144968142481,9.34409779768093,998.0,9.52045571430656,737.6,260.8,9.42176116427133,9.53197006321576,998.4,9.44267345377067,742.9,254.8,8.17626956949506,8.20171884644377,997.7,8.18349363219968,746.7,251.6,7.4678089185402,7.38177916821283,998.3,7.44994539567437,749.3,249.5,6.46363856047878,6.57917439705622,998.8,6.49729117281775,884.4,113.6,5.49034126103471,5.31666051615568,998.0,5.47242283945982,947.4,50.9,4.36874442459145,4.34225020397652,998.3,4.36719903310766,970.1,28.2,4.71159287032022,4.4800405038064,998.3,4.70329006572336,980.6,17.7,6.88195580572553,6.92068138576185,998.3,6.88290272894104,993.2,5.2,7.04124402504736,4.45425407925408,998.4,7.04086942654077
780.3,218.0,9.54494894069962,9.31017329039122,998.3,9.50996477026064,747.5,251.0,9.52399195690307,9.35103366713586,998.5,9.52237730229772,736.4,261.7,9.4238134956744,9.53425791622728,998.1,9.44473114569999,743.9,254.5,8.16915709003771,8.18943269082219,998.4,8.17486550697044,749.3,249.3,7.4713020441518,7.38041594412762,998.6,7.4537498420264,748.3,250.0,6.46425879109964,6.59217026287264,998.3,6.49770290679501,880.3,117.8,5.49551780422274,5.35355682931257,998.1,5.4803135378177,948.5,49.9,4.39581216912779,4.32153793871185,998.4,4.39398844918611,969.8,28.4,4.72237750449291,4.59476301733989,998.2,4.71721201355244,981.0,17.1,6.90591153436904,6.8910409035409,998.1,6.90599565999065,992.8,4.9,7.03227580142201,4.47105100781571,997.7,7.03253894943991
780.4,218.4,9.54596233160752,9.3162414279064,998.8,9.51118884415478,747.4,251.3,9.52462128555404,9.35114862700088,998.7,9.52261765275808,736.6,261.7,9.42821304222007,9.52619174514868,998.3,9.44582383190422,739.5,258.6,8.1753979201642,8.19171188459849,998.1,8.17904411220018,752.1,246.2,7.46470011184628,7.37697638341851,998.3,7.44676106107535,745.3,253.1,6.46186817451078,6.59677916177488,998.4,6.49741724335496,883.2,114.6,5.48632516782633,5.29996191763286,997.8,5.46318339061089,948.1,50.1,4.37629838678585,4.34524779860159,998.2,4.37549689987064,970.0,28.4,4.73120089774872,4.50772746159663,998.4,4.72617713672893,981.5,16.8,6.90159602055306,6.7435256441758,998.3,6.89982138782131,992.7,5.4,7.03784222465519,4.65693779904306,998.1,7.03915568151151
779.3,218.8,9.54169127825683,9.32744415295466,998.1,9.51028071848469,748.4,250.0,9.52195832992926,9.35305819426125,998.4,9.52147329348351,734.3,263.9,9.42924062799894,9.52771158478482,998.2,9.44672284841952,739.2,259.1,8.17426743571691,8.18020701959159,998.3,8.17557361064858,752.1,246.4,7.45587352712885,7.34237270973161,998.5,7.43434825007579,745.3,252.7,6.45514677029444,6.58512252058925,998.0,6.48851092463157,883.9,114.5,5.47330339981748,5.3715048726267,998.4,5.45662857548134,948.0,50.0,4.38345185817107,4.40264026987885,998.0,4.38482738780986,969.2,29.2,4.70959834614382,4.55713049162486,998.4,4.70653096569272,981.0,17.3,6.90844174358664,6.71359159834796,998.3,6.90634312693552,992.9,5.5,7.0399250118689,4.62171052631579,998.4,7.0410650129087
779.5,218.6,9.54294700012629,9.33029365339044,998.1,9.51188962453266,747.4,250.7,9.52285062133707,9.37030812505876,998.1,9.52414559764748,735.0,263.6,9.42956360098226,9.5287728877375,998.6,9.44677194747405,741.1,257.1,8.17660017585566,8.18501434465514,998.2,8.17701699695688,752.1,246.2,7.46057895235735,7.33538327376769,998.3,7.43699813849149,744.2,254.3,6.46947267766918,6.60452117041894,998.5,6.50265085337678,885.8,112.2,5.46487209322649,5.410202842958,998.0,5.45443506930259,948.2,50.1,4.37532863342548,4.490508572414,998.3,4.38242908900865,970.0,28.7,4.69378505283636,4.61182188791696,998.7,4.69190312557046,981.5,17.3,6.90619854446198,6.73147869674186,998.8,6.9045108234487,993.0,5.3,7.05754149775586,4.76098901098901,998.3,7.05858855148941
780.5,217.4,9.54147937718527,9.33031425653981,997.9,9.51084608114506,746.5,252.0,9.52677699158165,9.35971725895643,998.5,9.5239623390926,733.9,264.8,9.43211755076969,9.5191051936275,998.7,9.44769468867665,741.4,256.8,8.17196805040841,8.21293406945379,998.2,8.1817050910195,755.1,243.2,7.45178135819256,7.3357114426612,998.3,7.43072155859878,744.1,254.3,6.47598186849683,6.57948529505928,998.4,6.50393549641162,885.2,112.9,5.47523798690203,5.42234605843862,998.1,5.46782395819256,948.9,49.4,4.37803132731842,4.45565050465279,998.3,4.38458478518599,970.1,28.3,4.69707400087773,4.59627072796592,998.4,4.69507970452085,980.3,17.5,6.90813655064357,6.66846477997407,997.8,6.90392961137938,992.8,5.2,7.0546532770165,4.56547619047619,998.0,7.0558903136006
780.7,217.5,9.54723107042227,9.34002352890961,998.2,9.51545807409853,746.7,251.6,9.52537111285966,9.35819465275788,998.3,9.52259893888055,733.2,265.2,9.43162462491291,9.52296508286066,998.4,9.44931594921575,744.1,254.4,8.18386386141732,8.21298044886125,998.5,8.18979380181785,755.7,242.7,7.44946533793192,7.34269480878514,998.4,7.43224371364145,744.3,254.4,6.5019417751857,6.60932160497637,998.7,6.52729292418671,885.7,112.6,5.46050633901286,5.42076496019766,998.3,5.45556705935186,949.0,49.0,4.35611523914343,4.40465498996125,998.0,4.36034508024767,971.5,26.9,4.70800002503834,4.72851143320715,998.4,4.70754110824251,981.9,16.9,6.92488578796608,5.76871579572818,998.8,6.92188972539674,993.2,5.1,7.04334005281759,4.58062770562771,998.3,7.04467834788512
780.2,218.3,9.54638925325248,9.34076837166616,998.5,9.51526628567651,747.8,250.4,9.53188633790548,9.35201101729083,998.2,9.5261678444891,732.7,265.6,9.42707106775394,9.52717559619184,998.3,9.44735124941687,743.2,255.1,8.16946911052756,8.23888316377036,998.3,8.18487683726414,758.1,240.4,7.45340130562438,7.34493734373432,998.5,7.43588439213983,746.3,252.3,6.50943852325147,6.61251657192947,998.6,6.53353219639226,884.4,113.4,5.47290133224639,5.43300227910631,997.8,5.46735052990706,951.8,46.2,4.34540701084534,4.39955241443145,998.0,4.34997090065627,971.0,27.3,4.70928811735746,4.78366497487187,998.3,4.71008107864047,981.8,16.4,6.93581091371985,5.80018664307829,998.2,6.93335858959747,993.1,5.0,7.06740209896699,4.65769537480064,998.1,7.06873232530867
778.9,219.3,9.55074608263888,9.34958826663112,998.2,9.52057619586895,746.0,252.2,9.53623741321747,9.34746399643208,998.2,9.52796531833763,732.2,265.6,9.43550910171125,9.52388109702914,997.8,9.45302457785892,744.4,253.7,8.16828153861044,8.22588323635337,998.1,8.17984167386382,757.4,240.9,7.44225022251069,7.36280493689234,998.3,7.43208672156799,745.5,252.3,6.51146821824883,6.60966706317726,997.8,6.5292411795025,884.6,113.7,5.46759919676499,5.39470203680931,998.3,5.46206108779343,953.0,45.8,4.34432757596752,4.48068465478615,998.8,4.35102738008549,972.0,26.4,4.70181127096291,4.59432406823997,998.4,4.70413355367778,982.3,16.1,6.92514745217451,5.67881701171451,998.4,6.92117855414871,993.5,5.0,7.05102536275134,4.65769537480064,998.5,7.05236811648068
780.6,218.1,9.55180839441983,9.34926220610668,998.7,9.52166322949456,747.5,250.6,9.53705946486551,9.3522563838235,998.1,9.52901880710989,731.5,266.5,9.43277789130456,9.53042628569533,998.0,9.45265263214368,743.0,254.8,8.18484934914135,8.23820657433157,997.8,8.19437210288863,759.5,238.8,7.454162189947,7.37528744104872,998.3,7.44525084015318,746.6,251.8,6.48569613358093,6.57997446881449,998.4,6.50317531186179,885.0,112.8,5.47382080178912,5.36425879822958,997.8,5.46433628997067,952.8,45.3,4.3376187313747,4.34567924848985,998.1,4.34265264836699,973.2,25.3,4.71341000854682,4.76058663558664,998.5,4.71685746820776,982.1,16.5,6.91775904563686,5.88191787959203,998.6,6.91525834451686,993.8,4.5,7.06497818467873,4.50980392156863,998.3,7.06572034343113
779.9,218.0,9.5521155448752,9.3525500572717,997.9,9.52286725714022,746.5,252.1,9.53864934482953,9.3560515720532,998.6,9.53106445943393,729.9,268.1,9.43506447314871,9.53802691185566,998.0,9.45571182465211,742.8,255.5,8.18074480761488,8.23488947143114,998.3,8.19295409030456,761.3,237.1,7.44404770244724,7.38930410718685,998.4,7.43929147548241,745.2,253.5,6.48751372815592,6.54951652448501,998.7,6.50016559645818,885.8,112.4,5.47586668999826,5.32039970150716,998.2,5.4673686956223,953.5,44.9,4.33055008448115,4.3362763198836,998.4,4.33551607719945,972.9,25.8,4.70606996090087,4.68040211640212,998.7,4.70630754401898,981.7,16.0,6.93077227685721,5.80944899055193,997.7,6.92632026121775,994.3,4.3,7.06197884709246,4.41221033868093,998.6,7.06207951438413
780.2,218.3,9.55554172373205,9.36035179683577,998.5,9.5264379610071,747.3,251.3,9.54034825437162,9.35330676163218,998.6,9.5315723841984,729.1,269.1,9.43898185812886,9.53518728197299,998.2,9.45665586571973,739.7,258.5,8.18704195977149,8.23543729763171,998.2,8.19611449518837,758.6,239.8,7.44429048105663,7.38635383284368,998.4,7.43782157675008,745.8,252.5,6.48817110208794,6.52941797674617,998.3,6.49616792930562,883.4,115.0,5.48834811446127,5.34518889808047,998.4,5.4756492693279,953.2,44.7,4.34013062472097,4.27500816792912,997.9,4.34123959014063,972.2,25.7,4.69819882641025,4.5531169419471,997.9,4.69797537580815,982.9,15.5,6.93971436501919,6.11238761293991,998.4,6.93732984255102,994.3,4.2,7.06922518654444,4.45980392156863,998.5,7.06992295489641
780.8,217.7,9.55156075135823,9.35647482218619,998.5,9.52232452893776,748.3,250.0,9.54426437978883,9.35676344904943,998.3,9.53503105389194,730.6,267.9,9.43757726552071,9.53924513254193,998.5,9.45622577741831,737.9,260.5,8.1849647203008,8.23064544731057,998.4,8.19388148638525,758.7,239.4,7.43844597534845,7.36897676614378,998.1,7.42952265898178,746.6,251.8,6.47718923669136,6.55632100419292,998.4,6.49631264531064,883.2,114.8,5.46963042548483,5.35212262143966,998.0,5.4566237676844,954.1,44.2,4.34952367828861,4.31430312019325,998.3,4.35173678398683,972.8,25.6,4.712919569774,4.57533285233285,998.4,4.71122809221162,983.3,14.9,6.93786848303932,6.12655695611578,998.2,6.93645009715054,993.3,4.3,7.07226274406536,4.25372807017544,997.6,7.072242076564
779.2,219.2,9.5559566492949,9.36136547003673,998.4,9.5259719579057,747.6,250.4,9.54790425020571,9.35786286571306,998.0,9.53631192342728,729.8,268.0,9.43372687494584,9.53745266645067,997.8,9.45263881196067,740.5,258.0,8.18632502713005,8.21578521363554,998.5,8.19067187097933,757.5,240.7,7.44451725118075,7.39768807837901,998.2,7.44157372036068,747.1,251.0,6.46667988540768,6.52867106499106,998.1,6.4836487927215,883.0,113.9,5.47723899928407,5.35224501740766,996.9,5.46456901080025,955.0,43.5,4.34666750198446,4.44977483808449,998.5,4.35210912315121,973.5,25.0,4.70129505086185,4.65268549871181,998.5,4.70086457392032,983.2,15.3,6.95151418835539,6.13969706875885,998.5,6.94976268854025,993.4,4.5,7.06396374238954,4.11805555555556,997.9,7.06306322734696
780.6,217.6,9.55472372208793,9.36589146675932,998.2,9.52664165151075,749.2,249.1,9.54600125693302,9.36010435959324,998.3,9.53509042828555,729.9,268.9,9.4400359421499,9.55023094443069,998.8,9.46106808211017,737.6,260.5,8.18686957713102,8.22088586100444,998.1,8.19414301337194,758.7,239.4,7.43902855659543,7.38527361065985,998.1,7.43379209697151,747.2,251.0,6.45736607518032,6.53165683740856,998.2,6.47538782513707,883.9,114.6,5.47125487080973,5.43114387731376,998.5,5.46436593064483,954.3,43.9,4.34166966255339,4.53504265903187,998.2,4.34764624474566,974.1,23.6,4.69522731320803,4.7348757649673,997.7,4.69593676057688,983.2,15.0,6.94271927719098,6.24714053490369,998.2,6.9428034065587,993.9,4.5,7.05556650272633,4.16753246753247,998.4,7.05516648913443
780.2,218.3,9.56197753762263,9.36832727704565,998.5,9.53154052630126,751.2,247.1,9.54997728026405,9.3750053669639,998.3,9.53877236933754,729.5,268.8,9.43415904854244,9.56613157854485,998.3,9.46096514803738,740.3,257.7,8.19000299162481,8.20083069290209,998.0,8.19210373451866,760.3,237.7,7.44334583368881,7.38989555792486,998.0,7.43860361971007,746.0,252.4,6.45004355677496,6.54262669541282,998.4,6.47203927374268,885.3,113.0,5.48567393747579,5.47757491435441,998.3,5.48293283192801,953.8,44.7,4.32875247934845,4.51177193203955,998.5,4.33392996963934,974.8,23.2,4.69705173279333,4.46746031746032,998.0,4.69786691007065,983.4,15.1,6.94775599113386,6.22928571428571,998.5,6.94698147654492,993.3,4.7,7.03883018273701,4.1758658008658,998.0,7.03866856972865
781.3,217.0,9.56526687577114,9.36053701406287,998.3,9.53229457057695,751.2,246.9,9.54968693257159,9.37873099573477,998.1,9.54075742002524,730.4,267.7,9.43883391906604,9.55574600273591,998.1,9.46218395920074,737.9,260.9,8.19459245985133,8.20396649389042,998.8,8.19472421267808,761.9,236.5,7.44636596113355,7.37870434128023,998.4,7.44026960953311,747.6,251.2,6.44840828874726,6.52777655639518,998.8,6.46507701282024,883.9,114.2,5.47976056446907,5.53641458945074,998.1,5.48366040342434,954.6,43.9,4.30423187032407,4.56219967850988,998.5,4.31186995010238,974.6,23.9,4.67632100269979,4.36469873060094,998.5,4.67640037309285,983.0,15.3,6.96608107899863,6.2901966454598,998.3,6.96557762604646,993.9,4.1,7.03473433841265,4.07887700534759,998.0,7.0337973044404
781.8,216.7,9.56579905446468,9.36281981923752,998.5,9.5335581072054,752.8,245.5,9.54871568867359,9.38204528751858,998.3,9.53938226673175,729.2,269.1,9.43870805197495,9.55935563185689,998.3,9.46357105892623,736.9,261.7,8.18659128468869,8.20359815270277,998.6,8.19034397611502,760.7,237.8,7.44088400714791,7.3852307529078,998.5,7.43773887004807,746.5,252.3,6.44884454509843,6.58496490851538,998.8,6.47854788656392,885.2,113.2,5.46139368396447,5.51760464594665,998.4,5.4660502252956,953.6,44.8,4.31076279681521,4.48235694695171,998.4,4.3135036250917,974.6,23.7,4.6955495540908,4.36712100299057,998.3,4.69516796586011,983.4,15.2,6.95052575241943,6.33275452147032,998.6,6.95125214490334,994.1,4.1,7.02680863082675,4.07291666666667,998.2,7.02640494034616
785.7,212.8,9.56333858377427,9.35692011434708,998.5,9.53117024840471,752.5,245.6,9.54831768199749,9.38876228615488,998.1,9.54077822225605,728.8,269.5,9.43742993136791,9.57055556445805,998.3,9.46586887599354,738.5,259.5,8.19618356535409,8.18815904139434,998.0,8.19348359992398,761.4,237.1,7.44759093784841,7.38366889533424,998.5,7.4427495415609,746.4,251.9,6.45594132568956,6.59334426339837,998.3,6.4838558132688,884.7,113.2,5.4614821197342,5.55219077165514,997.9,5.46474473019447,954.5,43.4,4.32234317998216,4.53703575017629,997.9,4.32796587519494,974.4,24.2,4.68605838825776,4.44507907809453,998.6,4.68757258966494,983.6,14.7,6.93634884032248,6.38860360108567,998.3,6.9378887211009,994.3,4.3,7.03908411316823,4.09029304029304,998.6,7.03873332250086
784.4,213.4,9.56419067255941,9.36137066676058,997.8,9.53315929040489,754.1,244.2,9.55257382681957,9.39129256342595,998.3,9.54369588562116,728.8,269.3,9.43817253978302,9.56149797218815,998.1,9.46444480331371,740.0,258.1,8.193072875591,8.20627253209512,998.1,8.19576417865986,759.4,238.8,7.43859250456414,7.37852434276243,998.2,7.43341447418639,747.7,250.5,6.45922969465546,6.60406595530584,998.2,6.49171562751578,886.0,112.5,5.46688799010475,5.52691014273001,998.5,5.46723590637986,953.6,45.1,4.33159066227328,4.49256337308473,998.7,4.33723402761479,974.2,24.2,4.68716829347573,4.47234934721037,998.4,4.68836405193724,983.7,14.4,6.94339564201559,6.33109811756871,998.1,6.94444411734629,993.8,4.6,7.03212078765473,4.01339285714286,998.4,7.03118613977825
786.0,212.2,9.57126010411079,9.36036545387597,998.2,9.53816793368384,756.6,241.5,9.5527542391982,9.37975473382558,998.1,9.54354712382806,729.5,268.7,9.44409767641571,9.56527652046598,998.2,9.46935778207298,741.7,256.2,8.18953385145659,8.21317789232726,997.9,8.19284059114597,758.6,239.6,7.4366813191581,7.36474782063437,998.2,7.43208608817459,748.6,249.8,6.46737319925323,6.59590175705452,998.4,6.49151456638718,885.5,112.9,5.45976795342747,5.50651387176747,998.4,5.45892744975012,952.5,46.0,4.33975432736133,4.47007414823399,998.5,4.34469171273573,974.0,24.2,4.69241493794423,4.592852981496,998.2,4.69395552807074,984.1,14.4,6.9510066346088,6.33536953242835,998.5,6.95185130261487,993.6,4.7,7.02786483898782,4.03361344537815,998.3,7.02728664991003
786.9,211.2,9.57164514266443,9.36008140093125,998.1,9.53890659744554,756.8,241.1,9.55739710068499,9.38644493417157,997.9,9.54887545688443,728.4,269.6,9.44330034961958,9.56136381658731,998.0,9.46766696576396,744.5,253.8,8.19302953878328,8.22350809061122,998.3,8.19604848263882,758.5,239.9,7.43639304012219,7.38735543037061,998.4,7.43590262473495,748.3,250.0,6.45151228366869,6.58967845122377,998.3,6.48115613611383,886.0,112.1,5.45254713922243,5.53615111303261,998.1,5.45387240938303,952.8,45.6,4.3418973014194,4.49884623120364,998.4,4.34884609797384,974.2,24.3,4.68216343334219,4.33655640147483,998.5,4.68433748319287,984.4,14.3,6.94630190681103,6.39694172717128,998.7,6.9483181578372,993.7,4.6,7.02393452538322,4.1062324929972,998.3,7.02350002197259
788.4,210.0,9.57200785704072,9.35395444528165,998.4,9.53861183762722,754.6,243.8,9.55861293341819,9.38849645318895,998.4,9.55074302759674,728.3,270.0,9.44515638469006,9.56036557672494,998.3,9.469584687008,744.3,254.3,8.19771685376563,8.21229273112461,998.6,8.19699321917158,757.1,241.3,7.43939085565799,7.38172358235427,998.4,7.43557896573929,748.3,249.7,6.45581121929988,6.59547644881768,998.0,6.48648403142589,887.4,111.2,5.4355312392396,5.53373172357907,998.6,5.43459200683649,954.4,43.7,4.36977127329192,4.53682089391748,998.1,4.37753240383174,974.4,24.1,4.70125264661294,4.36968104892524,998.5,4.70455162279624,984.9,13.7,6.93250095277099,6.41472334682861,998.6,6.93431387299123,994.5,4.3,7.02089035242029,4.36268939393939,998.8,7.02005375485817
786.3,212.0,9.57150031162076,9.35024167129653,998.3,9.53814959183439,753.5,245.1,9.56151865466146,9.38893153554197,998.6,9.55532270591768,727.9,270.4,9.443856983462,9.56279774277023,998.3,9.46724795389939,744.8,253.7,8.20087291965168,8.20443402898612,998.5,8.19671358604711,754.8,243.6,7.43907581724452,7.39260157443934,998.4,7.43639389072994,747.6,251.0,6.45420241995085,6.58210424044256,998.6,6.48301792263678,886.4,112.2,5.43329978266035,5.51647000617018,998.6,5.42841849865898,954.7,42.9,4.36014392049655,4.58898843893723,997.6,4.36933497507469,974.6,24.1,4.69070254006788,4.42233803552769,998.7,4.69539238637435,983.8,14.2,6.91788125317886,6.32345566198507,998.0,6.91761183141886,994.1,4.3,7.02106649623467,4.3625,998.4,7.02021512158446
789.3,209.5,9.57746158590822,9.35030661389169,998.8,9.54157363776602,752.6,245.7,9.56455865823532,9.38763930567731,998.3,9.55923114955525,728.5,269.4,9.4473999524733,9.55812531970438,997.9,9.46979224663473,744.7,253.2,8.19092886360523,8.2021667563077,997.9,8.18851927990812,756.5,241.7,7.42863445387679,7.39532581540077,998.2,7.42725782085263,747.7,250.8,6.46923055362483,6.59878620925266,998.5,6.49532395554168,887.9,110.8,5.42093739963329,5.5699438865591,998.7,5.41565122236465,955.6,43.0,4.35674595390251,4.6020504641853,998.6,4.36623116102074,973.8,24.6,4.68619275860568,4.42562104949314,998.4,4.69296040795365,984.1,14.5,6.90206330394687,6.32081808542335,998.6,6.90267249347948,994.4,4.3,7.01174526610187,4.35912698412698,998.7,7.01090479256812
789.3,209.1,9.58002215233661,9.35536545280058,998.4,9.54461739383941,749.5,248.3,9.56301594853189,9.39207153549678,997.8,9.55818008017152,727.8,270.1,9.44965655678271,9.56434191156074,997.9,9.47224814799181,743.4,255.3,8.19087848980329,8.21498021659299,998.7,8.19095598604617,756.5,241.9,7.42671655011638,7.37632234650373,998.4,7.42265535274352,746.4,251.9,6.4833025505147,6.62513406843779,998.3,6.51082894008716,887.9,110.7,5.4297401888815,5.53703324434155,998.6,5.42310908102491,954.3,43.6,4.37057391680126,4.56378971032767,997.9,4.37634555017191,974.6,23.5,4.69439176386982,4.50978873903874,998.1,4.70276370811993,983.4,14.4,6.90081045310956,6.15438035906302,997.8,6.89917092677548,994.7,4.0,7.00927104198125,4.35416666666667,998.7,7.00858002290868
791.5,206.8,9.58255528343602,9.34971968394244,998.3,9.54654406931036,750.2,248.4,9.56232266439526,9.39940756707111,998.6,9.55856718441889,727.6,270.6,9.45051021357842,9.57002652144657,998.2,9.47423861682158,741.8,256.1,8.19077539136578,8.20582689686267,997.9,8.18803733875566,755.5,242.4,7.42307228166242,7.37705492063498,997.9,7.41900559839099,747.7,250.7,6.47835847812185,6.60542371135995,998.4,6.50241182976292,887.4,110.9,5.43098770236561,5.46091780520635,998.3,5.42289943856836,953.1,45.2,4.38437098253504,4.49963725546635,998.3,4.39000130596141,976.0,22.4,4.6837440682013,4.56284956709957,998.4,4.69330536140119,984.1,14.3,6.92068229739183,6.13998778998779,998.4,6.9183534820139,994.0,3.9,7.00182865483328,4.5109126984127,997.9,7.0012726580125
792.0,206.0,9.58373365675276,9.35605693654738,998.0,9.54682466138036,749.5,249.1,9.5603268838994,9.40464508500347,998.6,9.56152741465554,725.4,272.3,9.45358103061178,9.56413941093848,997.7,9.47550725632162,744.8,253.2,8.18565638602625,8.19468050771745,998.0,8.18224447767023,755.5,243.1,7.43382354718495,7.37607752116543,998.6,7.42680285023085,746.2,251.4,6.48974524334322,6.5810327993427,997.6,6.50886721330012,888.6,109.8,5.42305588485034,5.50561620553927,998.4,5.41806745036866,952.9,45.2,4.38753083524213,4.50812876029518,998.1,4.39330491080922,975.7,22.4,4.71165160885398,4.59666529424682,998.1,4.72249932841286,983.8,14.8,6.94081432069642,6.12287186497713,998.6,6.93900171168529,994.3,4.0,6.99828526415336,4.48869047619048,998.3,6.99763727094186
