forward_num_scale_length_10000,reverse_num_scale_length_10000,forward_rate_scale_length_10000,reverse_rate_scale_length_10000,organism_num_scale_length_10000,organism_rate_scale_length_10000,forward_num_scale_length_1000,reverse_num_scale_length_1000,forward_rate_scale_length_1000,reverse_rate_scale_length_1000,organism_num_scale_length_1000,organism_rate_scale_length_1000,forward_num_scale_length_100,reverse_num_scale_length_100,forward_rate_scale_length_100,reverse_rate_scale_length_100,organism_num_scale_length_100,organism_rate_scale_length_100,forward_num_scale_length_10,reverse_num_scale_length_10,forward_rate_scale_length_10,reverse_rate_scale_length_10,organism_num_scale_length_10,organism_rate_scale_length_10
995.9,0.0,6.12903255636167,0.0,995.9,6.12903255636167,997.9,0.0,5.45004438099806,0.0,997.9,5.45004438099806,998.7,0.0,5.10326704615905,0.0,998.7,5.10326704615905,998.4,0.0,4.82544016962855,0.0,998.4,4.82544016962855
996.1,0.0,6.1359286799814,0.0,996.1,6.1359286799814,998.5,0.0,5.43086822558826,0.0,998.5,5.43086822558826,998.5,0.0,5.09413052678973,0.0,998.5,5.09413052678973,998.5,0.0,4.81517162877577,0.0,998.5,4.81517162877577
997.6,0.0,6.12305938824346,0.0,997.6,6.12305938824346,998.4,0.0,5.42581002111408,0.0,998.4,5.42581002111408,998.6,0.0,5.08542083821258,0.0,998.6,5.08542083821258,998.3,0.0,4.80952616656874,0.0,998.3,4.80952616656874
995.0,0.0,6.12138892919807,0.0,995.0,6.12138892919807,998.5,0.0,5.41431323336278,0.0,998.5,5.41431323336278,998.3,0.0,5.08975562648556,0.0,998.3,5.08975562648556,998.2,0.0,4.81822500295203,0.0,998.2,4.81822500295203
996.4,0.0,6.12392970621698,0.0,996.4,6.12392970621698,998.3,0.0,5.40310831189861,0.0,998.3,5.40310831189861,998.2,0.0,5.09428779144871,0.0,998.2,5.09428779144871,998.2,0.0,4.83111750260984,0.0,998.2,4.83111750260984
996.7,0.0,6.10748355927271,0.0,996.7,6.10748355927271,997.8,0.0,5.38643985263567,0.0,997.8,5.38643985263567,998.4,0.0,5.0784985944646,0.0,998.4,5.0784985944646,998.4,0.0,4.80779499456925,0.0,998.4,4.80779499456925
995.4,0.0,6.10343967861724,0.0,995.4,6.10343967861724,998.3,0.0,5.37978891994013,0.0,998.3,5.37978891994013,998.6,0.0,5.07623353307191,0.0,998.6,5.07623353307191,998.5,0.0,4.80288905436392,0.0,998.5,4.80288905436392
994.6,0.0,6.11580394246956,0.0,994.6,6.11580394246956,998.1,0.0,5.3846488081179,0.0,998.1,5.3846488081179,998.3,0.0,5.06989985233079,0.0,998.3,5.06989985233079,998.3,0.0,4.80563297198737,0.0,998.3,4.80563297198737
996.2,0.0,6.12078726921939,0.0,996.2,6.12078726921939,998.1,0.0,5.37309862045784,0.0,998.1,5.37309862045784,998.6,0.0,5.07169363309879,0.0,998.6,5.07169363309879,998.1,0.0,4.80095939759337,0.0,998.1,4.80095939759337
996.2,0.0,6.1213026523827,0.0,996.2,6.1213026523827,998.4,0.0,5.37419698700033,0.0,998.4,5.37419698700033,998.6,0.0,5.06227379684294,0.0,998.6,5.06227379684294,998.3,0.0,4.81055056801515,0.0,998.3,4.81055056801515
995.9,0.0,6.13456723130741,0.0,995.9,6.13456723130741,998.1,0.0,5.38614427590393,0.0,998.1,5.38614427590393,998.5,0.0,5.0451618953623,0.0,998.5,5.0451618953623,998.2,0.0,4.82131984291922,0.0,998.2,4.82131984291922
995.8,0.0,6.12695063934971,0.0,995.8,6.12695063934971,998.9,0.0,5.37470185616478,0.0,998.9,5.37470185616478,998.1,0.0,5.05640600258793,0.0,998.1,5.05640600258793,998.5,0.0,4.79621044694401,0.0,998.5,4.79621044694401
996.3,0.0,6.13039406957286,0.0,996.3,6.13039406957286,998.1,0.0,5.37421096219787,0.0,998.1,5.37421096219787,998.5,0.0,5.06248511211134,0.0,998.5,5.06248511211134,998.1,0.0,4.7776739774277,0.0,998.1,4.7776739774277
996.0,0.0,6.12494595868254,0.0,996.0,6.12494595868254,998.5,0.0,5.40008721875364,0.0,998.5,5.40008721875364,998.0,0.0,5.05037685572493,0.0,998.0,5.05037685572493,998.5,0.0,4.76186360812021,0.0,998.5,4.76186360812021
994.6,0.0,6.12519662474444,0.0,994.6,6.12519662474444,998.2,0.0,5.40673989284605,0.0,998.2,5.40673989284605,998.3,0.0,5.05880288664091,0.0,998.3,5.05880288664091,998.7,0.0,4.74933520695044,0.0,998.7,4.74933520695044
997.1,0.0,6.12404599648348,0.0,997.1,6.12404599648348,998.3,0.0,5.39537566985904,0.0,998.3,5.39537566985904,998.5,0.0,5.04156070622618,0.0,998.5,5.04156070622618,998.0,0.0,4.75229599261354,0.0,998.0,4.75229599261354
995.6,0.0,6.10801526771149,0.0,995.6,6.10801526771149,998.5,0.0,5.39378575555272,0.0,998.5,5.39378575555272,998.1,0.0,5.01605278648154,0.0,998.1,5.01605278648154,998.4,0.0,4.75679509277247,0.0,998.4,4.75679509277247
994.3,0.0,6.10700051055267,0.0,994.3,6.10700051055267,998.1,0.0,5.40867595461776,0.0,998.1,5.40867595461776,997.8,0.0,5.03858159710449,0.0,997.8,5.03858159710449,998.2,0.0,4.78082718316142,0.0,998.2,4.78082718316142
996.9,0.0,6.11247169897519,0.0,996.9,6.11247169897519,998.2,0.0,5.39483218992554,0.0,998.2,5.39483218992554,998.2,0.0,5.00469887136882,0.0,998.2,5.00469887136882,998.0,0.0,4.7693648154962,0.0,998.0,4.7693648154962
995.8,0.0,6.10027565282337,0.0,995.8,6.10027565282337,998.4,0.0,5.40534220197971,0.0,998.4,5.40534220197971,998.3,0.0,5.02390177892129,0.0,998.3,5.02390177892129,997.8,0.0,4.76060608359239,0.0,997.8,4.76060608359239
995.6,0.0,6.11841454235473,0.0,995.6,6.11841454235473,998.2,0.0,5.3959721147712,0.0,998.2,5.3959721147712,998.2,0.0,5.02884576234375,0.0,998.2,5.02884576234375,998.5,0.0,4.76594372224821,0.0,998.5,4.76594372224821
996.4,0.0,6.12256615770931,0.0,996.4,6.12256615770931,998.7,0.0,5.39057594668817,0.0,998.7,5.39057594668817,998.4,0.0,5.03714997038893,0.0,998.4,5.03714997038893,998.6,0.0,4.76348990280886,0.0,998.6,4.76348990280886
995.9,0.0,6.11797985194519,0.0,995.9,6.11797985194519,998.4,0.0,5.38880483690103,0.0,998.4,5.38880483690103,998.2,0.0,5.02312803222376,0.0,998.2,5.02312803222376,998.5,0.0,4.7667821127741,0.0,998.5,4.7667821127741
996.1,0.0,6.11836295383546,0.0,996.1,6.11836295383546,997.5,0.0,5.36475192261759,0.0,997.5,5.36475192261759,998.7,0.0,5.00798451712094,0.0,998.7,5.00798451712094,998.5,0.0,4.76660658654647,0.0,998.5,4.76660658654647
995.7,0.0,6.12199113291362,0.0,995.7,6.12199113291362,998.4,0.0,5.39513829592513,0.0,998.4,5.39513829592513,998.0,0.0,5.02781671799155,0.0,998.0,5.02781671799155,998.7,0.0,4.79494935857822,0.0,998.7,4.79494935857822
997.6,0.0,6.11196219425315,0.0,997.6,6.11196219425315,997.8,0.0,5.38741925858913,0.0,997.8,5.38741925858913,998.2,0.0,5.01880130063666,0.0,998.2,5.01880130063666,998.2,0.0,4.82533807981202,0.0,998.2,4.82533807981202
995.4,0.0,6.10711051972807,0.0,995.4,6.10711051972807,998.3,0.0,5.3904458874936,0.0,998.3,5.3904458874936,998.3,0.0,5.00165261357163,0.0,998.3,5.00165261357163,998.0,0.0,4.84253162425284,0.0,998.0,4.84253162425284
995.7,0.0,6.10384705187509,0.0,995.7,6.10384705187509,998.3,0.0,5.39843779663479,0.0,998.3,5.39843779663479,998.6,0.0,5.00575943146963,0.0,998.6,5.00575943146963,997.9,0.0,4.85499466638696,0.0,997.9,4.85499466638696
997.1,0.0,6.10783102522238,0.0,997.1,6.10783102522238,998.7,0.0,5.40212455346344,0.0,998.7,5.40212455346344,998.5,0.0,5.02323796742634,0.0,998.5,5.02323796742634,998.6,0.0,4.86437701663891,0.0,998.6,4.86437701663891
996.2,0.0,6.1042210659139,0.0,996.2,6.1042210659139,997.9,0.0,5.43781833305308,0.0,997.9,5.43781833305308,998.8,0.0,5.05059478315991,0.0,998.8,5.05059478315991,998.4,0.0,4.8517945362886,0.0,998.4,4.8517945362886
996.7,0.0,6.11350859237566,0.0,996.7,6.11350859237566,998.4,0.0,5.44981462780481,0.0,998.4,5.44981462780481,998.4,0.0,5.05014181492017,0.0,998.4,5.05014181492017,998.4,0.0,4.86706007036377,0.0,998.4,4.86706007036377
996.8,0.0,6.12058459126947,0.0,996.8,6.12058459126947,997.9,0.0,5.43029962310761,0.0,997.9,5.43029962310761,998.0,0.0,5.04903014826662,0.0,998.0,5.04903014826662,998.2,0.0,4.87874859410257,0.0,998.2,4.87874859410257
997.0,0.0,6.11111486823135,0.0,997.0,6.11111486823135,998.5,0.0,5.40579163413156,0.0,998.5,5.40579163413156,998.4,0.0,5.06699326828572,0.0,998.4,5.06699326828572,998.2,0.0,4.88466589340323,0.0,998.2,4.88466589340323
995.0,0.0,6.11116483670391,0.0,995.0,6.11116483670391,998.2,0.0,5.40389068473422,0.0,998.2,5.40389068473422,998.0,0.0,5.08632049440141,0.0,998.0,5.08632049440141,998.3,0.0,4.85689082036451,0.0,998.3,4.85689082036451
995.2,0.0,6.118830466801,0.0,995.2,6.118830466801,998.3,0.0,5.41107185450305,0.0,998.3,5.41107185450305,998.6,0.0,5.08855194010057,0.0,998.6,5.08855194010057,997.8,0.0,4.852726725191,0.0,997.8,4.852726725191
996.9,0.0,6.1098052156721,0.0,996.9,6.1098052156721,998.1,0.0,5.4144837623347,0.0,998.1,5.4144837623347,998.3,0.0,5.08668144439054,0.0,998.3,5.08668144439054,998.2,0.0,4.86069641006405,0.0,998.2,4.86069641006405
995.1,0.0,6.11405261553463,0.0,995.1,6.11405261553463,998.3,0.0,5.44607653232857,0.0,998.3,5.44607653232857,998.0,0.0,5.07933797498389,0.0,998.0,5.07933797498389,998.5,0.0,4.83275138866321,0.0,998.5,4.83275138866321
996.0,0.0,6.12431331962316,0.0,996.0,6.12431331962316,998.2,0.0,5.45304242972991,0.0,998.2,5.45304242972991,998.4,0.0,5.0920295987189,0.0,998.4,5.0920295987189,997.6,0.0,4.8330515050597,0.0,997.6,4.8330515050597
997.2,0.0,6.11421433438263,0.0,997.2,6.11421433438263,998.1,0.0,5.45237921010359,0.0,998.1,5.45237921010359,998.5,0.0,5.09749349453275,0.0,998.5,5.09749349453275,998.2,0.0,4.83706956543353,0.0,998.2,4.83706956543353
994.3,0.0,6.11373567324628,0.0,994.3,6.11373567324628,998.1,0.0,5.43593857106472,0.0,998.1,5.43593857106472,997.8,0.0,5.11098788053971,0.0,997.8,5.11098788053971,997.6,0.0,4.85994796837057,0.0,997.6,4.85994796837057
995.6,0.0,6.1164483034614,0.0,995.6,6.1164483034614,998.1,0.0,5.41534997766678,0.0,998.1,5.41534997766678,997.7,0.0,5.12164264059474,0.0,997.7,5.12164264059474,998.1,0.0,4.84116741510692,0.0,998.1,4.84116741510692
997.9,0.0,6.10526226951752,0.0,997.9,6.10526226951752,998.6,0.0,5.4212194158086,0.0,998.6,5.4212194158086,997.9,0.0,5.13148803117329,0.0,997.9,5.13148803117329,997.8,0.0,4.84528414660043,0.0,997.8,4.84528414660043
995.4,0.0,6.09684832082675,0.0,995.4,6.09684832082675,998.7,0.0,5.4276305894661,0.0,998.7,5.4276305894661,998.8,0.0,5.12357874424073,0.0,998.8,5.12357874424073,998.6,0.0,4.82038070134263,0.0,998.6,4.82038070134263
996.1,0.0,6.09957842932999,0.0,996.1,6.09957842932999,997.8,0.0,5.40999605135188,0.0,997.8,5.40999605135188,998.3,0.0,5.11600400427764,0.0,998.3,5.11600400427764,997.7,0.0,4.82045389829613,0.0,997.7,4.82045389829613
997.1,0.0,6.09675692023626,0.0,997.1,6.09675692023626,998.3,0.0,5.43573508433449,0.0,998.3,5.43573508433449,998.4,0.0,5.11822390407083,0.0,998.4,5.11822390407083,997.8,0.0,4.8416480435223,0.0,997.8,4.8416480435223
994.1,0.0,6.08151870338248,0.0,994.1,6.08151870338248,998.3,0.0,5.46297119095188,0.0,998.3,5.46297119095188,998.4,0.0,5.11036922766671,0.0,998.4,5.11036922766671,997.9,0.0,4.8252228235027,0.0,997.9,4.8252228235027
995.8,0.0,6.07919594403143,0.0,995.8,6.07919594403143,998.1,0.0,5.45428654201137,0.0,998.1,5.45428654201137,998.1,0.0,5.07728167120822,0.0,998.1,5.07728167120822,998.5,0.0,4.81630463611836,0.0,998.5,4.81630463611836
996.5,0.0,6.09282826844589,0.0,996.5,6.09282826844589,998.3,0.0,5.44164982163165,0.0,998.3,5.44164982163165,998.2,0.0,5.08092140749502,0.0,998.2,5.08092140749502,998.3,0.0,4.81974614176149,0.0,998.3,4.81974614176149
996.6,0.0,6.08354191837812,0.0,996.6,6.08354191837812,998.4,0.0,5.4618381679359,0.0,998.4,5.4618381679359,997.9,0.0,5.10698266827415,0.0,997.9,5.10698266827415,998.4,0.0,4.85411055463638,0.0,998.4,4.85411055463638
994.9,0.0,6.07743966624975,0.0,994.9,6.07743966624975,998.1,0.0,5.48352629206433,0.0,998.1,5.48352629206433,998.6,0.0,5.14082790205035,0.0,998.6,5.14082790205035,997.9,0.0,4.87250135756547,0.0,997.9,4.87250135756547
994.9,0.0,6.09331244952614,0.0,994.9,6.09331244952614,998.9,0.0,5.46250208123956,0.0,998.9,5.46250208123956,998.4,0.0,5.12952948898672,0.0,998.4,5.12952948898672,998.1,0.0,4.88027475226644,0.0,998.1,4.88027475226644
997.2,0.0,6.08963086973967,0.0,997.2,6.08963086973967,998.8,0.0,5.4768986421291,0.0,998.8,5.4768986421291,997.8,0.0,5.14970912985345,0.0,997.8,5.14970912985345,998.5,0.0,4.8778196031703,0.0,998.5,4.8778196031703
995.7,0.0,6.08837315238643,0.0,995.7,6.08837315238643,998.1,0.0,5.47296259066624,0.0,998.1,5.47296259066624,998.2,0.0,5.13965076777527,0.0,998.2,5.13965076777527,997.6,0.0,4.8981944291155,0.0,997.6,4.8981944291155
995.3,0.0,6.09162522413703,0.0,995.3,6.09162522413703,998.5,0.0,5.4493657986644,0.0,998.5,5.4493657986644,998.5,0.0,5.13519385933472,0.0,998.5,5.13519385933472,998.7,0.0,4.91429224815998,0.0,998.7,4.91429224815998
997.4,0.0,6.09538935927059,0.0,997.4,6.09538935927059,998.0,0.0,5.43717159888235,0.0,998.0,5.43717159888235,998.6,0.0,5.13006202595381,0.0,998.6,5.13006202595381,998.3,0.0,4.91355433026528,0.0,998.3,4.91355433026528
995.2,0.0,6.07785185914363,0.0,995.2,6.07785185914363,998.8,0.0,5.4363403483644,0.0,998.8,5.4363403483644,998.8,0.0,5.11562143889125,0.0,998.8,5.11562143889125,998.1,0.0,4.8894952397277,0.0,998.1,4.8894952397277
994.7,0.0,6.09459098868453,0.0,994.7,6.09459098868453,998.3,0.0,5.43217044901216,0.0,998.3,5.43217044901216,998.2,0.0,5.12602566772292,0.0,998.2,5.12602566772292,998.0,0.0,4.8789445672918,0.0,998.0,4.8789445672918
997.6,0.0,6.09983786324453,0.0,997.6,6.09983786324453,998.4,0.0,5.42538701377784,0.0,998.4,5.42538701377784,998.9,0.0,5.13234848074527,0.0,998.9,5.13234848074527,998.5,0.0,4.85821390985541,0.0,998.5,4.85821390985541
996.3,0.0,6.09695560726619,0.0,996.3,6.09695560726619,998.4,0.0,5.41292589113959,0.0,998.4,5.41292589113959,998.3,0.0,5.12438121454017,0.0,998.3,5.12438121454017,998.4,0.0,4.84178913325413,0.0,998.4,4.84178913325413
995.0,0.0,6.09164157788618,0.0,995.0,6.09164157788618,998.2,0.0,5.41078421200741,0.0,998.2,5.41078421200741,998.2,0.0,5.11304085914087,0.0,998.2,5.11304085914087,998.5,0.0,4.79636916178817,0.0,998.5,4.79636916178817
996.9,0.0,6.11087501650419,0.0,996.9,6.11087501650419,998.5,0.0,5.42083610398916,0.0,998.5,5.42083610398916,998.5,0.0,5.10797686298025,0.0,998.5,5.10797686298025,998.2,0.0,4.7624646332634,0.0,998.2,4.7624646332634
997.1,0.0,6.11216962406715,0.0,997.1,6.11216962406715,997.9,0.0,5.433316927261,0.0,997.9,5.433316927261,998.4,0.0,5.1218558086541,0.0,998.4,5.1218558086541,998.6,0.0,4.76917488630916,0.0,998.6,4.76917488630916
995.5,0.0,6.12042094187817,0.0,995.5,6.12042094187817,998.1,0.0,5.43686284967972,0.0,998.1,5.43686284967972,998.3,0.0,5.12577335568222,0.0,998.3,5.12577335568222,998.7,0.0,4.75660476638551,0.0,998.7,4.75660476638551
995.7,0.0,6.12917422725496,0.0,995.7,6.12917422725496,998.5,0.0,5.43328478668718,0.0,998.5,5.43328478668718,998.1,0.0,5.13668047991429,0.0,998.1,5.13668047991429,998.2,0.0,4.76211718273553,0.0,998.2,4.76211718273553
997.3,0.0,6.11156854037761,0.0,997.3,6.11156854037761,998.5,0.0,5.42649113778313,0.0,998.5,5.42649113778313,998.5,0.0,5.13573187717983,0.0,998.5,5.13573187717983,998.4,0.0,4.76146498134205,0.0,998.4,4.76146498134205
994.5,0.0,6.11360313168668,0.0,994.5,6.11360313168668,998.2,0.0,5.42522864362394,0.0,998.2,5.42522864362394,997.9,0.0,5.11153280304167,0.0,997.9,5.11153280304167,998.0,0.0,4.74831298042967,0.0,998.0,4.74831298042967
995.7,0.0,6.11773553794084,0.0,995.7,6.11773553794084,998.4,0.0,5.43168837557143,0.0,998.4,5.43168837557143,998.4,0.0,5.09100433158851,0.0,998.4,5.09100433158851,998.2,0.0,4.75661804269924,0.0,998.2,4.75661804269924
996.3,0.0,6.11778906953526,0.0,996.3,6.11778906953526,998.0,0.0,5.44650154146385,0.0,998.0,5.44650154146385,998.3,0.0,5.08416208613886,0.0,998.3,5.08416208613886,998.2,0.0,4.74438731581883,0.0,998.2,4.74438731581883
996.4,0.0,6.12325912010263,0.0,996.4,6.12325912010263,998.2,0.0,5.45610796046064,0.0,998.2,5.45610796046064,998.3,0.0,5.07322281014932,0.0,998.3,5.07322281014932,998.5,0.0,4.75032196525182,0.0,998.5,4.75032196525182
996.0,0.0,6.12783839157465,0.0,996.0,6.12783839157465,998.4,0.0,5.46950139698354,0.0,998.4,5.46950139698354,998.4,0.0,5.0568601386113,0.0,998.4,5.0568601386113,998.5,0.0,4.75114449830723,0.0,998.5,4.75114449830723
996.6,0.0,6.13474253236056,0.0,996.6,6.13474253236056,998.0,0.0,5.45813317865577,0.0,998.0,5.45813317865577,998.4,0.0,5.06723523361755,0.0,998.4,5.06723523361755,998.1,0.0,4.76686587495953,0.0,998.1,4.76686587495953
997.5,0.0,6.13222789627136,0.0,997.5,6.13222789627136,998.5,0.0,5.44895682703083,0.0,998.5,5.44895682703083,997.7,0.0,5.06356515621472,0.0,997.7,5.06356515621472,997.9,0.0,4.78358090186614,0.0,997.9,4.78358090186614
996.2,0.0,6.11640992640444,0.0,996.2,6.11640992640444,997.9,0.0,5.43609576937394,0.0,997.9,5.43609576937394,998.4,0.0,5.09235793583184,0.0,998.4,5.09235793583184,998.8,0.0,4.78300314342398,0.0,998.8,4.78300314342398
995.6,0.0,6.11961081711757,0.0,995.6,6.11961081711757,998.8,0.0,5.46134190302527,0.0,998.8,5.46134190302527,998.4,0.0,5.10522438336331,0.0,998.4,5.10522438336331,997.8,0.0,4.78313770904129,0.0,997.8,4.78313770904129
997.9,0.0,6.11605095566739,0.0,997.9,6.11605095566739,997.2,0.0,5.45517063360149,0.0,997.2,5.45517063360149,998.7,0.0,5.0985589316329,0.0,998.7,5.0985589316329,998.2,0.0,4.80241432845956,0.0,998.2,4.80241432845956
995.7,0.0,6.10293022367443,0.0,995.7,6.10293022367443,997.8,0.0,5.43585370850124,0.0,997.8,5.43585370850124,998.2,0.0,5.12731434340752,0.0,998.2,5.12731434340752,998.6,0.0,4.80822255120852,0.0,998.6,4.80822255120852
995.6,0.0,6.10805017412195,0.0,995.6,6.10805017412195,998.0,0.0,5.44197035194941,0.0,998.0,5.44197035194941,998.5,0.0,5.12683583044958,0.0,998.5,5.12683583044958,998.6,0.0,4.79984453391267,0.0,998.6,4.79984453391267
997.4,0.0,6.10630229956003,0.0,997.4,6.10630229956003,998.3,0.0,5.45278955144031,0.0,998.3,5.45278955144031,998.0,0.0,5.0941182667286,0.0,998.0,5.0941182667286,998.4,0.0,4.78431000059945,0.0,998.4,4.78431000059945
995.2,0.0,6.10996406346179,0.0,995.2,6.10996406346179,998.3,0.0,5.43777374136367,0.0,998.3,5.43777374136367,997.6,0.0,5.09186412146379,0.0,997.6,5.09186412146379,997.8,0.0,4.78507263036849,0.0,997.8,4.78507263036849
995.4,0.0,6.12979179188342,0.0,995.4,6.12979179188342,998.1,0.0,5.44513097216307,0.0,998.1,5.44513097216307,998.1,0.0,5.07622057306095,0.0,998.1,5.07622057306095,997.9,0.0,4.79202376624739,0.0,997.9,4.79202376624739
997.1,0.0,6.13477517315562,0.0,997.1,6.13477517315562,998.3,0.0,5.44694187859254,0.0,998.3,5.44694187859254,998.2,0.0,5.10431178434533,0.0,998.2,5.10431178434533,998.1,0.0,4.80413002821012,0.0,998.1,4.80413002821012
996.1,0.0,6.12445317030015,0.0,996.1,6.12445317030015,998.2,0.0,5.4501142209177,0.0,998.2,5.4501142209177,998.3,0.0,5.08451150138889,0.0,998.3,5.08451150138889,998.3,0.0,4.81301836520346,0.0,998.3,4.81301836520346
995.6,0.0,6.12464842418699,0.0,995.6,6.12464842418699,998.2,0.0,5.48034530104167,0.0,998.2,5.48034530104167,998.5,0.0,5.06776776776777,0.0,998.5,5.06776776776777,998.4,0.0,4.82795563834043,0.0,998.4,4.82795563834043
996.7,0.0,6.11647081305869,0.0,996.7,6.11647081305869,998.1,0.0,5.49280769474065,0.0,998.1,5.49280769474065,997.7,0.0,5.05797003297531,0.0,997.7,5.05797003297531,998.8,0.0,4.85334713470986,0.0,998.8,4.85334713470986
997.0,0.0,6.11727933308124,0.0,997.0,6.11727933308124,997.9,0.0,5.46100011530718,0.0,997.9,5.46100011530718,998.3,0.0,5.05930392488,0.0,998.3,5.05930392488,998.0,0.0,4.85287475931828,0.0,998.0,4.85287475931828
996.7,0.0,6.12010087909386,0.0,996.7,6.12010087909386,998.3,0.0,5.43725318062226,0.0,998.3,5.43725318062226,998.0,0.0,5.06119360855264,0.0,998.0,5.06119360855264,997.8,0.0,4.84563284239171,0.0,997.8,4.84563284239171
996.9,0.0,6.12349281163453,0.0,996.9,6.12349281163453,998.5,0.0,5.44093869478872,0.0,998.5,5.44093869478872,998.6,0.0,5.07835671342685,0.0,998.6,5.07835671342685,998.6,0.0,4.83041147691773,0.0,998.6,4.83041147691773
997.6,0.0,6.11965547602566,0.0,997.6,6.11965547602566,998.4,0.0,5.42367645241558,0.0,998.4,5.42367645241558,998.5,0.0,5.0728358693586,0.0,998.5,5.0728358693586,998.8,0.0,4.8183705749838,0.0,998.8,4.8183705749838
996.9,0.0,6.12770109126909,0.0,996.9,6.12770109126909,998.3,0.0,5.43145016261259,0.0,998.3,5.43145016261259,998.2,0.0,5.07079917136208,0.0,998.2,5.07079917136208,998.3,0.0,4.83168679601143,0.0,998.3,4.83168679601143
994.7,0.0,6.13132458286614,0.0,994.7,6.13132458286614,998.2,0.0,5.44710341604129,0.0,998.2,5.44710341604129,998.2,0.0,5.06750970854956,0.0,998.2,5.06750970854956,998.3,0.0,4.82823736607048,0.0,998.3,4.82823736607048
996.3,0.0,6.12893534099216,0.0,996.3,6.12893534099216,998.2,0.0,5.45467243604752,0.0,998.2,5.45467243604752,998.1,0.0,5.08743405095578,0.0,998.1,5.08743405095578,998.4,0.0,4.84422451327536,0.0,998.4,4.84422451327536
996.3,0.0,6.12924694380041,0.0,996.3,6.12924694380041,998.7,0.0,5.46522644889378,0.0,998.7,5.46522644889378,998.5,0.0,5.08707321973544,0.0,998.5,5.08707321973544,998.5,0.0,4.85146589475247,0.0,998.5,4.85146589475247
995.7,0.0,6.13030036315473,0.0,995.7,6.13030036315473,998.0,0.0,5.45886472989765,0.0,998.0,5.45886472989765,998.2,0.0,5.09435997494163,0.0,998.2,5.09435997494163,998.3,0.0,4.83832521828152,0.0,998.3,4.83832521828152
996.8,0.0,6.13593345965842,0.0,996.8,6.13593345965842,998.3,0.0,5.47599681317006,0.0,998.3,5.47599681317006,998.4,0.0,5.08963452430386,0.0,998.4,5.08963452430386,998.4,0.0,4.84411717412051,0.0,998.4,4.84411717412051
997.3,0.0,6.12485898762605,0.0,997.3,6.12485898762605,998.3,0.0,5.4858307501778,0.0,998.3,5.4858307501778,998.2,0.0,5.08745038729421,0.0,998.2,5.08745038729421,998.6,0.0,4.83320356012079,0.0,998.6,4.83320356012079
994.4,0.0,6.12090289264056,0.0,994.4,6.12090289264056,998.1,0.0,5.49250569486156,0.0,998.1,5.49250569486156,998.1,0.0,5.10223416767978,0.0,998.1,5.10223416767978,998.2,0.0,4.83729384973258,0.0,998.2,4.83729384973258
996.0,0.0,6.13141306077964,0.0,996.0,6.13141306077964,998.8,0.0,5.46816786696426,0.0,998.8,5.46816786696426,998.3,0.0,5.08136255925556,0.0,998.3,5.08136255925556,998.5,0.0,4.83045925003119,0.0,998.5,4.83045925003119
996.9,0.0,6.12501093052367,0.0,996.9,6.12501093052367,998.9,0.0,5.48034036040048,0.0,998.9,5.48034036040048,998.2,0.0,5.07282834821443,0.0,998.2,5.07282834821443,998.5,0.0,4.83183702390369,0.0,998.5,4.83183702390369
996.0,0.0,6.1302212767016,0.0,996.0,6.1302212767016,998.3,0.0,5.48595978695938,0.0,998.3,5.48595978695938,998.1,0.0,5.08615611410237,0.0,998.1,5.08615611410237,997.9,0.0,4.80056049932781,0.0,997.9,4.80056049932781
996.2,0.0,6.13368310334217,0.0,996.2,6.13368310334217,997.7,0.0,5.50242545405891,0.0,997.7,5.50242545405891,998.2,0.0,5.11121539577257,0.0,998.2,5.11121539577257,998.1,0.0,4.76909597782577,0.0,998.1,4.76909597782577
996.9,0.0,6.1267916020324,0.0,996.9,6.1267916020324,998.1,0.0,5.50078486747603,0.0,998.1,5.50078486747603,998.7,0.0,5.13598387967125,0.0,998.7,5.13598387967125,998.3,0.0,4.73432732143403,0.0,998.3,4.73432732143403
995.2,0.0,6.13021262673588,0.0,995.2,6.13021262673588,997.9,0.0,5.49380863410932,0.0,997.9,5.49380863410932,997.8,0.0,5.14596833567101,0.0,997.8,5.14596833567101,998.4,0.0,4.72098465663449,0.0,998.4,4.72098465663449
995.6,0.0,6.137970254813,0.0,995.6,6.137970254813,998.6,0.0,5.48707725761834,0.0,998.6,5.48707725761834,998.4,0.0,5.14886311549186,0.0,998.4,5.14886311549186,998.3,0.0,4.70047954821715,0.0,998.3,4.70047954821715
996.8,0.0,6.12999569210435,0.0,996.8,6.12999569210435,998.2,0.0,5.46954372593526,0.0,998.2,5.46954372593526,998.2,0.0,5.17044322429295,0.0,998.2,5.17044322429295,998.1,0.0,4.70748972734732,0.0,998.1,4.70748972734732
995.1,0.0,6.12622840293456,0.0,995.1,6.12622840293456,998.1,0.0,5.45561003754854,0.0,998.1,5.45561003754854,998.7,0.0,5.1567997857577,0.0,998.7,5.1567997857577,998.4,0.0,4.71549210296144,0.0,998.4,4.71549210296144
995.6,0.0,6.14608363037136,0.0,995.6,6.14608363037136,998.3,0.0,5.474716516063,0.0,998.3,5.474716516063,998.3,0.0,5.16101633178196,0.0,998.3,5.16101633178196,998.4,0.0,4.70911894220318,0.0,998.4,4.70911894220318
